unique_id,true_label,model_0_predicted_label,model_0_accuracy,model_2_predicted_label,model_2_accuracy,model_3_predicted_label,model_3_accuracy,model_4_predicted_label,model_4_accuracy,difficulty_score
1_17242c,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
1_17243a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17243b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17243c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17244a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17244b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17244c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17245a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
1_17245b,2,1,0.0,1,0.0,2,1.0,2,1.0,0.5
1_17245c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17246a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17246b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17246c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17247a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17247b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17247c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17248a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17248b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17248c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17249a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17249b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17249c,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
1_17250a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17250b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17250c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17251a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17251b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17251c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17252a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17252b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17252c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17253a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17253b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17253c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17254a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17254b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17254c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17255a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17255b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17255c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17256a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17256b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17256c,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
1_17257a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17257b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17257c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17258a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17258b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17258c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17259a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17259b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17259c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17260a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17260b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17260c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17261a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17261b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17261c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17262a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17262b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17262c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17263a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17263b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17263c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17264a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17264b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17264c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17265a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17265b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17265c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17266a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17266b,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
1_17266c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17267a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17267b,2,1,0.0,1,0.0,2,1.0,1,0.0,0.25
1_17267c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17268a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17268b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17268c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17269a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17269b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17269c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17270a,1,2,0.0,2,0.0,1,1.0,1,1.0,0.5
1_17270b,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
1_17270c,2,1,0.0,2,1.0,2,1.0,1,0.0,0.5
1_17271a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17271b,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
1_17271c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17272a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17272b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17272c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17273a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17273b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17273c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17274a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17274b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17274c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17275a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17275b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17275c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17276a,0,0,1.0,1,0.0,2,0.0,1,0.0,0.25
1_17276b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17276c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17277a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17277b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17277c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17278a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17278b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17278c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17279a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17279b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17279c,2,2,1.0,1,0.0,2,1.0,1,0.0,0.5
1_17280a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17280b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17280c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17281a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17281b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17281c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17282a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17282b,2,1,0.0,2,1.0,1,0.0,2,1.0,0.5
1_17282c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17283a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17283b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17283c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17284a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17284b,0,1,0.0,0,1.0,0,1.0,1,0.0,0.5
1_17284c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17285a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17285b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17285c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17286a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17286b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17286c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17287a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17287b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17287c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17288a,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
1_17288b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17288c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17289a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17289b,1,1,1.0,0,0.0,0,0.0,1,1.0,0.5
1_17289c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17290a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17290b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17290c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17291a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17291b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17291c,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
1_17292a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17292b,1,0,0.0,0,0.0,0,0.0,1,1.0,0.25
1_17292c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17293a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17293b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17293c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17294a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17294b,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
1_17294c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17295a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17295b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17295c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17296a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17296b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17296c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17297a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17297b,2,2,1.0,1,0.0,1,0.0,2,1.0,0.5
1_17297c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17298a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17298b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17298c,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17299a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17299b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17299c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17300a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17300b,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
1_17300c,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
1_17301a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17301b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17301c,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
1_17302a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17302b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17302c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17303a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17303b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17303c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17304a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17304b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17304c,1,1,1.0,0,0.0,0,0.0,1,1.0,0.5
1_17305a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17305b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17305c,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
1_17306a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17306b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17306c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17307a,1,1,1.0,2,0.0,2,0.0,2,0.0,0.25
1_17307b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17307c,0,2,0.0,2,0.0,2,0.0,2,0.0,0.0
1_17308a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17308b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17308c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17309a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17309b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17309c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17310a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17310b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17310c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17311a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17311b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17311c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17312a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17312b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17312c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17313a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
1_17313b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17313c,1,2,0.0,2,0.0,1,1.0,1,1.0,0.5
1_17314a,0,0,1.0,0,1.0,1,0.0,1,0.0,0.5
1_17314b,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
1_17314c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17315a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17315b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17315c,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
1_17316a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17316b,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
1_17316c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17317a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17317b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17317c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17318a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17318b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17318c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17319a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17319b,2,0,0.0,1,0.0,1,0.0,0,0.0,0.0
1_17319c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17320a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17320b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17320c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17321a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17321b,2,2,1.0,1,0.0,1,0.0,1,0.0,0.25
1_17321c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17322a,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
1_17322b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17322c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17323a,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
1_17323b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17323c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17324a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17324b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17324c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17325a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17325b,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
1_17325c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17326a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17326b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17326c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17327a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17327b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17327c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17328a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17328b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17328c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17329a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17329b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17329c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17330a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17330b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17330c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17331a,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
1_17331b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17331c,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
1_17332a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17332b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17332c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17333a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17333b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17333c,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
1_17334a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17334b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17334c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17335a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17335b,1,1,1.0,2,0.0,1,1.0,2,0.0,0.5
1_17335c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17336a,0,1,0.0,0,1.0,1,0.0,0,1.0,0.5
1_17336b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17336c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17337a,2,2,1.0,1,0.0,1,0.0,2,1.0,0.5
1_17337b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17337c,0,1,0.0,2,0.0,2,0.0,1,0.0,0.0
1_17338a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17338b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17338c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17339a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17339b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17339c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17340a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17340b,2,1,0.0,2,1.0,0,0.0,1,0.0,0.25
1_17340c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17341a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17341b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17341c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17342a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17342b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17342c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17343a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17343b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17343c,0,0,1.0,0,1.0,1,0.0,1,0.0,0.5
1_17344a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17344b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17344c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17345a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17345b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17345c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17346a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17346b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17346c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17347a,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
1_17347b,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
1_17347c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17348a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17348b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17348c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17349a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17349b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17349c,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
1_17350a,1,1,1.0,0,0.0,0,0.0,1,1.0,0.5
1_17350b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17350c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17351a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17351b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17351c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17352a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17352b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17352c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17353a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17353b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17353c,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
1_17354a,2,1,0.0,1,0.0,2,1.0,2,1.0,0.5
1_17354b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17354c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17355a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17355b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17355c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17356a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17356b,0,1,0.0,1,0.0,1,0.0,0,1.0,0.25
1_17356c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17357a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17357b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17357c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17358a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17358b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17358c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17359a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17359b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17359c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17360a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17360b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17360c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17361a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17361b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17361c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17362a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17362b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17362c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17363a,0,1,0.0,1,0.0,1,0.0,0,1.0,0.25
1_17363b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17363c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17364a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17364b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17364c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17365a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17365b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17365c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17366a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17366b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17366c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17367a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17367b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17367c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17368a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17368b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
1_17368c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17369a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
1_17369b,0,0,1.0,0,1.0,1,0.0,1,0.0,0.5
1_17369c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17370a,-1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17370b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
1_17370c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
1_17371a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
