unique_id,true_label,model_0_predicted_label,model_0_accuracy,model_1_predicted_label,model_1_accuracy,model_3_predicted_label,model_3_accuracy,model_4_predicted_label,model_4_accuracy,difficulty_score
2_17459c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17460a,1,0,0.0,1,1.0,2,0.0,1,1.0,0.5
2_17460b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17460c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17461a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17461b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17461c,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
2_17462a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17462b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17462c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17463a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17463b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17463c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17464a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17464b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17464c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17465a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17465b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17465c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17466a,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
2_17466b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17466c,0,1,0.0,0,1.0,1,0.0,0,1.0,0.5
2_17467a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17467b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17467c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17468a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17468b,2,0,0.0,2,1.0,2,1.0,2,1.0,0.75
2_17468c,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
2_17469a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17469b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17469c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17470a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17470b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17470c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17471a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17471b,0,1,0.0,1,0.0,2,0.0,1,0.0,0.0
2_17471c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17472a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17472b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17472c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17473a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17473b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17473c,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
2_17474a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17474b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17474c,1,2,0.0,2,0.0,1,1.0,1,1.0,0.5
2_17475a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17475b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17475c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17476a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17476b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17476c,2,1,0.0,1,0.0,2,1.0,2,1.0,0.5
2_17477a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17477b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17477c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17478a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17478b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17478c,2,0,0.0,0,0.0,2,1.0,2,1.0,0.5
2_17479a,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
2_17479b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17479c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17480a,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
2_17480b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17480c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17481a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17481b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17481c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17482a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17482b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17482c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17483a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17483b,1,1,1.0,2,0.0,2,0.0,2,0.0,0.25
2_17483c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17484a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17484b,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
2_17484c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17485a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17485b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17485c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17486a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17486b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17486c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17487a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17487b,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
2_17487c,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
2_17488a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17488b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17488c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17489a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17489b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17489c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17490a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17490b,1,2,0.0,2,0.0,1,1.0,1,1.0,0.5
2_17490c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17491a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17491b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17491c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17492a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17492b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17492c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17493a,2,2,1.0,2,1.0,1,0.0,1,0.0,0.5
2_17493b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17493c,0,1,0.0,2,0.0,1,0.0,1,0.0,0.0
2_17494a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17494b,1,1,1.0,1,1.0,0,0.0,1,1.0,0.75
2_17494c,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
2_17495a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17495b,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
2_17495c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17496a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17496b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17496c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17497a,2,2,1.0,1,0.0,1,0.0,2,1.0,0.5
2_17497b,1,0,0.0,1,1.0,1,1.0,0,0.0,0.5
2_17497c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17498a,1,1,1.0,2,0.0,2,0.0,1,1.0,0.5
2_17498b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17498c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17499a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17499b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17499c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_17500a,2,1,0.0,2,1.0,1,0.0,1,0.0,0.25
2_17500b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17500c,1,1,1.0,0,0.0,0,0.0,1,1.0,0.5
2_17501a,1,0,0.0,2,0.0,2,0.0,2,0.0,0.0
2_17501b,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
2_17501c,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
2_17502a,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
2_17502b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17502c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17503a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17503b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17503c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17504a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17504b,0,0,1.0,2,0.0,0,1.0,0,1.0,0.75
2_17504c,2,2,1.0,1,0.0,2,1.0,1,0.0,0.5
2_17505a,1,2,0.0,1,1.0,1,1.0,2,0.0,0.5
2_17505b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17505c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17506a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17506b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17506c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17507a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17507b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17507c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17508a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17508b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17508c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17509a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17509b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17509c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17510a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17510b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17510c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17511a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17511b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17511c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17512a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17512b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17512c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17513a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17513b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17513c,2,1,0.0,2,1.0,2,1.0,1,0.0,0.5
2_17514a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17514b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17514c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17515a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17515b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17515c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17516a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17516b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17516c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17517a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17517b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17517c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17518a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17518b,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_17518c,1,0,0.0,2,0.0,0,0.0,2,0.0,0.0
2_17519a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_17519b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17519c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17520a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17520b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17520c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17521a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17521b,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
2_17521c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17522a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_17522b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17522c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17523a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17523b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17523c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17524a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17524b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17524c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17525a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17525b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17525c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17526a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17526b,1,1,1.0,0,0.0,0,0.0,1,1.0,0.5
2_17526c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17527a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17527b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17527c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17528a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17528b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17528c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17529a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17529b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17529c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17530a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17530b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17530c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17531a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17531b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17531c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17532a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17532b,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
2_17532c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17533a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17533b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17533c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17534a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17534b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17534c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17535a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17535b,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
2_17535c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17536a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_17536b,1,0,0.0,1,1.0,1,1.0,1,1.0,0.75
2_17536c,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
2_17537a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17537b,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
2_17537c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17538a,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
2_17538b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17538c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17539a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17539b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17539c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17540a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17540b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17540c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17541a,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
2_17541b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17541c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17542a,2,1,0.0,1,0.0,2,1.0,0,0.0,0.25
2_17542b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17542c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17543a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17543b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17543c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17544a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17544b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17544c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17545a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17545b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17545c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17546a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17546b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17546c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17547a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17547b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17547c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17548a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17548b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17548c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17549a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17549b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17549c,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
2_17550a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17550b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17550c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17551a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17551b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17551c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17552a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17552b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17552c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17553a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17553b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
2_17553c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17554a,2,1,0.0,2,1.0,1,0.0,1,0.0,0.25
2_17554b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17554c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17555a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17555b,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
2_17555c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17556a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17556b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17556c,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
2_17557a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17557b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17557c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17558a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17558b,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
2_17558c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17559a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17559b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17559c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17560a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17560b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17560c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17561a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17561b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17561c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17562a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17562b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17562c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17563a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17563b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17563c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17564a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17564b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17564c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17565a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17565b,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
2_17565c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17566a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17566b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17566c,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
2_17567a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17567b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17567c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17568a,0,2,0.0,2,0.0,2,0.0,2,0.0,0.0
2_17568b,1,0,0.0,1,1.0,0,0.0,1,1.0,0.5
2_17568c,2,0,0.0,0,0.0,2,1.0,2,1.0,0.5
2_17569a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17569b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17569c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17570a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17570b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17570c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17571a,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
2_17571b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17571c,2,1,0.0,2,1.0,2,1.0,1,0.0,0.5
2_17572a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17572b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17572c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17573a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17573b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17573c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17574a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17574b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17574c,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
2_17575a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17575b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17575c,1,1,1.0,2,0.0,1,1.0,2,0.0,0.5
2_17576a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17576b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17576c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17577a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17577b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17577c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17578a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17578b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17578c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17579a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17579b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17579c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17580a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17580b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17580c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17581a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17581b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17581c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17582a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17582b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17582c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17583a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17583b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17583c,1,2,0.0,2,0.0,1,1.0,2,0.0,0.25
2_17584a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17584b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17584c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17585a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17585b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17585c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17586a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17586b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17586c,1,1,1.0,1,1.0,0,0.0,1,1.0,0.75
2_17587a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
2_17587b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
2_17587c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
2_17588a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
