unique_id,true_label,model_1_predicted_label,model_1_accuracy,model_2_predicted_label,model_2_accuracy,model_3_predicted_label,model_3_accuracy,model_4_predicted_label,model_4_accuracy,difficulty_score
0_15480a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15480b,1,2,0.0,1,1.0,1,1.0,2,0.0,0.5
0_15480c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15481a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15481b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15481c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15482a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15482b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15482c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15483a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15483b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15483c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15484a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15484b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15484c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15485a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15485b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15485c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15486a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15486b,1,0,0.0,0,0.0,0,0.0,1,1.0,0.25
0_15486c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15487a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15487b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15487c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15488a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15488b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15488c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15489a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15489b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15489c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15490a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15490b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15490c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15491a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15491b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15491c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15492a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15492b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15492c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15493a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15493b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15493c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15494a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15494b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15494c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15495a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15495b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15495c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15496a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15496b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15496c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15497a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15497b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15497c,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
0_15498a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15498b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15498c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15499a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15499b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15499c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15500a,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
0_15500b,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
0_15500c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15501a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15501b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15501c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15502a,1,2,0.0,1,1.0,2,0.0,2,0.0,0.25
0_15502b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15502c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15503a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15503b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15503c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15504a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15504b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15504c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15505a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15505b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15505c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15506a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15506b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15506c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15507a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15507b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15507c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15508a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15508b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_15508c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15509a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15509b,1,0,0.0,1,1.0,0,0.0,1,1.0,0.5
0_15509c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15510a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15510b,0,1,0.0,1,0.0,0,1.0,1,0.0,0.25
0_15510c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15511a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15511b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15511c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15512a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15512b,0,1,0.0,0,1.0,0,1.0,1,0.0,0.5
0_15512c,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
0_15513a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15513b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15513c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15514a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15514b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15514c,0,2,0.0,2,0.0,2,0.0,2,0.0,0.0
0_15515a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15515b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15515c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15516a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15516b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15516c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15517a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15517b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15517c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15518a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15518b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15518c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15519a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15519b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15519c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15520a,1,1,1.0,1,1.0,0,0.0,1,1.0,0.75
0_15520b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15520c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15521a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15521b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15521c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15522a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15522b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15522c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15523a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15523b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15523c,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
0_15524a,2,0,0.0,2,1.0,0,0.0,0,0.0,0.25
0_15524b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15524c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_15525a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15525b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15525c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15526a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15526b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15526c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15527a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15527b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15527c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15528a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15528b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15528c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15529a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15529b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15529c,2,2,1.0,1,0.0,2,1.0,1,0.0,0.5
0_15530a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15530b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15530c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15531a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15531b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15531c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15532a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15532b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15532c,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
0_15533a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15533b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15533c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15534a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15534b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15534c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15535a,1,0,0.0,1,1.0,0,0.0,1,1.0,0.5
0_15535b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15535c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15536a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15536b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15536c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15537a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15537b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15537c,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
0_15538a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15538b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15538c,1,1,1.0,0,0.0,0,0.0,0,0.0,0.25
0_15539a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15539b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15539c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15540a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15540b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15540c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15541a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15541b,0,0,1.0,1,0.0,0,1.0,1,0.0,0.5
0_15541c,2,1,0.0,2,1.0,1,0.0,2,1.0,0.5
0_15542a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15542b,2,0,0.0,2,1.0,0,0.0,2,1.0,0.5
0_15542c,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
0_15543a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15543b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15543c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15544a,0,0,1.0,1,0.0,1,0.0,0,1.0,0.5
0_15544b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15544c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15545a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15545b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15545c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15546a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15546b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15546c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15547a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15547b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15547c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15548a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15548b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15548c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15549a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15549b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15549c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15550a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15550b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_15550c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15551a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15551b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15551c,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
0_15552a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15552b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15552c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15553a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15553b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15553c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15554a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15554b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15554c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15555a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15555b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15555c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15556a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15556b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15556c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15557a,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
0_15557b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15557c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15558a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15558b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15558c,2,1,0.0,1,0.0,1,0.0,2,1.0,0.25
0_15559a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15559b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15559c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15560a,2,1,0.0,1,0.0,1,0.0,2,1.0,0.25
0_15560b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15560c,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
0_15561a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15561b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15561c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15562a,2,1,0.0,2,1.0,2,1.0,1,0.0,0.5
0_15562b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15562c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15563a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15563b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15563c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15564a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15564b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15564c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15565a,1,1,1.0,1,1.0,0,0.0,1,1.0,0.75
0_15565b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15565c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15566a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15566b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15566c,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
0_15567a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15567b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15567c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15568a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15568b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15568c,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
0_15569a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15569b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15569c,1,2,0.0,1,1.0,2,0.0,2,0.0,0.25
0_15570a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15570b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15570c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15571a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15571b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15571c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15572a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15572b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15572c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15573a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15573b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15573c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15574a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15574b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15574c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15575a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15575b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15575c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15576a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15576b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15576c,2,1,0.0,1,0.0,1,0.0,0,0.0,0.0
0_15577a,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
0_15577b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15577c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15578a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15578b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15578c,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
0_15579a,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
0_15579b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15579c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15580a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
0_15580b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15580c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15581a,1,2,0.0,2,0.0,2,0.0,0,0.0,0.0
0_15581b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15581c,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15582a,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
0_15582b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15582c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15583a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15583b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15583c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15584a,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
0_15584b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15584c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15585a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15585b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15585c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15586a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15586b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15586c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15587a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15587b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15587c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_15588a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15588b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15588c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15589a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15589b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15589c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15590a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15590b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15590c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15591a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15591b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15591c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15592a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15592b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15592c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15593a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15593b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15593c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15594a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15594b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_15594c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15595a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15595b,2,2,1.0,1,0.0,1,0.0,1,0.0,0.25
0_15595c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15596a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15596b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15596c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15597a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15597b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15597c,1,0,0.0,1,1.0,0,0.0,0,0.0,0.25
0_15598a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15598b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_15598c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15599a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15599b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15599c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15600a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15600b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15600c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15601a,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
0_15601b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15601c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15602a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15602b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15602c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15603a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15603b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15603c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15604a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15604b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15604c,2,2,1.0,2,1.0,0,0.0,2,1.0,0.75
0_15605a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15605b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15605c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_15606a,1,0,0.0,1,1.0,0,0.0,0,0.0,0.25
0_15606b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15606c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15607a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_15607b,1,1,1.0,0,0.0,2,0.0,0,0.0,0.25
0_15607c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_15608a,2,1,0.0,1,0.0,2,1.0,2,1.0,0.5
0_15608b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
