,guid,premise,hypothesis,label
283195,5651514000010,A young boy around the age of ten is cooking steaks on a grill outside on his wooden porch.,A person cooking,0
283226,6845813494412,"A woman is standing on a mountain, surrounded by snow.",A woman stands on a mountainside to observe a ski race.,1
283670,90093157012,An old man in a suit jacket and glasses is standing in front of an adults only establishment painted blue.,An old man is about to enter a strip club.,1
284000,2422018883012,A young Asian girl wearing flip-flops and a flowered sundress runs down the street.,A girl is running down the street of her hometown.,1
284141,6221812098012,A kid is running after an airborne soccer ball during a game in a sunny field.,There is a child running after a ball and playing with others,1
284287,35505698410,Two men standing near a dog.,The men are taller than the dog.,0
285031,4828143860011,A man wearing a black shirt and camouflage shorts and a child wearing a blue shirt and camouflage shorts are holding snow cones in front of a motorcycle.,The man is wearing pants,2
285325,451326127212,The German Shepherd is jumping over a fallen tree.,A dog is jumping over a log.,1
285420,395248604410,Backpackers are walking along a trail,Backpackers are walking outdoors.,0
285489,294111300212,Students in science class using stethoscope to see small objects,They are looking at tiny bacteria.,1
285528,4878415659022,"A toddler wearing boots, a hat and an orange-sashed blue coat is looking behind him at a woman in a short-sleeved top, a skirt and platform heels as they walk along the street in the daytime.",A little boy and an old woman walking in the rain.,1
286003,3700554247012,An egret stretches his neck to eat things out of the still water.,An egret is eating things,1
287230,11610969012,"A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes, adults and children within.",A woman passes by a large yard sale and window shops.,1
287258,121800200310,People at a distance trying to climb a cliff.,People are on the cliff.,0
287788,2210054257430,A family enjoying a day at the beach.,A family outside,0
288885,4577036068212,Two boys in long sleeves were walking by a brick wall.,Two people are walking by an old brick building.,1
289059,1670592963132,The collie is running down a blue and yellow board.,A puppy is walking around.,1
289589,3748065273410,Child surfing as the sun sets.,The child is surfing in the ocean.,0
289779,106490881411,Children playing on the beach.,Kids are playing together.,2
290048,19788551412,People watching a band perform on a stage.,Guys perform at a music festival.,1
290927,1499554025430,The people have some animals with them.,A group of people walk their animals.,0
291359,4900474754212,A man and a woman outside subways picking up their belongings.,A couple of people picking up things,1
291376,4747331858111,A shirtless man huge a woman outside.,The man hits the woman in the leg.,2
291457,2243345188130,"One boy and a girl dressed in snowsuits, jumped in air with hands raised in lots of snow.",kids play in the snow,0
291837,1375501091410,A karate kid in midair kicking a black punching bag.,A kid practicing kicks.,0
292412,3086676257112,A woman in a hospital bed hugging a newborn baby.,A lady is grateful for her healthy new son.,1
293445,2599131872411,Two blond girls are playing together.,Two brothers play hide and go seek.,2
293714,2458444461112,A man is holding a little girl that is wearing a striped hat.,2 people are together,1
293914,4928592495312,Two men in suits under an umbrella and in front of graffiti.,The two men are walking in the rain passed painted walls.,1
293943,174984835121,Two women in black and blue clothes laughing and having fun.,Two men are laughing.,2
293990,3107592525211,A couple posing for the camera with rain jackets on.,A man posing for the camera with rain jackets on.,1
294195,465357550012,Male surfer with yellow surfboard and dog walking down picturesque beach and large rocks.,A surfer ends his day walking home on the beach with his dog,1
294294,3618407668212,Two people who are wearing coat are taking their food in a restaurant.,The people are at the restaurant,1
294537,4654943859412,three people standing in line.,Three people are standing outside a store.,1
294864,3247385464412,A person riding a bike in the snow.,A person is sitting on the bike.,1
295220,177591612212,"Two men, one holding the other upside down in front of a building.",The men are fighting.,1
295308,5829827359150,A small group of women in traditional dark blue and white kimonos and sandals dancing in front of a tall brown brick church.,There are women dancing outside.,0
295496,425990453412,woman holding another to take a picture.,two women are hugging.,1
295890,7125381623312,This version of street hockey is on between organized teams.,A version of street hockey is played by an organized team of monkeys.,1
296380,2766854400210,"A young boy with his hair standing up, is sliding down a blue slide",A young boy is on a slide.,0
296388,2766854400012,A boy wearing an orange shirt has his hair sticking straight up from his head.,A blonde boy wearing an orange polo shirt has his hair sticking straight up with hair gel.,1
296454,4719170123312,"Some firemen have blocked off the street, and people watch behind the tape.",The fireman are handling a fire.,1
296471,6851802767010,"A young woman in a black coat, hat, and leather boots, carrying a white handbag, is standing in the snow beside a small river, in front of a boat named Savoie, with her arm outstretched as though throwing a stone into the water.","The women is standing along the river with her boat Savoie, throwing a rock into the water hoping it will reach the other side.",0
296630,2594547389310,An artist waiting to sketch a person on the street.,The artist is outdoors.,0
296752,509985881410,A man playing an instrument.,Someone is trying to make music.,0
296790,5507087401412,A small boy playing with a gun.,The boy is playing,1
297535,539744890010,A man holding a young boy so he can cross the monkey bars at the playground.,There is a man holding a young boy.,0
297629,1414779054411,A boy jumping off of a cement block.,A boy jumps off his bike before it crashes.,2
297756,34176632211,A girl in a hoodie takes a nap with her black dog.,The girl is running in the house.,2
297859,2658439322010,Two performers putting on a mock fight for an audience that is watching attentively.,Two actors are performing.,0
297880,4584266011251,A camera crew looking at a man holding a umbrella over a girl in white.,The man is being filmed holding an umbrella over a nude girl.,2
298511,1329832826010,This is a picture of a Broadway Rite Aid Pharmacy that has a bright neon sign and people are prepared to cross the street in front of it.,There are people outside.,0
298599,5199369569011,A young boy in an orange shirt considers how he can ride his bike and play kickball.,A child is inside watching T.V.,2
298638,188741283351,"A woman wearing black shorts, a black jacket, and white t-shirt is standing arms akimbo next to a building.",A woman is taking a walk down a city block.,2
299474,4444835097132,"A young man is looking for a ride on a country road, sitting on a grassy field with a large tree and mansion in the background.",the rich boy is leaving his hometown.,1
299603,1483784737252,A lady with a pink bike is smiling for the camera.,A lady rides her bike past a photographer.,1
299616,1483784737150,A woman in a black dress stands next to a pink bicycle.,The woman is standing.,0
300190,3214885227412,A man boating along a river near the shore.,A man is sailing the seas.,1
300270,4680828876412,A team celebrates a victory.,The team is jumping up and down.,1
300302,481561811412,A man dressed as a clown looks on.,the clown is a girl,1
300410,4240135778210,Three friends smile for the camera as they are eating an interesting foreign meal.,People are eating a meal together.,0
300600,4833879670111,A man with a mustache and a guitar sings for tips on the street.,A girl is singing for her school concert.,2
300742,1332823164210,A woman is watching the tide.,A woman is watching the ocean.,0
300792,2279894890110,The man in the barber shop is holding up his hand.,The man has  his  hand  raised.,0
301203,4529735501410,A view outside Lincoln Center Theater.,It is a wonderful view of Lincoln Center Theater.,0
301463,40267450212,A group of people watching a man looking up at streetlights.,"It might be dark in the picture, causing the streetlights to be active.",1
301593,2228022180110,Little children in school uniforms congregate on the steps.,The children are outside.,0
301660,2980692063310,A man wearing a Vegas shirt has an open suitcase beside him.,The man is near the suitcase,0
301701,4653229880112,A woman standing in front of a flag is getting her picture taken.,The person is outdoors.,1
302002,110226481410,a mexican man sits under the hood of his truck.,a brown man sits by a vehicle,0
303351,3337945724210,A little girl messing around with a tripod while being watched by a woman.,a girl is messing around,0
303456,3624812489312,Three men sitting laughing and clapping.,Three guys are sitting having a good time.,1
303746,2679015215112,A man with work gloves looking down as another man checks out something on the beach.,Two men are working at the beach.,1
303973,2308029439010,There is a woman in a red coat with black pants and a black bag sitting in a place with many big cement blocks.,A woman in a red coat is sitting and resting.,0
304243,557721978132,Girl playing in a puddle with her bare feet.,A girl with no shoes is splashing in a puddle.,1
304334,369047365110,A man is taking a photo of another man and his two dogs on some grassy hills,Someone is photographing a man and his pets outside.,0
305216,2435482148412,Woman in white shirt smiling at her food.,the rocks were hard,1
305359,862683343111,"A man wearing a cowboy hat, riding on a bronco while another man in a white shirt comes to his aid.",Nobody is riding,2
305883,1521979323251,A group of people stare at a building.,Some people are star gazing,2
306227,2128893830212,A couple of people on a motorbike that is filled with drinks.,A couple of people carried drinks as  a gift.,1
306257,7517274630010,A group of marines walking down the road with american flags and other military flags.,A group of marines are marching.,0
306338,3959884639111,A man in a blue t-shirt is cutting a steak in half with a knife and fork.,A man is killing an animal.,2
307111,4920764215011,"A man and a woman are walking in the rain, and the man is holding an umbrella over both he and his female companion.",A couple is lounging on the beach.,2
307449,2637335836440,A man is taking pictures by the water.,A man is taking pictures.,0
307851,4745081059211,An elderly man looking at plants.,The woman looked at plants.,2
308680,3707990914312,A woman on a surfboard rides a wave,The woman is teaching a surfing class and showing them how to ride a basic wave.,1
308865,3558267192412,A horse bucks it's rider at a rodeo.,A man breaks his arm when he falls off his horse.,1
309045,1412022357010,A lady with short hair wearing a black jacket leaned against a lamp post outside a building.,The lady has short hair,0
309150,4448895754212,A man and a woman in winter clothing sitting in chairs by a lake.,Two people are sitting by the lake in the winter.,1
309602,103631543021,A Caucasian young woman in a white hooded sweatshirt sits at a table set for two in a lowly lit restaurant.,a woman about to take restaurant hostage,2
309671,476740978210,"People holding pink signs that spell out, ""Impeach"".",people protesting,0
310032,2972999479112,A man smiles as he looks down at an orange sports car that's parked at a curb.,He's happy because he just purchased the sports car.,1
310066,5925544338410,A blacksmith is working with metal on an anvil.,A man is working on metal to build a new sword,0
311534,4844407687211,A young child is awed by the art of a local mural.,A girl looks at a blank walil,2
311554,1829597760052,"Two white men dressed in white and black Tae Kwon Do uniforms, competing with each other on a green and red matt while a team of onlookers watch.",A couple of guys are sparring in a tae kwon do competition.,1
311655,371910695212,a woman in a focus group is caught starring off into space.,a woman is starring off into space.,1
312093,1167669558110,a man wearing a yellow shirt with a dramatic look on his face,The man is dramatic looking.,0
312459,4851512952411,Passersby are walking through a historic city.,People are walking through a brand new luxury condo in Hong Kong.,2
312815,1491016655342,Two people are dancing by a red couch.,Two people are moving in sync around abandoned furniture.,1
312905,3522025527211,Crowd watching airplane and helicopter in the sky.,The sky has to crafts in it,2
312906,3522025527212,Crowd watching airplane and helicopter in the sky.,A crowd is watching a copter and plane for a 4th of july event,1
313032,3772553977412,man in float in the water.,A man is swimming in the water.,1
313072,4953761534011,A woman with blue hair and ripped pantyhose sits against a blue wall while playing her guitar.,A man with blue hair and ripped pantyhose sits against a blue wall while playing his guitar.,2
313380,3992015885211,"A person in a teal headdress, green long-sleeved shirt, and multicolored long skirt walks down a sidewalk.",The person is trying to not be noticed by others.,2
313731,4464792562211,"Woman with an ""Obamacondoms.com"" board talks to a man on the street.",The woman loves Obama.,2
313844,2353504999411,Many people are seated in a well decorated hall.,A group is standing.,2
314235,7439117786412,Girl giving a man a biscuit.,The biscuit is lemon flavored.,1
314287,3199895624011,A man and a woman wear dark colored shirts in a beige room with a moniter in the background.,A woman is working on a project on the computer.,2
314433,4926488843212,Men throwing tomatoes from a large trash ben.,Some people are tossing food into a container.,1
315119,539705321020,The boy with the red soccer suit is falling down while the boy in the white shirt has his eyes on the ball.,People are playing sports outside.,0
315164,5057079395311,"A scuba diver stands, bent over on the shore.",A scuba diver likes to bent over on the shore,2
315710,409575025212,A woman helping a child wash his hands in a bathroom.,The woman helps her son.,1
315917,2976684095112,A little boy is attempting to do a cartwheel.,The young boy is upside down.,1
316007,3259231890012,A woman leans against the wall while a camera operates next to her.,The woman is getting her picture taken,1
316054,2960033435410,A dog jumps in the air with a lady standing near.,a dog is jumping near a lady.,0
316161,2814321280352,A woman in a white shirt is wearing goggles.,A woman is preparing to do an experiment.,1
316183,5441315625110,Two monks coming down of a big stair in the temple.,Two monks climb down some stairs in front of a temple,0
316822,6342262756312,Two teams playing a game of soccer.,there are a group of teams playing hockey,1
317099,2926595608312,Basketball players shoot for a goal during a game.,There is a basketball game being played.,1
317173,3078844565111,A man wearing a white shirt and jeans attempts to climb a rock.,There is a blizzard underway where the man is located.,2
317784,3484070900111,A man wearing a bright orange jacket makes a jump on his snowboard.,A man wearing a orange jacket lands on the ground hard.,2
318542,2412390588022,A child in a red longsleeve shirt is pointing at the red tulips.,A child is picking out flowers.,1
318574,2412390588342,A boy in a red jacket points at red tulips.,The boy wants to look at the tulips closer.,1
318730,2279906281012,A soccer player with no shirt standing in the middle of the field.,The boy is on the skins team in gym class.,1
318827,4872137574212,People are standing on stepping stones down a stream.,There are people standing on stones.,1
319229,6079294995212,There are three men in black and two of them are walking while holding trays of food.,people carrying food on trays,1
319554,3417299749412,A young lacrosse player is catching his breath.,A player is tired after a game in lacrosse after scoring the last goal,1
319949,96051221312,A family is leaving a church after a wedding.,A family is leaving a church after a service.,1
320198,3433583068111,A construction worker installing a window in a building with a turquoise door.,A construction worker installs a door.,2
320270,3969506142412,People eating a meal at a shared table.,The food has been untouched.,1
320325,5821273614020,"It's a snow day so the mother takes her little boy who is in yellow out to make a snowman, and the dog loves to roll in the snow.",The little boy likes the snow.,0
320727,114949897012,"A child practices hitting a baseball into a net, while two adult men watch.",A child is swinging a bat.,1
321084,3166578139412,Skier skiing downhill,A woman is skiing outside.,1
321234,3912412153152,"An old man unwrapping a present covered in newspaper, while a toddler plays with the scraps.",An old man is playing with a toddler.,1
321715,146479462311,Two men are tending to their wares while others wait.,Two men browse through products for sale.,2
321945,372559387212,A big group of people are enjoying a public event.,There is a large turnout of people at an event.,1
322185,74759622311,He is in the bathroom with a drink in his hand.,He always drinks cool drinks.,2
322665,2458033289011,The man with a white beard and blue cap is standing in the doorway of a workshop.,The man is a preacher.,2
322693,821599220311,two people are looking off a cliff.,Two people have thrown an alien off the cliff.,2
322816,4107419112312,A man is resting atop concrete structure in a crowded area.,A man is resting on a roof above a crowd of people.,1
323409,4944644486010,A crowd of people looking towards a person in a gorilla costume inside a building.,The people are interested in the gorilla.,0
323420,289146119212,A man wearing a yellow shirt and dark pants is mopping the floor.,The man in the yellow shirt has a mop in his hands.,1
323956,3822469102012,A rollerblader in a red hat is grinding on an elevated metal pole.,A rollerblader is grinding on a pole of sorts.,1
324316,4909912452212,A spherical shaped sea aquarium building.,A sphere shaped building being built.,1
324882,1918573100232,A dog performs acrobatic stunts on a platform.,The dog does tricks on a platform.,1
325045,3090600019021,"There is a woman in a sexy cop's uniform and a guy dressed as a prisoner, standing outdoors.",man arrests woman,2
325079,18119750252,A woman sitting on a grassy hill hitting a tennis ball with a racket.,The woman is hitting the ball with a racket.,1
325624,3071676551212,A surfer riding a large wave,A young boy surfing in the rain.,1
325769,3595398879412,A little boy jumps into the man's arms.,The little boy jumps into his dad's arms.,1
326345,576075451212,Black and white dog jumping up in the snow.,A dog is barking.,1
326523,543264612412,Boy in shorts holding a remote.,The boy is holding the remote in his shorts.,1
327505,8251170369111,A woman wearing black shorts and a sweater stands on the sidewalk beside a paved road.,A woman is sitting on the side of the road.,2
327774,2503678250412,A little boy is reading while his dog looks on.,A boy is reading to his dog.,1
327871,138235288021,A blond woman wearing glasses and a brown jacket is walking by wooden masks.,A blond woman wearing glasses and a brown jacket is flying by wooden masks.,2
328657,4597303045210,An asian man is sitting on a piece of fur and is smoking a pipe,The asian man enjoys smoking.,0
329336,4451335021412,A woman with an attire passing by shoe store.,The woman is shopping for clothes.,1
329339,1021293940210,Two hikers resting by a patch of snow.,Two people are outdoors.,0
329425,122188825412,Two men in yellow vests are working on a road.,Two workers are standing on a road.,1
329856,146577645412,A man with a red helmet kayaking.,A man with a helmet in a kayake trying to break his personal record for a rapid.,1
330221,7636805298112,One guy in water sports gear is surfing on the water.,The man is wet.,1
330765,3325974730312,Snowboarder jumps off high ramp over icy landscape.,A snowboarder jumps off the blue ramp.,1
330769,3270047169410,a skateboarder grinds a rail.,A skateboarder does a sick trick.,0
330922,299078301110,These three people are playing instruments while sitting in front of sheet music stands.,Three people play music off of sheets.,0
331150,6678735211,Three children practice karate in uniforms.,The kids are winning a karate competion,2
332011,2856080862011,A group of men are standing around during a sports game in a park.,A group of women is standing.,2
332542,3494034357311,Two females are playing tennis.,Two women are watching people play tennis.,1
332564,4369134678310,A man in silly safety glasses using a chainsaw to cut down a tree.,The lumberjack are working.,0
332725,2534655741212,A man in a gray tank top givers red roses to a woman in a white sundress.,a man is giving something to someone,1
334011,2120571547110,A woman is stretching he legs across three seats on a subway train.,the woman is traveling,0
334335,7701250756020,A man wearing sunglasses and long hair is playing a brass instrument.,A man has sunglasses.,0
334424,6029713765210,A large group of people are going down a body of water in several boats.,A large group of friends are outside.,0
334658,1395410911232,Many people are walking along the sidewalk in an Asian marketplace.,Many different people walk through the streets of Chinatown in NYC.,1
334831,3245070961412,"A child in a black shirt, running.",A child running,1
334887,480074435242,a man stands with a guitar and music stand in an empty room.,The man can play music.,1
335207,412203580412,Guy on yellow surfboard catching a wave,A professional surfer is catching a big wave.,1
335276,620940663211,A man clad in metallic armor raises a weapon while mounted on an armor-clad horse with spectators in the background.,The man in armor is part of an army invading a country.,2
335277,620940663210,A man clad in metallic armor raises a weapon while mounted on an armor-clad horse with spectators in the background.,A man is riding a horse.,0
335467,6857646118410,Fireman on roof with ladder and trees in the background,A fireman has climbed atop the roof.,0
335873,195051721210,A man and a girl are taking a walk together.,A couple are walking together.,0
336060,1850910604050,"A young girl, wearing a red shirt and with an animal painted face, painting her own picture.",A girl is painting a self-portrait.,0
336125,155221027412,Two people parachutes into a field.,Two people parachutes from a jet into a field.,1
336299,3249014584010,A man has a chainsaw and is carving a block of ice.,A man is creating an ice sculpture.,0
336386,528645220412,Two kids running down a street while a girl watches.,The kids are sisters,1
336890,3394192149211,A uniformed man watches a train speed by.,A man is watching the children play frisbee.,2
337240,227181630051,Three young men are resting on a bench near a food stand while other visitors or shoppers are passing close by.,"Three young men decided to buy food at a stand, and then promptly left.",2
337332,360947664212,A shirtless man is lying in a colorful tent.,A guy at burning man,1
337439,6325862911410,A young man tends to his chainsaw.,The chainsaw is being maintained.,1
337538,3220151692211,Two sumo wrestlers are fighting in a ring.,chair is empty,2
337778,2782433864412,Two small dogs facing a third dog.,three dogs looking at each other.,1
337879,1453251773130,An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.,A woman smiles next to some fruit.,0
337923,8048055083312,A group of men wearing band uniforms (red jackets and black hats) playing the drums.,There is a group of young men playing instruments.,1
338044,3094187053411,A man without a shirt plays drums.,The mans shirt keeps getting caught in his drum set.,2
338505,1797554350020,A woman is holding a pink and brown umbrella for a lady running in a race wearing number 13406.,The woman is running in the rain.,0
338509,1797554350040,A woman is holding a pink and brown umbrella for a lady running in a race wearing number 13406.,A woman is covering her running partner from the rain with her colorful umbrella.,0
339898,5276743705211,An Asian man is cooking a meal in a restaurant kitchen.,A white man is making a steak.,2
340110,370197474412,The person is making bird with carrot.,The person likes birds.,1
340162,96113759310,An Asian man is putting on Kabuki makeup.,A male Kabuki artist getting made up.,0
340298,1119034454212,A jogger passes under an outstretched tree branch.,The jogger is going around another tree branch.,1
340495,2109280562212,There is a man standing near ocean with several pigs on their backs.,the man and animals are on the beach.,1
340612,3614269018312,A man in a yellow jumpsuit is working.,A tall human working,1
340967,8036413429420,Two men celebrating a win of a game.,The men are sports fans.,0
341178,3418367195410,A man is sitting in a room spinning pottery.,A man is sitting indoors,0
341185,4029929673410,Children being show how things work.,There are children being shown how things work.,0
341191,3302804312011,A brown and white dog is running with a ball in its mouth on grass in front of a fence.,Some animals playing.,2
341604,2261962622212,A woman in jeans plays a video game in front of a large screen.,A woman is playing a video game with friends.,1
341749,4636054805411,A man and a woman sitting on a bench in the sun.,A couple is kissing on a bench.,2
341993,129321675051,A large group of people are dining in a restaurant and smiling for the camera.,The people are smiling because the camera said to say cheese.,2
342126,4570406069010,"A young brunette woman in a red shirt and blue jeans is sitting next to a man wearing shorts and a t-shirt with an astronaut and a cap, in front of a house.",A couple sits in front of a house.,0
342609,4645833149152,A group of people are hiking on a mountainside overlooking a lake surrounded by evergreens.,A group of people are hiking while looking at the beautiful scenary.,1
342792,2593406865211,A teenage boy is performing a trick with his skateboard.,A young boy watches the skateboarders,2
342917,4550058704012,A woman in a cream tank tops and sunglasses scratches her head as she looks of to the side.,A woman is confused as to where her husband has gone.,1
343166,527968666310,A wet black dog emerges from the water.,The dog went swimming.,0
343170,4937982786210,An elderly woman dressed in pink is walking and clutching a magazine.,An elderly woman is holding reading material.,0
343257,3048071554211,A man in a yellow shirt is singing into a microphone while holding a guitar.,A man reads poetry on a stage.,2
343974,2687529141112,Two men scantily clad performing acrobatic moves in front of a crowd,Two persons entertaining a crowd.,1
344316,191103855320,An older man and woman exercise on treadmills.,An elderly couple working out.,0
344512,2947172114311,Four young boys dressed in uniform play football.,The four boys are dressed in uniform playing tennis.,2
344602,2579268572310,A group of people riding a yellow roller coaster.,A group of people are riding a roller coaster.,0
344861,2504007911110,"A bicyclist passes with a giant sign that reads ""lovely.""",There is a sign with a word on it.,0
345054,4533655072212,A band is playing a guitar and singing in a recording studio.,A band is making a recording.,1
345155,4565081074212,A woman with brown bag attaches a pink and yellow bouquet to her bike.,A woman is using a brown bag.,1
345336,3513318675112,"Two men, one in a chef's uniform and one in a black jacket, cook food in a kitchen.",The men are cooking.,1
345445,2382117842310,A woman wearing a summer top and orange gloves squatting atop a boat.,There is one woman in this picture.,0
345511,6902201445212,A man in a yellow jersey with a large mustache is playing hockey outside.,A man is on roller blades.,1
346748,2479812637210,A child in green and a child in orange playing on a jungle gym.,They are playing on a playground having fun.,0
346844,2415587549210,A young mother is letting her child lick a wooden cooking spoon clean.,The mother talking to her child,0
346883,594582753311,A man with a rake is sifting through debris from a recent storm.,A man collects fallen tree limbs from his storm debris laden yard.,2
347002,4289481690212,A person standing by a car parked by Swan Restaurant on a rainy night.,A person parking his car near a restaurant.,1
347164,187011497112,A young boy in blue trunks plays in the water at an outdoor fountain with a brick foundation.,The boy is wearing water shoes.,1
348053,2338572904111,"A man with a blue ""atomic"" ski board standing on a hill.",The man is planting a garden.,2
348201,5637994240210,"We see the back of a white, young boy playing with a toy on a wood table against the wall.",A boy turns his back while playing games.,0
348655,2537119659412,A girl drives a toy truck while a young boy plays behind her,A girl and boy are playing with a toy truck,1
348725,3202937657412,People at an Asian street vendor at night., People at an Asian street vendor at midnight.,1
349434,4604969760412,Three girls wearing jackets running outside.,Three girls wearing red jackets running outside.,1
349558,2914331767422,a man in a red uniform jumping on a sports field,a man is dressed,1
349864,3601843201311,Red and white motorbike number 58 races around the track.,The red and white number 58 motorcycle is in the pit getting fueled.,2
349899,2167644298412,A man in a black hat stands in front of a red wall.,A man in a black hat is waiting for his friend.,1
350091,3171250845311,The boy and a brown dog are standing in the snow.,The girl and a brown dog are standing in the snow.,2
350108,1235685934310,The man is wearing a white shirt and sunglasses.,Young man appearing with white shirt and sunglasses.,0
350228,391579205310,An airborne dog on a leash with a woman.,A dog is jumping.,0
350273,118707970122,A man with a yellow hard hat is standing on a ladder that is leaned up against a building.,The man is getting ready to take a break.,1
350318,13237748020,A man of the street taking a nap resting his head on a rock. While,A homeless man is resting.,0
350514,2774095272210,Two men in baseball caps applying mortar to a wall.,Men in baseball caps apply mortar.,0
351049,2894893895130,A shaven head young man wears headphones and works with a mixing board.,The man is using a mixing board with headphones over his ears.,0
351250,6476878653311,Kung Fu people practicing in front of a small audience.,Construction workers practicing in front of a small audience.,2
351408,4413167760112,2 men wearing neutral color clothes have a conversation over a meal.,A couple of guys wearing the same color clothes were talking and eating together.,1
351410,4547439172312,A woman in black standing inside of a restaurant.,the woman is white,1
352061,6775388080212,A female repairing a small item with tools.,A female is repairing a broken car part with tools.,1
352580,12142391030,"A man in a pink plaid shirt, holds a blue object, a green object and a red object that are often used for juggling.",A large man holds three objects for juggling.,0
353083,6201316256032,The soccer player in red kicks the ball over the head of his white and green clad opponent.,Red soccer player kicks ball to white green guy,1
353450,3260428543211,Several children running along with a woman.,Children swim in the ocean.,2
353844,2197587684310,Woman in a white shirt and blue shorts playing tennis.,The woman is playing outdoors.,0
353928,351352489010,A solemn young man in a striped collared shirt is holding a picture of himself and a woman in a silver frame.,There is a picture frame with a picture of a man and a woman.,0
354323,2332975167411,A traffic controller is watching his camera.,The controller is taking a nap.,2
354342,2201951953112,"A group of people putting colorful crafts together in a small, open shop.","A group of people putting red, blue, and yellow crafts together in a small, open shop.",1
354503,4130533977412,a guy playing his music bow while petting a bird.,the mans bird loves the music he is playing,1
354675,3139160252012,Three girls are posing for a picture beside a dresser in front of a decorated Christmas tree.,Three girls pose beside a dresser with a tree behind them.,1
354791,6919296665110,A basketball player in a St Johns number 10 jersey dunking a basketball.,The basketball player can dunk a basketball.,0
355098,2591157404342,People watching TV while eating.,the people have eyes,1
355718,6146405403412,A worker using a saw to carve into ice.,a person carving ice for a competition,1
355783,235181781212,A young man in a white shirt playing keyboard.,A man is playing music.,1
355912,3321063116312,Three dogs running towards a fence in the snow.,Three dogs playing in the snow.,1
356478,3201666946112,Man with injured eye and woman holding child pose outside of building.,A couple hold a child in front of a building.,1
356786,167285940211,A man with an angry expression is drinking a large glass of beer.,The classy guy is drinking white wine.,2
357073,3574930742222,A man asleep at a desk in a library reading room.,There are men in a library,1
357421,2812590023210,A dragster is taking off and leaving a huge trail of smoke behind him.,A dragster has taken off so fast it has left a trail of smoke behind it.,0
357517,119364730312,"A man wearing a plastic bib with a crab on it, holds up a wooden hammer.",A man is eating crab.,1
357656,3743157427120,A large dog is jumping in a fountain while a man in a black T-shirt and vest stands nearby.,A dog is outside.,0
358508,107969134112,A baby boy in a blue and white striped shirt is sitting on his mother's shoulders.,A baby boy and his mother are standing outside.,1
358535,107969134211,A mother and her young song enjoying a beautiful day outside.,two people are playing together.,2
358592,5457465605111,"There are several young, ethnic young men all dressed alike, doing a dance together around a fire with onlookers.",Men in various costumes perform a song as they stand around a bonfire.,2
358931,1438580125051,Several men in blue jumpsuits and yellow shirts stand next to yellow cylinders.,The men are guarding the cylinders from robbers.,2
358952,1401324296020,A woman in a black skirt suit is speaking with another woman in a boat.,Two woman are talking with each other.,0
359274,2295447147430,A brown dog in a field.,A dog is in a field.,0
359325,1253095131311,A large number of people walk or rest near a fountain.,A large number of people walk or rest near a dragon.,2
360014,2472620707312,A small child with blue sandals rides a scooter near the beach.,A child is playing near the beach.,1
360211,1371076688310,Boy jumping at sunset with the beach behind him.,A boy is jumping at something.,0
360942,1364747344210,A man getting gas in front of a convenience store.,A man filling up his car with gas at the store.,0
361239,387830531410,Large dog playing with smaller dog,Large dog running around with smaller dog.,0
361756,5932908042312,A laboratory technician is using a pipette.,A lab tech is working.,1
362399,3672309620112,Two people standing near the edge of a waterfall with mist rising from it.,Two people snack while watching a waterfall.,1
362648,4475688604310,"A shirtless, tattooed man wearing a hate is carrying a skateboard.",The tattooed guy is walking with his skateboard.,0
363268,1412832223020,The girl wearing the pink and white shirt and shorts is jumping in the sand.,A girl is jumping in the sand.,0
363429,4524006530310,Several people stand around in groups behind a table with bananas.,Many people stand in groups.,0
363668,6964379609410,A young T-ball player in dark clothes swings at the ball which hits the ground.,a tball players hits a grounder,0
364417,10188041020,A man in a black coat walks past a red spaceship with a parking ticket stuck to its window.,There is a parking ticket on a spaceship's window.,0
364505,4796004241210,Lady in white dress with tattooed leg looks at friend's camera.,"The  lady in  the white dress  with  the  tatoo covering  her  leg,  looked  toward her  friend's camera.",0
364678,4855048651211,A long-haired man wearing a t-shirt playing an instrument.,A man is singing.,2
365042,4444627632210,A woman is crossing the sidewalk with 3 small girls holding hands.,A woman and 3 small girls cross the sidewalk.,0
365118,4435667506011,Two people wearing all black stand next to a blue wall with a city in the background.,The prostitutes in short red skirts stood next to the wall calling out to men in cars.,2
365195,4751592213211,Four people are wearing life jackets on a motorboat on still waters.,The four people have fallen out of the motorboat and are splashing around.,2
365309,2838535875411,Little girl sits down to play a carnival game.,The little girl hates the game.,2
365344,7245395668010,Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.,A group of people hold musical instruments near a pond.,0
365767,2991662048012,A woman with a maroon shirt on and blue jeans in a work environment using a pulley to move a structure.,A woman has on blue jeans in a work environment,1
365966,4604145026311,A woman walks down the street listening to her mp3 player.,A woman playing music,2
366197,4751332425210,A lady wearing a black dress and with sunglasses is talking on the phone.,A woman in black speaks on the phone.,0
366245,2600967348111,A young woman in a tank top and culottes is carrying a baby.,A young woman in a tanktop and shorts is carrying a baby.,2
366346,276052913410,A baby cries in its cradle.,An infant is crying.,0
366388,3520199925212,A red-haired woman is holding a violin and boe.,There is a dark haired woman holding a violin and boe.,1
