,guid,premise,hypothesis,label
287931,4517839542312,A baseball player is running down the third base line while his teammate slides into home.,Someone slides.,1
288075,3351418768110,An Afican American woman standing behind two small African American children.,Four African American people.,0
288126,1433397131312,There are many different colored balls.,Bouncy balls of all colors,1
288194,220631119312,Two women are facing off in a beach volleyball competition.,Two sisters face off in beach volleyball.,1
288298,1857399990111,A young Mormon man walking with his bike downtown.,A young man walks his dog in the park,2
288355,60779083410,two people are waiting for their food,people are waiting on food,0
288431,5731343120310,There is a man lying in the sun next to the ocean.,A man is lying in the sun.,0
289085,212857743310,A child in a yellow t-shirt is playing in the jungle jim.,A child is wearing a yellow shirt.,0
289205,1269470943010,The little boy fell face first into the grass while playing football.,The boy fell while playing.,0
289666,4696109052011,A man with a blue jacket and a woman wearing a black jacket are standing near a large statue and looking at a body of water and bridges in the distance under a quarter moon.,the people are seated beneath the oak,2
289705,1427670417312,"Two men are next to each other, with one holding a microphone.",The men are performing at a nightclub.,1
289920,6937259112411,Several men working on a motorcycle.,Two motorcycles sit in the corner of a shop.,2
290133,4695723369211,People are shopping in a crowded marketplace.,All the people are stealing all the merchandise.,2
290586,3513362553012,A baseball player in white swings for the ball as the player in brown is waiting to intercept.,The baseball player is a professional.,1
291482,2462702522211,A little boy starts to toss a mini basketball.,A man with a football,2
291670,2511760873110,A blond woman displays a written poster for crowds to view.,A woman is holding a sign.,0
291688,6053187227210,A girl hands her mouth with a oriental fan as she looks on with her red eyes.,A person hands her mouth with a oriental fan as she looks on with her red eyes.,0
291765,4590405640310,People are watching a race on city streets.,the people were watching a race that was on the city streets,0
291976,2322675642132,A toy lego set is featured in the foreground while a woman and child play with it in the background.,A woman and child are talking while playing with the lego set.,1
293030,194332758012,A baby sitting in a tall chair eating food with a bib on.,a baby is sitting a a white tall chair eating oreos,1
293053,363691948410,A cyclist is getting ready to start his indoor race.,A cyclist is preparing for his race.,0
293106,555282,The sky appears clear.,The sky appears to have no color because he is looking through foggy glasses,1
293160,555740,The horse on the right has a red mane.,There is at least one animal with a splash of color,0
293317,6210731480212,A heavily tattooed musician is speaking into a microphone.,a musician is speaking to kids about drugs,1
293410,2089555297311,Hiker standing on top of a rock overlooking a town.,The man is sitting on a bench.,2
293596,446907949211,A mother and her child hiking in the woods.,The mother is running through the woods.,2
293688,696663662212,A boy with a broken arm is resting in a bed.,A boy is resting at the hospital.,1
293768,4224555124020,A Chinese girl hand off the baton to the other young boy in this relay race for team blue.,There is a boy and girl.,0
293960,3204500803210,Two women in colorful clothing rest near a stand with assorted objects and textiles on it.,The women are standing,0
294346,4234670797422,a young boy is bowling at a bowling alley.,A child is learning how to bowl.,1
295184,4924679654312,A man rides a moped smoking a cigarette.,A man rides a moped smoking a Marlboro cigarette.,1
295384,4172764408140,"Two men wearing black clothes and hats, one is playing the saxophone and one is playing the trumpet.",Two people dressed in black play instruments.,0
295575,255266148211,A black and tan dog is carrying a light blue ball near a fence.,A cat is carrying a ball near a fence.,2
296188,4926719517412,A couple are walking their dog.,Man and wife taking their dog to the park.,1
296426,4367617317041,"A conference room with many couples sitting together, with a white male wearing a gray Abercrombie long-sleeved shirt sitting with an Asian female with her hair in a ponytail.",The couples are dancing in the bar.,2
296846,251034921410,A crowd is watching a boy kicking a ball into the goal.,A kid is playing a game,0
296947,1313961775031,A young girl floats on her back in water and peers over her life jacket.,The girl is watching TV in her favorite chair.,2
297374,3425573919210,The crowd is watching an over sized chess match.,Two people are playing chess.,0
297674,4774480674411,A girl participates in a children's show.,The kid is sitting at her desk.,2
298057,6785884778242,A woman with two hula hoops performs in front of a crowd.,The woman has a blue hula hoop.,1
298315,359173181110,A dog runs through snow with a big tree in the distance.,A canine near a tree.,0
298484,2753682793212,A boy is skim boarding in a backyard pool while two other men watch.,The men watching is the boy's father.,1
298609,4590678523210,Man slightly bent over has child's toy stuck between his legs.,The man stuck the toy between his legs.,0
298683,2790329126012,Three men in restaurant employee attire sitting on a cement bench.,Three fast food workers are taking a lunch break together.,1
299378,2447284966042,"A small boy dressed in a black sweatshirt with a logo on it, holds a red bat in front of blue stadium seats.",a boy is getting ready for his turn to hit,1
299537,1145755142010,"A man is standing on a ladder in front of a cross, while a person is holding the ladder.",The ladder is secured to prevent falling.,0
299678,3652094744310,a young boy in a blue sweater is watering a plant.,A young boy stood near plant.,0
299929,388836789010,"Two girls, one wearing a pink shirt and the other wearing a white shirt, are throwing hay in the air.",The girls are throwing hay,0
301639,8116539330312,two small children in asian type costumes on a stage dancing,The children are in a musical.,1
302288,3116731299211,A little dog carries a small stick in his mouth.,The dog is carrying a giraffe.,2
302429,201108031310,"A child sitting on a potty chair, looking at a book.",A child is doing his business.,0
302945,397601572010,The backs of the heads of two men that are plugging their ears while riding the subway.,Two men are pluggling their ears on a subway.,0
303486,362143915411,Man in shorts and blue shirt cooking on charcoal grill.,A man in his underwear is cooking on a gas grill.,2
303529,1351635108432,A white man in a blue shirt playing golf.,A white man is playing golf alone.,1
303649,4930533574211,Old man riding a bicycle while a black Honda SUV drives by in the background.,A white Toyota SUV drives by.,2
303736,2585429487111,A young girl and two young boys playing with scooters on a dock during the day.,Three girls are putting on makeup together.,2
303899,100197432331,Several women wait outside in a city.,The women are shopping.,2
304106,125635185011,"Three children are playing outdoors, two of them on a metal barrel swing.",Best friends are watching a movie together.,2
304514,96022995311,A young boy is fishing off of a dock in a river surrounded by trees.,the boy is climbing trees near a creek,2
305244,2511786415212,"A youth pulls on a cord while eating a sandwich, barefoot.",A young person is sitting in the kitchen.,1
305473,1222322358422,A young boy plays on a swing.,The boy likes swinging on swings.,1
305553,4429773871012,Here is a picture of a girl wearing a shirt half ways up and standing behind a woman who is looking down.,Two girls posing,1
305868,6442477951310,A metal worker smiting metal in the hot sun.,There is a metal worker outdoors.,0
305959,88279365212,"A young girl, on skis, with a little bird sitting on her hand.",A girl riding a ski lift smiles when a bird perches on her hand.,1
306572,3344226994310,Determined to capture the essence of this landscape before sunset.,Capturing the essence.,0
306805,5891971963010,The mother is helping her baby brush his teeth with his big boy green toothbrush.,The mother is teaching her baby,0
306953,2085557551311,A boy holding kitchen utensils and making a threatening face,The boy is playing baseball outside.,2
307036,4871427223412,A police officer is standing in front of a poster.,A police officer is outside their car.,1
307063,1459582913012,"Three people dressed in blue, white and black leotards are being held up by the hands of a set of two people each on the ground dressed in the same outfit as people look on.",There are five cheerleaders practicing for a tournament.,1
307144,218428071011,A blond-haired man with glasses wears a makeshift cape while pointing up.,The man is naked underwater.,2
307229,572764040011,"six elderly men wearing cowboy hats, one of which is holding a rein for a horse.",The men are all holding reins for horses.,2
307541,3783987753211,Woman paints on easel in front of stone wall.,A woman is sketching in a notepad with a pencil.,2
307688,2512620520011,A woman in white shirt and purple headband is sitting and holding a pole with white a cloth.,the woman is naked,2
307757,390992388030,A girl treks through the snow with her backpack on.,A girl outside in the snow.,0
307884,5316221658312,A man in a green jacket and brown pants is pictured in midair on a snowboard.,The man is a profesional,1
307968,2960759328410,Two men on horses are trying to lasso a bull.,Two men are riding horses.,0
307992,395461421312,sveral young man jumping down the street,Some people are playing hopscotch in the road.,1
308145,3605702304230,A group of cheerleaders performing in front of an audience.,Cheerleaders are doing a routine.,0
308815,4888309413311,A sleepy child barely hanging on to their father.,The child is running amok.,2
309159,4196910318412,A drummer sitting at his drum set playing.,The person is a professional musician.,1
309459,3108378861112,A woman in sunglasses standing beside a man in sunglasses sitting on a rock.,The couple are hiking over the mountain.,1
309520,4914567687211,Eden Farm Groceries offers free delivery.,"The sign says ""Eden Farms Closed on Sundays""",2
309609,103631543052,A Caucasian young woman in a white hooded sweatshirt sits at a table set for two in a lowly lit restaurant.,The table where the woman is sitting is painted blue.,1
309716,1312269513050,"A woman in a colorful dress drives a motorized chair past a corner on a city sidewalk, while a man in a long white t-shirt walks towards the road.",There is a person driving a motorized chair.,0
309796,4646799327410,A man in a hard hat stands on a forklift.,There is a person in a hard hat.,0
310271,2889335946410,Two men work next to a cement truck.,The two men are working next to the cement truck.,0
310665,4324717979211,This girl is skateboarding in a pink helmet and rainbow socks.,the girl is riding a pony,2
310766,141139674311,A kid hits a baseball during a game.,A child tackles his opponent during the football game.,2
310871,3170856184141,A cricket player is bowling the ball as the batsman is getting ready to run.,A dog is running towards a ball.,2
310896,3171020648451,A man shaving his gray beard.,A man shaves his mustache.,2
311272,4669478070210,Vendors at a market looking away from the camera.,Vendors at a market looking away from the camera.,0
312083,4117842141012,A group of people are standing around a dining table with food on it.,Everyone is about to eat dinner.,1
312112,1167669558312,This man is smiling very big at the camera.,The drunk man looks at the video camera.,1
312703,4755277286112,"A woman with purple hair and wearing only a cowboy hat, boots, and a guitar talks to two eclectically dressed women.",The woman is twenty years old.,1
312833,3772528949212,Two barefoot men in hats sit on a raft holding paddles,Two men wearing hats drifting down a calm river lined with trees.,1
313020,7842625076410,A young child in a yellow life vest at the beach carrying a boogie board.,A kid outside near a body of water.,0
313025,22928793210,A woman looking down while holding a tennis racket.,A woman focused on the ground while holding a racket,0
313212,466971751410,A man standing by a white car.,A car with a guy next to it.,0
313707,386656845112,A black dog and a brown dog are standing next to each other in the snow.,Huge animals standing,1
313774,4072394356320,A group of runners are pictured while running a marathon.,A group of people are running.,0
313923,3399028417412,A crowded street in Italy.,The crowd in Rome to see the Pope.,1
313975,3525978606122,A woman in a red dress prepares for another day at work.,She works at a newspaper.,1
314117,5379229830012,A young woman in glasses swings on a child's play set with the sun behind her at a park.,A woman pushes her daughter on park swing.,1
315420,3562169000310,a blue race car almost crashing into a wall of tires,A car is near some tires.,0
315765,307301755311,A man in a blue cap is sitting on a stool under a tree.,A man is climbing the tree.,2
315876,3682428916412,a small jet takes off.,Rich people own private jets.,1
316577,4719224571022,a woman wearing a purple dress with a blue backpack fixes her hair while wearing sunglasses,Woman wearing dresses and sunglasses,1
316585,3655133348210,Three preppy men stand around a formal dinner table outside.,Three men are formally dressed up for dinner.,0
317486,2898189446030,A man in shorts and a woman in a red long dress are walking down a road with a small white car in the background.,A man and woman are walking down the street.,0
318190,3277162496411,Three dogs playing on grass.,Dogs sunbathe in the backyard.,2
318911,501699433110,A man and child underwater in a swimming pool holding their breath.,Two people have wet bodies.,0
319608,3175665365112,a person dancing is doing a dance move where there whole body is off the ground except for one hand,A person is breakdancing.,1
320629,37908155011,A man in a tool belt is directing a construction site where a large object is lifted.,A construction manager is filling up a pool.,2
320776,2354540393210,Two children play on the bed with a remote control.,2 children are playing.,0
321523,2155994202312,Man in working clothes operates a rotating drum.,A man works with a rotating drum.,0
321791,263765706312,People taking a walk on a trail on a nice cloudy day.,People are walking on a trail in the Spring.,1
322206,2615811117012,A baby is wearing an adult life jacket whilst sitting in a dinghy inside the house.,A baby poses for a photoshoot inside his nanny's house,1
322432,4862282021012,The man in the red coat holds a Subway wrapper close to his face.,This man enjoys meals from Subway.,1
322554,182246705410,Young boys are walking in galoshes.,Two young men are wearing galoshes.,0
322863,2529205842012,Basketball player has fallen on the court while another grabs at the ball from out of frame.,The winning team steals the ball and makes a shot in the final play of the game.,1
322865,2414390475111,Person in a graphic print t-shirt standing in front of shelves of purses and shoes.,The person is shopping online.,2
322997,132887917342,A very young boy is looking at a piece of candy.,A boy is looking at a piece of candy because it is his favorite flavor.,1
323170,7239362178310,Several people are taking part in an organized run.,A group is running together.,0
323991,2716369043410,a guy with his skateboard skating along with his dog,a guy with his skateboard skating.,0
324005,460054792212,A young boy kicks a ball as he runs through grass.,The boy is playing soccer.,1
324778,3446941415132,A brunette child with glasses holding a blond child wearing a red sweater and yellow boots.,Child working with other child,1
325157,4793246474411,Two men are standing behind a pile of buckets.,Men in front of a store in the mall.,2
325435,4725078805312,A woman in a blue jacket taking a picture.,A woman likes color blue,1
325598,6834478325211,A group of people are practicing a form of martial arts.,A group is watching TV.,2
326045,1082478946410,Men in safety vests are working on a track.,Men are working on a track.,0
326139,6326513189210,Ice hockey players battling for the puck around the goalie.,Ice hockey players are playing for the puck.,0
326430,113109101441,A child blowing bubbles in water.,the child is sleeping.,2
326464,113109101020,A red-haired little girl is blowing bubbles in the water of a pool.,A girl playing in the pool.,0
326847,161329629212,A group of people are dressed up in costumes in the woods.,A group of people in costumes have a Halloween party in a forest.,1
327020,4031278022111,A man wearing sunglasses and blue top getting wet from water fountain,a man is flying a jet,2
327603,2770438285311,A boy wearing a blue shirt is touching the trunk of a tree with his finger.,The boy is wearing a red sweater.,2
327928,433017870212,A man in a tuxedo standing in front of a large group of formally dressed youths.,A director prepares a new song for his orchestra to perform.,1
328437,4903031459411,Men smiling in front of a light.,The men are actually women.,2
328532,4606346038410,Two players fighting over a ball in a Lacrosse match,The players are fighting.,0
328595,4949782761410,A man and a woman are embracing each other.,Man hugs his significant other.,1
328877,3261591334020,"A white man in a white and black t-shirt, white khaki pants, and black shades is waving his arms and standing in front of a white fence of what looks like an Asian property with pointy roofs, a red flag on a tall pole, and pink flowers.","A sunglasses wearing white man in black and white shirt and khaki pants, stands arm waving in front of a pointy roofed possibly Asian house with a flag.",0
328938,5614228719311,A native american indian playing a musical instrument on a stage.,A baby waves hello.,2
329094,4605605328012,Women in a black dress riding a scooter down the street.,a women is going to the store,1
329152,185188962210,A middle-aged man talking to his daughter and playing with his grandchild.,The woman and her child are visiting their family member,0
329277,4832372673011,A person in black clothing wearing a backpack is walking down a cobblestone pathway.,The person is sailing down a stream.,2
329502,1505686764012,a man in red shorts is walking along rocks by a river carrying a stick.,A man is hunting,1
329564,65567112,The group of people are assembling for a wedding.,People are getting together for a friends wedding,1
329858,146577645442,A man with a red helmet kayaking.,A man kayaking down rapids.,1
330071,3585123310412,Three puppies play on a couch.,Three pit-bull puppies are shown playing with a tennis ball.,1
330319,4856658597412,Patrons are shopping though a Chinese side market.,People are shopping with their families in a market.,1
330464,2910758605011,A couple are walking along a street while the man carries a toddler over one shoulder.,A couple are walking along a street indoors.,2
330615,2526412711411,A young woman posing on the bridge.,A women sleeping on sofa.,2
331061,4326555575211,A bull rider falls off a bucking black bull as two rodeo staff approach.,A chicken runs around with no head.,2
331063,29337734410,A man and lady standing on a seesaw at a park.,A man and woman are on a seesaw outside.,0
331243,141126420010,Guy in black wetsuit is riding a wave with a white surfboard.,On a surfboard is a man riding a wave in a wetsuit.,0
331392,464761361042,"A man and woman sit in a restaurant holding books, the woman reading hers and the man looking at the woman.",the man and woman are on a date,1
331496,4264591578110,A boy is pulling a little boy in a red sled through the snow.,Two boys are in the snow.,0
331573,640028992110,Man reading book on the deck with lots of trees around.,There is a man on the deck.,0
332579,1732217138330,Two people with dreadlocks.,two people are pictured,0
332661,5104136462012,Several boys in short and tank tops or t-shirts are running.,Several boys are running away from the bully.,1
332956,2398605966450,The small dogs play in the snow.,Dogs are playing in snow.,0
332957,2398605966420,The small dogs play in the snow.,Animals playing,0
333068,18835207331,A blond woman wearing jeans is reading on a bench.,A red-haired man stands on a porch.,2
333078,18835207022,Blond woman sitting on city bench reading a magazine in the shade.,A woman on a city bench read a magazine waiting for the bus.,1
333224,2173828253110,A young man wearing a hood standing in a swampy area holding a camera.,A guy with a camera.,0
333415,7520721010,A woman figure skater in a blue costume holds her leg in the air by the blade of her skate.,A person demonstrating an acrobatic move.,0
333461,4826353878212,A group of people in white uniforms building human ladder.,A group in uniform does a team-building activity,1
333738,2764732789011,"A brown and white dog wearing a red harness is running through a dry field, ears flapping.",The dog doesn't have any legs.,2
334143,493274225312,Shirtless guy walking toward a gas station.,Guy is going to buy a coke,1
334145,493274225311,Shirtless guy walking toward a gas station.,Guy is bundled up for winter,2
334348,3212465975110,Skateboarder in black with yellow skateboard in midair.,A skateboarder goes airborne on yellow skateboard.,0
334392,2429466917211,A woman giving a man in a chair a belly dance or a lap dance.,some women's are walking,2
334412,2887614578412,Two dogs are running in a grassy field,The cocker spaniel is chasing the poodle.,1
334912,6041486114211,Two guitarist are preparing for a show on stage in front of a waiting crowd,They people are playing violin in an orchestra.,2
335160,774009278222,A white dog jumps from the grass into water from a hose.,The dog is thirsty and wants to drink some water.,1
335347,5353965495412,A person in a mask is lounging on a pile of snow.,The person just burglarized a house.,1
335394,7303750140412,The band plays during the outdoor festivity.,A marching band during a football game.,1
335458,6857646118010,A group of five firefighters standing on a roof checking something out.,a bunch of firefighters are looking at something on the roof,0
335717,482088914012,A person in a blue kayak battles the waves.,A woman is in a kayak in the ocean.,1
336647,2883907436412,"A man and a dog, with a shopping cart full of items.",The man got his dog's favorite food.,1
336684,1013536888032,"Women are seated at a picnic table eating, while a man in a white t-shirt and a yellow and orange balloon design on his head stands in the background.",They have face painting at the picnic.,1
336790,452962852310,Kid dressed in blue plays with something wood outside,A Kid is playing outside,0
336905,8217001488211,Bearded man wearing hat in front of an out of focus background.,The man just finished shaving.,2
337435,3528884854412,Girl works on design for school.,A young lady is working on some extra credit for class.,1
338226,3040699634310,The man is looking underneath the blue minivan.,A man looks under a van.,0
338396,2943023421411,A blueish green car on a dirt road splashing water on the left.,The truck is on a paved road.,2
339239,4165414625110,A pizza restaurant making and serving pizzas of different kinds.,A pizza restaurant is serving pizzas.,0
339710,3613027188311,A group of players chase a ball on a field.,The players moved away from the ball.,2
339782,1082608010312,A man fixing the road with his equipment.,The man works for the Department of Transportation.,1
340585,6075614739410,Man in hard hat and neon shirt guards an outside eating area.,A guy in a hat is outdoors,0
340986,3168346853211,A child is playing with puzzle pieces on someone's leg.,The child is sitting in a high chair.,2
341064,2328106090332,a man wearing black rides a unicycle.,The man riding the unicycle is performing tricks.,1
341095,1453423744411,man operating a blue forklift,A man drives a green forklift,2
341855,255091927310,Three people recline in massage chairs.,People in massage chairs.,0
342012,5303395266012,"Two men riding bikes, one is in the air with a silver helmet, the other has a white helmet.",The two men are racing.,1
342646,3535879138310,A group of people walk down the street carrying red flags.,The people are outside walking.,0
342944,254475194110,A dog and master play in a grassy residential backyard.,A man and his pet play in the green yard.,0
343252,3426452139012,Several men are playing basketball at a park at night.,A group of friends are on the basketball court.,1
343637,4527656043032,"At a beachfront cafe, where the leaves of palm trees are blown by a gentle breeze, tourists dine under turquoise and white shade umbrellas which match the colors of the sky and the sea beyond them, while in the distance, beachgoers relax beneath blue cabanas and umbrellas on the sand.",A group of guests at a resort,1
343674,262446581110,Man kneeling while petting large bird in front of river.,the man is outside,0
343778,2862931640210,A person jumping off a ramp on a bike over a crowd.,A bicyclist performs a trick.,0
343831,20486069142,An Asian man points while in conversation with another person.,The people are conversing about the weather,1
344529,435415784312,The fast pitch is destined to become a home run for the team.,The fast pitch will win the game,1
344771,3125041578211,A speed skater on the ice rink.,A skater sits on ice.,2
344869,2504007911031,"A man uses a bicycle to transport a sight that says ""Lovely,"" while another man on a motor scooter drives by.",Two men crosses path while indoors.,2
345328,3238314499010,The camera looks up at two people from waist level as they interact with each other- they both wear glasses and the man on the right is holding a bottle.,The people are wearing glasses.,0
345620,3722006169210,Three men standing around a car on a racetrack.,Three men are gathered around a car.,0
345747,425518464411,A woman reads a paper on a bench in a park.,A man sleeps beneath newspapers in the parking lot.,2
345827,181967064411,An old man is grilling hotdogs and burgers outside.,An old woman is making sausage.,2
346183,3405336889040,A young girl dancing in front of a city building wearing very bright clothes and hot pink socks,A juvenile female in obnoxious attire is moving an a rhythmic pattern.,0
346283,7006480817210,Several people wait outside at the local community event.,There's a crowd of men and women at an outside event.,0
346529,2527411111310,A couple kisses in a shady walkway.,A couple gets intimate,0
347009,3699763582110,"A bald, shirtless man rock climbing.",A bald man rock climbing.,0
347017,88486961311,A girl plugging her nose underwater.,A girl is relaxing on the sofa with a book,2
347134,3082234248212,A man with long braids is taking the skin off of coconuts with an axe.,He was skinning coconuts for soup.,1
347139,6398988212,A man is holding a Quiznos sign next to a street.,Man is having pizza,1
347306,3254657077210,A shirtless man sits on a rock while looking through a long stick.,a bare chested man looking at a peice of wood,0
347460,3417231408111,A man in an apron operating an open wood stove.,A man in an apron washing his hands.,2
347599,4618092593410,Two men shaving their heads.,The men are shaving.,0
347736,3627290893211,Girl with guitar singing with three other people,An old man is playing a banjo.,2
347883,2195316844210,A man on a bike is looking at what a man is selling on the street.,A man is outside on the street.,0
347896,1295698260050,"A woman with a shopping bag labeled ""sale"" stands in a crowd next to a young man with a camera.",A woman and man are standing by each other,0
348217,3808954787110,A man wearing black sweeping brown tile floors outside of a tile shop.,A man is wearing black.,0
348748,293809422112,There is a young man jumping on a sand dune with birds on the peak in the background.,A man is playing on a beach.,1
349142,279766384412,This man is standing wearing a robe.,A guy loses his robe.,1
350132,1235685934151,"There are two men with sunglasses, one of which is wearing a hat and a backpack.","There are two women with sunglasses, one of which is wearing a hat and a backpack.",2
350829,4361912325311,Three people are hiking on a snowy trail.,A group of people hike during the hot summer weather.,2
351356,3050650135212,Two men in blue jersey tops and white shorts play soccer.,Two men play soccer indoors.,1
351533,477768471312,The dog eyes the ball before retrieving it.,the dog is a lab,1
351749,3492180255452,A spots team hugs after a play.,The team hugged for support after the play.,1
352512,2577872862111,A boy in blue soccer shirt and shorts stands watching two other children play soccer.,A boy is riding his skateboard doing tricks,2
352572,3389448506412,The dog plays in the park.,The big dog plays in the park.,1
352828,3275241472310,Two men in an office are wrestling as two other men watch on.,two men are wrestling inside,0
352856,4507476204222,A woman in black holds her mouth walking down the street with a young boy.,A mother is bringing her child home from a funeral.,1
353020,423140781140,Young girl balances on a reclined man's legs as part of a performance in front of an audience,A young girl performs a balancing feat in front of the crowd.,0
353368,3706602030310,A guy is driving a go-cart on the streets.,A guy is driving.,0
353817,4467525810410,Three women in blue are walking.,The women are walking together.,0
353848,487652642111,A cute child strolls trough the park in a Radio Flyer wagon.,A child is swinging in the park.,2
353859,4935282623010,The skin of this women shows her hard working life as she stands waiting for a walk sign.,This women is waiting for a walk sign.,0
354362,123244147052,A constructions site on the side of the mountain with a bulldozer digging in the ground that is all dirt,A bulldozer digs at a mountain quarry.,1
354561,140526327310,A rock climber with a city and bay behind him.,The person is outside.,0
355264,707972553312,A kid wearing a hat and wet pants stands on a rock at the beach.,The child was wearing wet green pants at the beach,1
355402,3042381160310,"A person at a computer, and five people in the seating area.",There are six people close together.,0
355692,2022338217411,A patriotic skydiver with an open parachute and flag.,The skydiver does not have a flag.,2
356286,3330680118410,A small child is riding on a toboggan.,A small child is tobogganing.,0
356465,2875823162110,"A person leaning on the back of a bus, while two other people lie in the street.",Three people are relaxing outdoors.,0
357059,3574930742220,A man asleep at a desk in a library reading room.,A man is resting in a library,0
357353,3463852079110,A man in a black vest and white button-up sits with a woman in a striped sweatshirt.,Two people are spending time together.,0
357538,119364730131,A man wearing a bib with a red crab on it is trying to decide if he wants to eat a boiled crab.,A man is wearing a bib with a real red crab on it.,2
357643,4725723908411,Gray-haired man walks down the street.,A gray-haired man is running up the street.,2
357708,2069110603440,A man kicking a workout bag.,A man working out.,0
357808,6960441048210,A mountain biker with number 060 on the bike covered in mud from riding downhill on a muddy track.,A biker is riding down a hill.,0
357907,53151283211,two men cleaning the windows of a tall building,A man is mowing the grass.,2
357932,3366489587210,"A man and a woman wearing elaborate costumes and crowns look down from a platform, with decorative stars in the background.",The man and woman are looking at the platform.,0
358148,4716605063012,An elderly woman with a black shoulder bag and a brown hat sits on a park bench eating an ice cream cone.,"An older woman sitting on a wooden bench outside, with pigeons on the ground nearby.",1
358390,4985525121442,A dog with a frisbee in its mouth.,A dog is playing fetch.,1
358610,2756591658210,Two people are standing on a cliff in the summer.,The two people are outdoors.,0
359939,4736841029410,A girl looking through binoculars.,A girl is looking through a magnification device.,0
360205,1371076688112,"A child, backlit by the sun, jumping in the air, with the ocean in the background.",The child is excited to go swimming in the ocean.,1
360339,123315267031,"Two men are wrestling, one has the other pinned to the floor and the man on the floor is wincing in pain.",The men are playing chess at the beach.,2
360560,86112730412,A chef is preparing pizza.,A chef is preparing a pizza for waiting customers.,1
360563,460195312311,A man in a red shirt throwing a dart.,The woman in a yellow shirt tosses ice at a cat.,2
361307,3233683038212,A guitarist on stage playing and singing with his keyboardist in the background.,the guitarist is paid,1
361328,4625651551111,One woman has her arms folded across her chest while another woman stands next to her.,Men at auto parts store talking to employee.,2
361671,531119327311,A parent is shaving their face while a child messes with their hair.,A woman is showing her daughter how to bake a cake.,2
361700,2429466917112,Older man and woman are in costume on stage during a performance.,The man and woman are married.,1
362216,210625425012,The car sinks up to the tops of its wheels in the mud.,A truck pulls the car out of the mud.,1
362432,3236677456410,The brown dog jumps for a pink Frisbee.,The dog jumps for a frisbee.,0
363262,1412832223251,A child jumps on a sand dune.,A man is walking through snow.,2
363345,128097991050,An African child attempts a headstand on the front of a boat painted blue and white in water next to a field of crops.,"A child is working on his gymnastics on a boat.  The boat is blue and white, and next to a field.",0
363697,5108916416042,A middle-aged man with dark hair and glasses is looking through a telescope while holding a young boy who is looking at the camera.,The man and father are looking at the stars.,1
363704,1421047822042,A clown wearing a red nose and black hat with a powdered white face and an asian man wearing sunglasses rest their hands on their chins.,A clown with a big hat and nose poses with an old Asian man.,1
364149,2000387055212,Social awkward girl looking outside a window onto the street outside.,The socially awkward girl wants to be outside with friends.,1
364237,414568315410,A little asian girl banging on pans.,Small child hitting metal.,0
364357,368332373011,"A man is holding a shopping basket standing in front of a sign at the fish department that says ""Fishmonger""",A man is a deli.,2
364443,1547575241341,Here is a picture of a people in a sports stadium.,People are driving a car in the stadium.,2
365078,2900213085111,A lot of people are listening to a man with a microphone.,A man is eating soup in his house.,2
365438,2761583895211,A woman holds up a spoon containing some food from a bowl.,A female is holding a fork.,2
365852,4826375738111,A man talks on his phone next to white brick wall with blue paint spattered on parts.,The man is standing next to a house,2
365969,4604145026412,A young woman is listening to music.,A woman has headphones.,1
366129,120545125220,"A girl demonstrating how to use a staff, in front of a class of martial artists and spectators.",A girl at martial art class demonstrating the use of staff.,0
366210,2553619107211,Man in yellow kayak falls in the rapids.,the man is completely dry,2
366375,3325186785211,A young woman focuses on the screen of her treadmill as she exercises and listens to music.,A young woman is sleeping,2
366385,3520199925310,A curly-haired woman plays the violin.,A woman is playing a stringed instrument.,0
366769,3116769029010,Little boy with green shirt and brown jacket is throwing orange fall leaves.,A child is playing in the leaves.,0
367169,4895096008112,A little boy raking the leaves with a rake.,The boy is doing his chores.,1
367296,3894241635111,Two older boys and two younger boys are looking out at the water while on a boat.,A man drives a car to the beach.,2
367452,4922677937012,A line of people rides an escalator upstairs while an advertisement is featured in the foreground.,People ride an escalator so they can continue their tour.,1
368277,1001773457412,A black dog and a spotted dog are fighting,The dogs are barking.,1
368384,2517637587112,An older gentleman is standing next to the man with a red accordion over his shoulder.,Two old men are standing in a park.,1
368804,2312747482010,The brown-haired toddler is holding onto the edge of a flower pot in a garden.,A toddler plays with a flower pot.,0
368907,537628742211,A young child walks on the grass away from a stone monument.,The child is sleeping.,2
369017,4695672886010,Two girls admiring jewelry worn by someone on their hands,The girls are looking at the jewelry.,0
369352,342040842211,two men and a woman in a bar taking shots,The people are drinking water,2
369981,4246033943010,A young man and woman are dancing in a brick courtyard.,The people are dancing,0
370090,2389278652110,"Four people in hats stand to watch an event, two of them with cameras.",Four people at an event.,0
370134,5995751546211,"Two men work on a net with a large, decorative sailboat in the background.",Two men climbing a net on a sailboat.,2
370252,4355004220312,A man standing with a Christmas tree nearby.,The man is about to decorate his tree.,1
370481,205404905012,Four men (2 observing) with helmets are digging in the ground.,Four men are working together.,1
370857,6357647385112,A person wearing black shorts and an orange and white shirt is running on a red track.,A person competes in a race.,1
370919,6039214277122,"A young adult male, wearing a black shirt and black pants, balances on one leg atop modern architecture.",A person is practicing their balance.,1
371187,131156353312,Young man practices his golf stance at the driving range,Young man practicing his golf stance before tournament,1
371569,4968396354411,A woman wearing purple leg warmers hula hooping.,No one is hula hooping,2
371870,5555330,Another man in a gray sweatshirt also rides a horse.,There are multiple people with animals,0
