,guid,premise,hypothesis,label
51585,4969460165011,Young men mingle around a basketball court with a ferris wheel in the background.,Manchester City scores on Madrid Real.,2
51586,4969460165012,Young men mingle around a basketball court with a ferris wheel in the background.,The Londoners are bewildered by the basketball court.,1
51602,4870323823412,Guy preparing to cut up pig for food.,A butcher is holding a knife getting ready to cut up a pig.,1
51603,4870323823410,Guy preparing to cut up pig for food.,A guy is standing in front of a dead animal.,0
51604,4870323823411,Guy preparing to cut up pig for food.,A man is working at the store front checking people out.,2
51935,3402563398411,A faceless man is performing sanitation duties.,The officer worker stares at the camera.,2
51936,3402563398412,A faceless man is performing sanitation duties.,The janitor has his back turned.,1
51937,3402563398410,A faceless man is performing sanitation duties.,A person cleans stuff.,0
52028,4864584935211,Two boys in long-sleeve shirts are reaching and staring upward.,The boys are looking in different directions.,2
52029,4864584935212,Two boys in long-sleeve shirts are reaching and staring upward.,The two boys are trying to grab something.,1
52030,4864584935210,Two boys in long-sleeve shirts are reaching and staring upward.,The two boys are both wearing long-sleeve shirts.,0
52106,4631476946112,"A woman is dressed and face is painted with forks, spoons and knifes.",A woman is painted with white and blue.,1
52107,4631476946111,"A woman is dressed and face is painted with forks, spoons and knifes.",A woman is going to work.,2
52108,4631476946110,"A woman is dressed and face is painted with forks, spoons and knifes.",A woman is painted.,0
52256,1461886497310,A young person with a red headband having words in red painted on her face.,A young girl with paint on her face.,0
52257,1461886497312,A young person with a red headband having words in red painted on her face.,A young girl is rooting for her favorite team.,1
52258,1461886497311,A young person with a red headband having words in red painted on her face.,A young boy is about to get his face painted.,2
52400,3382679230110,The woman in blue appears to blowing glass while a child looks on.,colors attracts kids,0
52401,3382679230112,The woman in blue appears to blowing glass while a child looks on.,kids see particular colors very much,1
52402,3382679230111,The woman in blue appears to blowing glass while a child looks on.,kids dont bother about colors,2
52487,2911928620011,A professional motorcycle racer raises his arm in victory.,The motorcycle racer has both hands on the handles.,2
52488,2911928620010,A professional motorcycle racer raises his arm in victory.,The motorcycle racer is experienced.,0
52489,2911928620012,A professional motorcycle racer raises his arm in victory.,The motorcycle racer has won a race.,0
52723,1010087623210,A woman is sorting white tall candles as a man in a green shirt stands behind her.,A lady is arranging candles while a man in a green dress stands behind her.,0
52724,1010087623212,A woman is sorting white tall candles as a man in a green shirt stands behind her.,A lady is arranging candles while a man in a green dress helps her out.,1
52725,1010087623211,A woman is sorting white tall candles as a man in a green shirt stands behind her.,A lady is enjoying a massage.,2
52849,4724995701212,Man in an alley is playing the accordion while people watch.,Man in alleyway plays poka jig,1
52850,4724995701211,Man in an alley is playing the accordion while people watch.,Man in alleyway waits to mug someone as people watch.,2
52851,4724995701210,Man in an alley is playing the accordion while people watch.,Man in alleyway preforms as spectators watch,0
52944,5541308296410,A woman leaving a busy store.,a female is choosing another parlour,0
52945,5541308296411,A woman leaving a busy store.,lady is making billing,2
52946,5541308296412,A woman leaving a busy store.,A store employee observed a woman,1
52992,4631136622111,A woman is walking across the street with 4 children.,The woman is watching the kids at the playground.,2
52993,4631136622110,A woman is walking across the street with 4 children.,Five people are crossing a road.,0
52994,4631136622112,A woman is walking across the street with 4 children.,The woman is making all the kids hold hands.,1
52998,4631136622312,Women crossing the street with several children.,A woman is crossing the street with five children.,1
52999,4631136622310,Women crossing the street with several children.,Several people are crossing the street.,0
53000,4631136622311,Women crossing the street with several children.,A woman is giving presents to the children.,2
53154,7237741388411,A welder is making a new project.,The welder is baking cupcakes outside.,2
53155,7237741388412,A welder is making a new project.,The welder is planning on making a metal dog.,1
53156,7237741388410,A welder is making a new project.,The welder is heating a piece of metal.,0
53160,5138003138112,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",the boy liked cowboys,1
53161,5138003138111,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",they are girls there too,2
53162,5138003138110,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",PEOPLPE WERE ON GRASS,0
53181,3537452619211,A boy on a skateboard balances on a red beam.,The boy is on a bike.,2
53182,3537452619210,A boy on a skateboard balances on a red beam.,The beam is firmly in place.,0
53183,3537452619212,A boy on a skateboard balances on a red beam.,The boy won't fall.,1
53259,6848901011411,A person in a newsboy getup pours a drink.,The person is eating dinner.,2
53260,6848901011410,A person in a newsboy getup pours a drink.,The person pours a drink into a glass.,0
53261,6848901011412,A person in a newsboy getup pours a drink.,The person stirs a drink.,2
53388,206094882010,"Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting.",Three men at the office are dressed the same as they work.,0
53389,206094882012,"Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting.",The men made an agreement to dress alike today.,1
53390,206094882011,"Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting.",Two women wear a similar dress.,2
53397,2715064456211,elephant standing on the tip of its trunk why a man watches.,elephant is eating some food,2
53398,2715064456212,elephant standing on the tip of its trunk why a man watches.,elephant is practicing for the circus while a man watches,1
53399,2715064456210,elephant standing on the tip of its trunk why a man watches.,elephant is doing a trick,0
53403,2715064456011,"Inside a mostly empty warehouse-like building, an elephant impossibly balances itself on its trunk as a man watches from nearby.",Elephant fell down on seeing the man,2
53404,2715064456012,"Inside a mostly empty warehouse-like building, an elephant impossibly balances itself on its trunk as a man watches from nearby.",Elephant impossibly balances itself on its trunk to save it from danger.,1
53405,2715064456010,"Inside a mostly empty warehouse-like building, an elephant impossibly balances itself on its trunk as a man watches from nearby.",Elephants performed a miracle.,0
53633,3066429707311,Blond girl in blue clothes playing soccer.,Blond girl on a date.,2
53634,3066429707310,Blond girl in blue clothes playing soccer.,Blond girl playing soccer.,0
53635,3066429707312,Blond girl in blue clothes playing soccer.,Girl playing something.,1
53735,5470620936412,A man in a performance plays guitar.,A man plays guitar in a band.,1
53736,5470620936411,A man in a performance plays guitar.,A man plays guitar for giraffes.,2
53737,5470620936410,A man in a performance plays guitar.,A man plays guitar for an audience.,0
53747,1234817607310,Vendor selling drinks in a stall.,a vendor stands next to his stall,0
53748,1234817607312,Vendor selling drinks in a stall.,a vendor sells soda at his stall,1
53749,1234817607311,Vendor selling drinks in a stall.,a vendor sells people at his stall,2
53882,4744180552111,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man is playing football.,2
53883,4744180552112,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man is protecting himself from the rain.,1
53884,4744180552110,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man has poor lungs.,0
53951,4744046556112,Two men sitting at a counter looking into magnifying glasses at the same time.,Two officers examine a crime scene.,1
53952,4744046556110,Two men sitting at a counter looking into magnifying glasses at the same time.,Two men sitting indoors.,0
53953,4744046556111,Two men sitting at a counter looking into magnifying glasses at the same time.,Two women baking bread.,2
53969,461139045212,A woman standing in a dimly lit room holding a piece of paper.,A woman seated in a badly lit room reading the letter she received from her lover,1
53970,461139045211,A woman standing in a dimly lit room holding a piece of paper.,A woman taking part in an outdoor relay race,2
53971,461139045210,A woman standing in a dimly lit room holding a piece of paper.,A seated woman in a badly lit room,2
53990,2591885891310,A man in a white cap and shirt hand-paddles a small blue boat.,A man uses his hands as oars.,0
53991,2591885891311,A man in a white cap and shirt hand-paddles a small blue boat.,A woman drives a BMW>,2
53992,2591885891312,A man in a white cap and shirt hand-paddles a small blue boat.,A man struggles to get his boat ashore after losing his paddles.,1
54071,8990627110,A young man takes a closeup picture of a building's red window exterior.,A man takes a picture of a building's exterior.,0
54072,8990627111,A young man takes a closeup picture of a building's red window exterior.,The man takes a selfie with the building.,2
54073,8990627112,A young man takes a closeup picture of a building's red window exterior.,The man had a job in the insurance field.,1
54209,4179301928312,Two people are playing on a teeter totter.,a couple play on teeter totter,1
54210,4179301928311,Two people are playing on a teeter totter.,a man shoots,2
54211,4179301928310,Two people are playing on a teeter totter.,two kids play on teeter totter,0
54269,120394296111,A group of worshipers hold their services in a public park.,A man in tattered robes with eyes blind with age stands on a crate and pleads for the people passing him by to heed his warnings.,1
54270,120394296112,A group of worshipers hold their services in a public park.,The religion's practitioners preach to the park's guests in hopes that they'll join their congregation.,1
54271,120394296110,A group of worshipers hold their services in a public park.,People gather to celebrate their faith in the park.,0
54284,5513216171111,Cowboy starting to fall off a bucking bronco.,the cowbody did not ride his bronco today,2
54285,5513216171110,Cowboy starting to fall off a bucking bronco.,the brunco was running,0
54286,5513216171112,Cowboy starting to fall off a bucking bronco.,the cowboy was competing in a competition,1
54338,4794525917012,A woman with blue earring reads a book besides a river in a German speaking country.,A woman with earrings reads outside in Germany.,1
54339,4794525917010,A woman with blue earring reads a book besides a river in a German speaking country.,A woman with earrings reads outside.,0
54340,4794525917011,A woman with blue earring reads a book besides a river in a German speaking country.,A woman with earrings reads outside in France.,2
54353,751109943010,A little girl in a dress lifts her soaked head from a bucket.,A small girl pulls her head out of a bucket.,0
54354,751109943011,A little girl in a dress lifts her soaked head from a bucket.,A kid gets her head stuck in a bucket.,2
54355,751109943012,A little girl in a dress lifts her soaked head from a bucket.,A kid pulls her head out of a water bucket.,1
54431,4789959232012,Male in the street wearing a blue plaid shirt waiting for the light to turn.,The man wants to cross the street.,1
54432,4789959232011,Male in the street wearing a blue plaid shirt waiting for the light to turn.,A man is on the sidewalk.,2
54433,4789959232010,Male in the street wearing a blue plaid shirt waiting for the light to turn.,A man is waiting for the light.,0
54434,4789959232112,A middle-aged man standing in the middle of a crowd looking the other way.,A man who is not older looks at something.,1
54435,4789959232111,A middle-aged man standing in the middle of a crowd looking the other way.,A middle-aged man playing basketball with the crowd.,2
54436,4789959232110,A middle-aged man standing in the middle of a crowd looking the other way.,A man who is in the crowd looks to somewhere.,0
54476,2774875318110,A young male is playing with a rope tied to a tree.,A man is touching a rope tied to a tree.,0
54477,2774875318112,A young male is playing with a rope tied to a tree.,A tire is next to the tree.,1
54478,2774875318111,A young male is playing with a rope tied to a tree.,A man is swinging in a tire swing.,2
54569,370197474110,A man in a black jacket fashions birds and flowers from vegetables and lines them up in front of him.,A person creating statues of fauna with flora.,0
54570,370197474112,A man in a black jacket fashions birds and flowers from vegetables and lines them up in front of him.,A popular artist creating folk art with plants from his home.,1
54571,370197474111,A man in a black jacket fashions birds and flowers from vegetables and lines them up in front of him.,A taxidermist creating living plants from the corpses of animals.,2
54593,2764732789412,A dog bounds across the brown grass.,The brown dog is running in the grass.,1
54594,2764732789410,A dog bounds across the brown grass.,The spry dog is moving across the brown grass.,0
54595,2764732789411,A dog bounds across the brown grass.,The dog is laying in the brown grass.,2
54608,2531074685012,A man in a green shirt and white hat is working on a fan while a display of fans are on the ground in front of him.,A man in a green shirt and white hat repairing the fan of a customer waiting in line at his kiosk.,1
54609,2531074685011,A man in a green shirt and white hat is working on a fan while a display of fans are on the ground in front of him.,A man wearing a red shirt and blue hat directing traffic at a movie theature.,2
54610,2531074685010,A man in a green shirt and white hat is working on a fan while a display of fans are on the ground in front of him.,A man in a green shirt and white hat repairing a fan next to a display of fans around him in his store.,0
54620,2872903075212,A child and a woman are in the snow sledding and playing.,A child and his mother playing in the snow.,1
54621,2872903075210,A child and a woman are in the snow sledding and playing.,A child and woman are playing.,0
54622,2872903075211,A child and a woman are in the snow sledding and playing.,A Asian girl and a man are in the snow sledding playing.,2
54740,521109000411,A man floating in water reads a book.,A man is swimming underwater.,2
54741,521109000410,A man floating in water reads a book.,A person is reading.,0
54742,521109000412,A man floating in water reads a book.,A man is floating on a raft.,1
54929,2736508369012,two fielder are defending the base as a member of the batting team slide towards it.,The people are playing street baseball.,1
54930,2736508369010,two fielder are defending the base as a member of the batting team slide towards it.,The people are playing baseball.,0
54931,2736508369011,two fielder are defending the base as a member of the batting team slide towards it.,The people are playing hockey.,2
55187,6914075994010,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,A musicial writting out his sing lyrics.,0
55188,6914075994011,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,A artist playing guitar.,2
55189,6914075994012,A musician is seated pointing to lyrics as he looks upward and outward with a puzzled look on his face while others are sitting in the background.,A musician writting out something on blank paper.,1
55436,23925202312,A man in a gray shirt and khaki pants sits on a camping chair.,The camper is resting.,1
55437,23925202311,A man in a gray shirt and khaki pants sits on a camping chair.,The man sits on a bench.,2
55438,23925202310,A man in a gray shirt and khaki pants sits on a camping chair.,The person in the chair is wearing gray.,0
55598,264524370410,An orchestra surrounding the maestro.,Maestro is giving instruction to his orchestra,0
55599,264524370411,An orchestra surrounding the maestro.,See bad team you should listen,2
55600,264524370412,An orchestra surrounding the maestro.,Maestro is giving instruction to his orchestra while they aren't listening,1
55742,3550870909012,"A woman is sitting in a yellow chair near on a city plaza near a planter of coleus and impatiens, with her purse and bags at her feet.","A woman, tired from a day of shopping, plops herself into a chair underneath some plants.",1
55743,3550870909010,"A woman is sitting in a yellow chair near on a city plaza near a planter of coleus and impatiens, with her purse and bags at her feet.",A woman dropped her belongings and is seated in a colorful chair is near some plants.,1
55744,3550870909011,"A woman is sitting in a yellow chair near on a city plaza near a planter of coleus and impatiens, with her purse and bags at her feet.","The woman is seating in a brightly colored chair, riffling through her bag on her lap.",2
55910,3433583068411,A worker climbing up the house.,The worker is working in the basement.,2
55911,3433583068412,A worker climbing up the house.,The worker is on a ladder.,1
55912,3433583068410,A worker climbing up the house.,The worker is outdoors.,0
55931,3826412989210,A pack of donkeys or burros carrying people and parcels.,The donkeys carry a great deal of weight.,0
55932,3826412989211,A pack of donkeys or burros carrying people and parcels.,The donkeys are in the barn eating hay.,2
55933,3826412989212,A pack of donkeys or burros carrying people and parcels.,The donkeys have a full load.,1
55958,4824923804110,A group of people are gathered in a protest against the middle east violence.,A crowd stands against injustice in the Middle East.,0
55959,4824923804112,A group of people are gathered in a protest against the middle east violence.,A group of hippies protest Israel's treatment of Palestinians.,1
55960,4824923804111,A group of people are gathered in a protest against the middle east violence.,A crowd of old men cry for war.,2
56039,307280420011,"Person with a plastic sack in each hand dressed in long coat,grey slacks and white shoes walking past a street vendor in oriental city.",The homeless man does a cartwheel,2
56040,307280420010,"Person with a plastic sack in each hand dressed in long coat,grey slacks and white shoes walking past a street vendor in oriental city.",The messily dressed man wanders through the streets,0
56041,307280420012,"Person with a plastic sack in each hand dressed in long coat,grey slacks and white shoes walking past a street vendor in oriental city.",The secret agent wanders through the streets,1
56207,26439066011,"An elderly woman sits near a small Christmas tree holding an unwrapped present, and wearing a lampshade on her head.",An elderly woman doesn't sit,2
56208,26439066010,"An elderly woman sits near a small Christmas tree holding an unwrapped present, and wearing a lampshade on her head.",An elderly woman sits,0
56209,26439066012,"An elderly woman sits near a small Christmas tree holding an unwrapped present, and wearing a lampshade on her head.",An elderly woman joyously sits,1
56465,4725691880210,A produce market displaying wares and colorful flags.,A grocery store.,0
56466,4725691880211,A produce market displaying wares and colorful flags.,A butcher shop with some signs.,2
56467,4725691880212,A produce market displaying wares and colorful flags.,Fruit on display at a store.,1
56618,5903545909211,A baseball player dives for a catch but is too late.,The baseball player caught the ball.,2
56619,5903545909212,A baseball player dives for a catch but is too late.,The player's glove was very close.,1
56620,5903545909210,A baseball player dives for a catch but is too late.,The ball makes it past as the player is on the ground.,0
56840,4839470790010,Three older Asian people sit on a curb in a parking lot.,two boys ride skateboard,0
56841,4839470790012,Three older Asian people sit on a curb in a parking lot.,they were married,1
56842,4839470790011,Three older Asian people sit on a curb in a parking lot.,the boy  was listening to music,2
56849,4839470790411,homeless people sitting on ground,The men are standing in a line.,2
56850,4839470790412,homeless people sitting on ground,The men are huddled around a fire.,1
56851,4839470790410,homeless people sitting on ground,A group of disheveled men are outside.,0
56972,3412450683411,a bird lands in the water.,a bird is kicking a ball.,2
56973,3412450683410,a bird lands in the water.,a bird is floating on water.,0
56974,3412450683412,a bird lands in the water.,a bird is swimming.,1
56996,1242629236312,a man sitting down on a chair next to a bunch of cages,they are talking loud,1
56997,1242629236310,a man sitting down on a chair next to a bunch of cages,the men are talking,0
56998,1242629236311,a man sitting down on a chair next to a bunch of cages,they hated each other,2
57221,2724772157112,A woman in a pink dress holding an umbrella standing on the street.,A woman in a pink dress is using the umbrella so she doesn't get rained on,1
57222,2724772157110,A woman in a pink dress holding an umbrella standing on the street.,A woman in a pink dress is using an umbrella to shade her from the weather elements,0
57223,2724772157111,A woman in a pink dress holding an umbrella standing on the street.,A woman in a pink dress is on Mars,2
57236,3473264983410,A paintball team shoots,Some people fire paintballs,0
57237,3473264983412,A paintball team shoots,A man is hit by a paintball,1
57238,3473264983411,A paintball team shoots,A man fire a rocket launcher,2
57272,3591461782410,Cowboys participate in a rodeo.,The cowboys are riding animals.,0
57273,3591461782412,Cowboys participate in a rodeo.,The cowboy got thrown off a bull.,1
57274,3591461782411,Cowboys participate in a rodeo.,The cowboys are drinking outside of a barn.,2
57293,3186863842410,Woman holding a baby shopping for books,The woman is holding her baby and shopping for books.,1
57294,3186863842412,Woman holding a baby shopping for books,The woman is shopping for books for her baby.,1
57295,3186863842411,Woman holding a baby shopping for books,The woman is holding her baby and shopping for baby foods,2
57329,549945760210,There are 2 firetrucks and some firemen inside a roped off area with people watching them.,There is a fire truck outside.,0
57330,549945760212,There are 2 firetrucks and some firemen inside a roped off area with people watching them.,Something is on fire.,1
57331,549945760211,There are 2 firetrucks and some firemen inside a roped off area with people watching them.,The fire trucks are at the fire station.,2
57572,3381700783310,A street performer (human statue) dressed all in white poses outside.,A person is standing still like a statue.,0
57573,3381700783311,A street performer (human statue) dressed all in white poses outside.,The performer is juggling.,2
57574,3381700783312,A street performer (human statue) dressed all in white poses outside.,People are watching the performer.,1
57674,3046916429411,A woman makes faces at a small child.,A women is cooking by herself in the kitchen.,2
57675,3046916429410,A woman makes faces at a small child.,A women plays with a child.,0
57676,3046916429412,A woman makes faces at a small child.,A women mimics a child.,1
57758,298122528211,An intent baby holds the tail of an orange cat.,The tabby is trying to get away from the baby.,2
57759,298122528212,An intent baby holds the tail of an orange cat.,The young girl is interested in the feline.,1
57760,298122528210,An intent baby holds the tail of an orange cat.,The infant has grabbed the cat's tail.,0
57881,2565567340110,Three men are on the patio of an apartment in a crowded city.,The men are enjoying the city skyline.,0
57882,2565567340112,Three men are on the patio of an apartment in a crowded city.,The men are playing cards on the patio.,1
57883,2565567340111,Three men are on the patio of an apartment in a crowded city.,The women are drinking on the patio.,2
57908,4590405808211,Everyone is staring at the guy wearing the unusual clothing.,Everyone is playing bingo.,2
57909,4590405808212,Everyone is staring at the guy wearing the unusual clothing.,The guy is wearing women's clothing.,1
57910,4590405808210,Everyone is staring at the guy wearing the unusual clothing.,Everyone is looking at the same thing.,0
57977,3535284878012,A white dog with a black chest piece runs along the shore of a grainy beach.,The dog is wet.,1
57978,3535284878011,A white dog with a black chest piece runs along the shore of a grainy beach.,The dog is chasing an elephant.,2
57979,3535284878010,A white dog with a black chest piece runs along the shore of a grainy beach.,The dog has sand on his paws.,0
58055,7156339776410,A man is juggling five orange balls.,This man is above average at juggling.,0
58056,7156339776412,A man is juggling five orange balls.,The orange balls are only half of what he can do.,1
58057,7156339776411,A man is juggling five orange balls.,"While sucking some orange balls, this man juggles two other things.",2
58094,70074570210,A nerdy young man saluting the flag with a drill in his hand and a hard hat on his head.,A man salutes the flag.,0
58095,70074570211,A nerdy young man saluting the flag with a drill in his hand and a hard hat on his head.,The hatrack is completely full.,2
58096,70074570212,A nerdy young man saluting the flag with a drill in his hand and a hard hat on his head.,A construction worker in New York City remembers 911.,1
58154,3665931784010,A young boy who appears to be about 9 or 10 years old is fishing into a creek off of an overpass.,The child is fishing from the side of the road.,0
58155,3665931784011,A young boy who appears to be about 9 or 10 years old is fishing into a creek off of an overpass.,The boy is sitting on the bank of a river and fishing.,2
58156,3665931784012,A young boy who appears to be about 9 or 10 years old is fishing into a creek off of an overpass.,The boy on the overpass is holding a fishing rod.,1
58514,3265578645111,A woman in jeans and a black jacket standing on the road in front of a white and red bus.,THe wom,2
58515,3265578645112,A woman in jeans and a black jacket standing on the road in front of a white and red bus.,THe woman is wearing a skirt over them,1
58516,3265578645110,A woman in jeans and a black jacket standing on the road in front of a white and red bus.,The woman is wearing pants,0
58691,4719061053012,A fireman in his fireman gear is lifting up caution tape in order to get to the scene.,A fireman is going under caution tape to retrieve his gear.,1
58692,4719061053010,A fireman in his fireman gear is lifting up caution tape in order to get to the scene.,A fireman is going under caution tape.,0
58693,4719061053011,A fireman in his fireman gear is lifting up caution tape in order to get to the scene.,A police officer is lifting up caution tape.,2
58694,4719061053112,A fireman is lifting up a red item designed to block off an area.,A fireman is picking up a red barricade.,1
58695,4719061053111,A fireman is lifting up a red item designed to block off an area.,The fireman is using a hose to put out the fire.,2
58696,4719061053110,A fireman is lifting up a red item designed to block off an area.,A fireman is preventing people from accessing a potential hazard.,1
58736,6832472428211,One man is riding an orange skateboard at a skateboard park.,The man is wearing a tutu and a purple cable knit sweater.,2
58737,6832472428210,One man is riding an orange skateboard at a skateboard park.,This is a place specifically for skateboarding.,0
58738,6832472428212,One man is riding an orange skateboard at a skateboard park.,The man on the skateboard is going fast.,1
58862,2922504002310,Children and adults are playing on the beach.,People are by the ocean,0
58863,2922504002311,Children and adults are playing on the beach.,A family plays on the sand dunes of Arizona,2
58864,2922504002312,Children and adults are playing on the beach.,A couple plays with their toddlers on their first visit to the Atlantic,1
59033,3082997532412,someone working in a restaurant that has dishes set out like a buffet.,They are getting buffet food.,1
59034,3082997532410,someone working in a restaurant that has dishes set out like a buffet.,They are at the buffet.,0
59035,3082997532411,someone working in a restaurant that has dishes set out like a buffet.,They are at the airport.,2
59066,5400824262312,Please help my family over here in Kenya.,A person wants help with their large family.,1
59067,5400824262311,Please help my family over here in Kenya.,A person wants help with their family in Canada.,2
59068,5400824262310,Please help my family over here in Kenya.,A person is making a plea.,0
59123,226646458412,A woman is fixing another womn's hair.,A female is gossiping with another.,1
59124,226646458410,A woman is fixing another womn's hair.,A female has hair in her hands.,0
59125,226646458411,A woman is fixing another womn's hair.,A picture is hidden by clothes.,2
59249,3653484549111,Two girls look on at birthday girl blowing out candles as mother stands by,Two girls play with the birthday girl.,2
59250,3653484549110,Two girls look on at birthday girl blowing out candles as mother stands by,Two girls look on at a birthday girl blowing candles.,0
59251,3653484549112,Two girls look on at birthday girl blowing out candles as mother stands by,Two girls are at a party.,1
59420,6302275137110,"The competitor lunges forward seeking the point, while the defender easily steps aside",A competitor missed his opponent.,0
59421,6302275137112,"The competitor lunges forward seeking the point, while the defender easily steps aside",Two experts are having an important fencing match.,1
59422,6302275137111,"The competitor lunges forward seeking the point, while the defender easily steps aside",Two people were fencing an someone was accidentally impaled.,2
59519,241345427010,A football player in red is trying to tackle another player who has the ball.,The player's team is red.,0
59520,241345427011,A football player in red is trying to tackle another player who has the ball.,Neither of the football players are not wearing red.,2
59521,241345427012,A football player in red is trying to tackle another player who has the ball.,The player is fast.,1
59555,7690697658412,A neighborhood celebrating a 55th annual celebration.,party taking place in the neighborhood,1
59556,7690697658411,A neighborhood celebrating a 55th annual celebration.,movie premiere in neighborhood,2
59557,7690697658410,A neighborhood celebrating a 55th annual celebration.,55th annual celebrations taking place in neighborhood,0
59573,818340833212,A black and white dog is carrying a stick in a field.,A large black and white dog is carrying a stick in a field.,1
59574,818340833211,A black and white dog is carrying a stick in a field.,A dog is sleeping on a bed.,2
59575,818340833210,A black and white dog is carrying a stick in a field.,An animal is carrying something.,0
59633,3172384527210,Diners sit at tables in a crowded restaurant lit in blue.,Diners sit and eat at the restaurant.,0
59634,3172384527212,Diners sit at tables in a crowded restaurant lit in blue.,Diners are mad because their food is cold.,1
59635,3172384527211,Diners sit at tables in a crowded restaurant lit in blue.,Diners are running from the restaurant.,2
59792,2345750552310,An Indian woman using a pulley to obtain a jug.,A women is using a lever to get a container.,0
59793,2345750552311,An Indian woman using a pulley to obtain a jug.,A woman is pouring wine into a glass.,2
59794,2345750552312,An Indian woman using a pulley to obtain a jug.,A woman is trying to collect water.,1
59804,3735084476211,An old man was outside digging in the dirt on a summer day.,The old man was digging a hole in his porch,2
59805,3735084476210,An old man was outside digging in the dirt on a summer day.,An old man decided to dig a hole in the dirt on a warm summer day,0
59806,3735084476212,An old man was outside digging in the dirt on a summer day.,The old man was treasure hunting in his backyard,1
59825,3504945641111,"Two men standing by two large, green trucks outside of a Family Dollar store.",Two men are shopping at Staples are supplies.,2
59826,3504945641112,"Two men standing by two large, green trucks outside of a Family Dollar store.",Two men are shopping for supplies for the company at a Family Dollar store.,1
59827,3504945641110,"Two men standing by two large, green trucks outside of a Family Dollar store.",Two men are at a Family Dollar store.,0
59858,6042855086412,A group of parachuters are shown midair in fall.,A group of people are skydiving,1
59859,6042855086410,A group of parachuters are shown midair in fall.,A group of people are parachuting,0
59860,6042855086411,A group of parachuters are shown midair in fall.,A group of parachuters have landed,2
59921,4539916208411,A street performer does his act as a crowd looks on.,A clown tells jokes at a kids birthday party.,2
59922,4539916208412,A street performer does his act as a crowd looks on.,A performer does his act in front of a crowd at the mall.,1
59923,4539916208410,A street performer does his act as a crowd looks on.,A performer does his act in front of a crowd.,0
59942,2893238950211,People are racing down a road on skateboards.,The people are doing tricks on their skateboards in a skate park.,2
59943,2893238950210,People are racing down a road on skateboards.,The people are racing.,0
59944,2893238950212,People are racing down a road on skateboards.,The people are racing for a prize.,1
59963,883040210312,The man repels down the side of a cliff.,there is a person skiing and he fell and hurt himself,1
59964,883040210310,The man repels down the side of a cliff.,a man is on a mountain falling quickly,0
59965,883040210311,The man repels down the side of a cliff.,people are in the street walking,2
60071,7673295758110,A team of soccer players is huddled and having a serious discussion.,A soccer team is having a meeting.,0
60072,7673295758112,A team of soccer players is huddled and having a serious discussion.,A team of soccer players is discussing strategies during half-time.,1
60073,7673295758111,A team of soccer players is huddled and having a serious discussion.,A baseball team sits in the dug out.,2
60278,1600208439012,A dog enjoys playing in the water at the edge of a field.,A dog is taking a bath.,1
60279,1600208439010,A dog enjoys playing in the water at the edge of a field.,A dog is playing in the water.,0
60280,1600208439011,A dog enjoys playing in the water at the edge of a field.,A dog is swimming in the mud.,2
60302,2285152690010,Three men in basketball uniforms looking at something.,two boys ride skateboard,0
60303,2285152690012,Three men in basketball uniforms looking at something.,the child was happy`,1
60304,2285152690011,Three men in basketball uniforms looking at something.,they hated each other,2
60392,478200744012,An aged woman cradles her hand-rolled cigarette as she smokes.,An aged woman is smoking a good cigarette,1
60393,478200744010,An aged woman cradles her hand-rolled cigarette as she smokes.,An aged woman is smoking,0
60394,478200744011,An aged woman cradles her hand-rolled cigarette as she smokes.,An aged woman is smoking marijuana,2
60449,3653385929110,Five military personnel in blue pants with brass instruments.,The group of men are playing music.,0
60450,3653385929111,Five military personnel in blue pants with brass instruments.,The group of men are wearing kilts.,2
60451,3653385929112,Five military personnel in blue pants with brass instruments.,The 5 friends have formed a small band.,1
60607,2319181371412,A baby is playing with cleaning supplies.,He might drink bleach.,1
60608,2319181371411,A baby is playing with cleaning supplies.,All cleaning supplies are out of reach.,2
60609,2319181371410,A baby is playing with cleaning supplies.,A baby has access to cleaning supplies.,0
60799,3552206648211,A swan taking off from the water.,A swan is jumping in the water.,2
60800,3552206648212,A swan taking off from the water.,An animal is getting dry.,1
60801,3552206648210,A swan taking off from the water.,A swan was in the water.,0
60820,3087237078011,A man with black hair is looking at a plate of watermelons that a woman with brown hair is holding.,A dog wants to catch apples from trees.,2
60821,3087237078010,A man with black hair is looking at a plate of watermelons that a woman with brown hair is holding.,A dog stares at some fruit from a woman.,0
60822,3087237078012,A man with black hair is looking at a plate of watermelons that a woman with brown hair is holding.,A dog looks at fruit outdoors.,1
60975,109982467111,A woman and three children are picking something out of a blue trashcan.,A woman and family are having a picnic.,2
