,guid,premise,hypothesis,label
309576,2746877062011,Two men apply plaster to the outside of a building.,Two men are working on the roof of a building.,2
310391,1581304802412,a motorcycle cop signaling a driver to pull over,A man in a Porsche was seen speeding and driving erratically.,1
310508,2753506871211,A dog is jumping over a bush on the beach.,Dog is willing to jump on a bush.,2
310535,2623346840310,A softball player runs toward home plate.,A baseball player runs to make a point.,0
311411,3572346664411,A person outlined by the sun,A person's face is visible from sunlight.,2
311609,4508668804011,A man playing a keyboard and another man playing guitar while signing into a microphone with a dark background and spotlights.,The band is writing some music inside of the studio.,2
311778,401476986111,Black and brown dog runs through field.,A dog is running through the scrapyard.,2
311890,100716317011,A person with long gray hair has a beret with beige and white wearing a blue raincoat is painting a marketplace scenery surrounded by other artists and paintings.,A group of artists are at a school.,2
312679,4755277286312,"Some women talk outside, one with purple hair and red pasties.",One of them has blonde hair.,1
312901,3522025527310,A helicopter and a small plane are in the air.,Two planes are flying.,2
312905,3522025527211,Crowd watching airplane and helicopter in the sky.,The sky has to crafts in it,2
313068,4329267374312,Four Asian kids are sitting on the floor in a classroom.,the asian kids are on the floor playing twister,1
313196,6818145388212,A man is competing in a bareback bronco riding competition during a rodeo in front of a crowd.,A man is scared to compete in a bronco riding competition.,1
313250,18171073312,Two women talk and laugh while people walk by.,Two women argue at the market.,1
313323,4790340620112,A parade of colorfully dressed people walking in divided lines down a street.,old people walking in the garden for exercise.,1
314309,2198964806211,A dog in a green collar fetches a stick from the dead leaves.,The dog fetched some dead leaves.,2
314568,4479587916311,A man in a blue coat walking and listening to a mp3 player.,The person is listening to the iPhone.,2
314922,210788423411,A guitarist busks beside a vegetable stand.,The guitarist is in front of a large audience.,2
315051,4803940133412,A woman in a green shirt walking.,A woman in a green shirt is using a treadmill.,1
315292,6198363555211,A group of young people playing a game of basketball.,They are performing at the Olympics.,2
315304,7581393544212,Several Indian customers are observing a vendor weighing the produce they are buying.,Several Indian customers are observing a vendor weighing the meat they are buying.,1
315352,90044984011,A man in a brown shirt and jeans leans against a pole in front of Chanel while a man in a cinema security shirt faces the other way near him.,Some employees leaving work for the day.,2
315896,3848094551412,Young Asian girl prays by a candle.,A young jewish girl prays to the one and only God.,1
316480,363701704211,A man in a blue sweatshirt sits at a table covered in a black tablecloth.,The dirty man makes a mess on a picnic table.,2
316545,2249912075411,A man in his bar is pointing his finger up.,He points to the door.,2
316632,819604884111,"Young girl looking out the window of the train, waiting for her stop.",The train was stopped.,2
316941,1820795682012,"A dark-haired woman in a black, sparkly outfit is cheering in front of a yellow banner that says ""Cheer"".",The woman has black hair.,1
316996,185960419011,Street performers entertaining a captive audience with musical instruments.,A band entertaining a bored audience with musical instruments.,2
317049,4741991547211,An older bald guy giving a haircut to a younger guy.,A man is looking the mirror with a pair of electric clippers in his hand.,2
317341,1075716537022,A little boy rides a bike down a hill on a miniature dirt bike.,The boy is a teenager.,1
317912,3067885047011,Four children are each making a gymnastic bridge on their hands and feet.,Four children are teaching gymnastics.,2
318332,563803038011,An older man in a white apron prepares food outside on the grill.,A man is cooking a pizza.,2
318372,160566014111,A couple sit on the hood of a car with their backs to the camera.,A couple sits in a car in a garage.,2
318782,4169592656212,Two young girls dressed in colorful dresses eat cake at a party.,The teenage girls dressed only in blue ate cake at the party.,1
318809,2521770311211,A boy is inside holding something on top of his head.,The boy has a ball of wax on his head.,2
318962,4864584935030,"Two boys are looking upwards with their arms streteched to the sky, the boy on the left is wearing a blue vest jacket with a gray long-sleeved shirt and black jogging pants, and black tennis shoes and a hat, and the boy on the right is wearing a silver vest jacket, with blue long-sleeved undershirt, gray pants, and black tennis shoes and has black short hair and glasses.",Two boys stretching for the sky,0
319071,129662899131,Man with his hat on backwards wearing an orange suit with his hand on a spindle with large rope.,The man is wearing a suit and tie.,2
319228,6079294995112,"Two men in black outfits are carrying trays of food, with a third man in the background.",two men are carrying their drunk friend to his car,1
319237,6079294995411,A man is working in a restaurant while a man washes dishes behind him.,People clean up after a concert.,2
319482,6775386680012,A woman with a black shirt and turquoise purse across her chest is at a table with 3 boys and 1 girl making a craft.,A woman is making an ash tray.,1
319640,1107716222141,A woman wearing a scarf and reading a thin book reclines on a wooden structure.,The woman read an encyclopedia.,2
320168,6918264972012,"Two horse racing jockeys, one in checkered blue and red and the other in orange and brown, are racing against a blurry background.",Two men ride there horse in a barn,1
320300,273056557112,A man shows off a couple of moves near an Asian building.,A man moonwalks by an Asian building.,1
320432,4851210984212,Four men at a table where a game of chess is being played.,Observers are watching a televised chess game.,1
320661,3760001378211,A young girl is putting her hands in a pile of sand.,A young girl runds along the beach,2
321068,2132881811411,A man and a woman are playing instruments on a street.,A man and a woman are playing bongos in the middle of the street,2
321141,578996360111,An adult and toddler are playing with toy sticks in a grassy area,Two adults are playing a game.,2
321378,5626622789011,"Two actors, playing Jasmine and Aladdin, sit on the magic carpet as they act out scenes from Aladdin.","A scene is being recreated from ""A Toy Story.""",2
321390,4825488431311,People watch as a plane flies over their heads at an airfield.,A crowd watches an airplane taking off from the runway.,2
321394,7277071054211,Onlookers mouths are agape at a breakdancer in a contorted pose.,There is a someone watching others dance,2
321487,3727752439411,The lady is holding her glasses.,A lady is wearing glasses.,2
321588,2867460039421,A band plays a concert for fans.,A musical is performed for patrons.,2
321605,2867460039211,A musical concert with a crowd cheering to the band on stage.,There is play going on,2
321780,495041730112,A man in a hat eats while others move somebody's belongings out of a building.,Boss ordering people to work,1
321842,1285067106121,The young Ohio baseball player contemplates his pitch.,A baseball pitcher throws a ball.,2
321982,4611580339411,men preparing a cannon in front of a castle.,Men are preparing to fire guns at a castle.,2
322515,3507076266111,Man leads a black show horse as crowd observes.,Man leads a black show horse that can talk like Mr. Ed.,2
322649,2527303359211,A little girl in white leaves her boots behind as she walks in the sand.,The little girl in white stomps through the sand wearing brown cowboy boots.,2
323436,4885564387011,A woman with sunglasses is working a control board.,A woman is in the dark.,2
323495,4044342247012,The band is practicing before the championship game.,The solo band is practicing before the championship game.,1
324101,4435102887042,A policeman rides his motorcycle while a truck displaying a very provocative ad is in front of him to the left.,There are sedans.,1
324923,3015487184211,People work together to get everything out of a truck.,People working at washing a car.,1
325129,18119750112,A woman in a green sweater is sitting down with a tennis racket about to hit a tennis ball.,She is in a wheelchair.,1
325748,2876994989210,"NFL Fan with their face painted white, blue, and yellow.","A person demonstrating peacetime ""war paint.""",0
325753,2876994989412,A sports fan is wearing face paint in the stands.,Someone is eating food.,1
325907,2913207978051,An Asian woman in a misspelled t-shirt fans herself in the mid-afternoon sun while waiting for a bus in the city.,A teenage girl is waiting for her dad to pick her up.,2
326015,3299820653212,A man in a black suit reads a poem into a microphone on stage at a club.,man dancing while singing in the club.,1
326084,1576185717011,a girl in a red top bowls a cricket ball at a boy in a yellow shirt who is in front of the wicket holding a bat.,The two people in the image are identical twins.,2
326161,2360449647311,A man receiving a haircut at a barber shop.,a person shops,2
326170,2360449647011,A man is sitting in a chair getting his haircut by another man while two more men converse in the background.,The man is bald.,2
326256,444651,The wine will taste great with Italian food.,The wine should be poured over the food.,2
326537,2713382349311,A car with warn paint is parked in front of water.,The car parked just had a new paint job.,2
327048,4923755473211,A man is walking through an older archway.,The crumbling archway gives way.,2
328548,4011629743011,"A man in a khaki jacket and hat, surrounded by bushes, is sitting in front of a body of water.",a man is in colorful clothes,2
328780,1493598687251,"On a patio preparing for a grill-out, the man in the welding mask stirs curiosity from the little girl.",The man is cooking chili.,2
328886,3261591334050,"A white man in a white and black t-shirt, white khaki pants, and black shades is waving his arms and standing in front of a white fence of what looks like an Asian property with pointy roofs, a red flag on a tall pole, and pink flowers.",The man is wearing black.,0
328904,8170813639351,2 woman surfers carrying their boards across the beach.,Two women are in the ocean.,2
329019,4637290045311,People waiting at busy intersection at crosswalk.,People waiting for boats to go by so they can cross the street.,2
329599,4948440838432,A girl standing in high heels.,A girl is wearing stilletos.,1
329812,2257099774011,An elderly Asian woman wearing a blue winter coat and red hat in front of a food counter.,An elderly lady is sitting in her kitchen.,2
329994,347758538210,A Chinese restaurant employee giving a food workshop.,There are multiple people present.,0
330316,8233488463311,Two men in wrestling uniforms and gear are wrestling in an gym.,The two competitors are fighting for the goal.,2
330650,2405599120312,A toddler sits with diapers spread around the floor.,The toddler has spread the diapers around the floor.,1
331940,243416847411,Two men playing volleyball,Men slapping each other silly.,2
332135,2903891780411,A couple having some alone time.,A couple is spending time apart in separate states.,2
332984,4888149239311,A girl in a blue shirt takes a photo.,A girl is getting her picture taken.,2
333297,4370357160112,A seven person called the sun chasers is playing outside with a sign asking for donations.,A group of musicians are playing country music in the park.,1
333995,4807974587112,"A young man, with an earpiece, is singing into a microphone.",The microphone is not on.,1
334016,3751894413212,A mother in blue holds her child outside of a white tent.,Her husband is inside the tent.,1
334141,493274225111,A man walking behind a red truck near a storefront.,The man sells surgical equipments.,2
334164,1030041880042,Woman in a green dress with a white top and red-hair singing in a room with a blue roof while band equipment is being prepared.,A crowd silently waits for a show.,1
334186,498444334231,Group of young men posing and holding cans.,Men posing and holding Dolly Parton's cans.,2
334360,2077433632311,A girl sitting on the ground is talking on a cellphone.,The girl is talking to a stranger.,2
334645,816898146211,"A blond, newly married couple kissing.",A couple kisses after first meeting.,2
335059,6272230270112,A man dressed in green riding a bike.,The man is sprinting to the finish line.,1
335306,3571147934012,Kids are waiting at the bottom of a staircase attached to a brick building.,They are waiting on the ice cream truck.,1
335394,7303750140412,The band plays during the outdoor festivity.,A marching band during a football game.,1
335472,3535304540412,A red airplane that has left behind a trail.,An ariplane is going at mach 5 speeds,1
335951,4722363751211,View of an intersection with city buses and a police car.,There is a parade passing through the intersection.,2
336354,150411291041,"Two boys wearing red jackets are digging shovels into the dirt, the smaller boy in the yellow boots has a mohawk.",Two boys wearing red jackets are digging shovels in a sandbox.,2
336514,3264937930111,A group of people are firing up a hot air balloon.,A group of people sail through the sky in a hot air balloon.,2
336832,7329031116210,Man wearing red uniform holding a black hat in the air with his right hand.,A man does not have hat on his head.,0
336917,98415168451,The policeman is having note in his hand.,A police officer is going to work.,2
337079,687622658311,a waitress with a red skirt bringing beer,She is volunteering for a charity event.,2
337088,687622658011,"A dark-haired waitress wearing a white top, brown peddle pushers, sneakers and a red apron carrying a tray of drinks.",A waitress dressed as a traditional Geisha serves mimosas.,2
337360,5703140155051,A man and his daughter are cleaning windows with the man cleaning the window on the outside of the house and the daughter disinterestedly cleaning the window on the inside.,The window is broken.,2
338067,3772519455311,She quietly reads by the beautiful lake.,She is writing an essay.,2
338239,4922687043412,The outside of a Asian building at night.,The building is brightly lit.,1
338248,4771139963412,People ride motorcycles on a street.,People participate in tub run.,1
338428,3248408149112,A brown and white dog stands on the sand to look at another dog.,dogs watch another dog swimming in water,1
338484,4690242705110,"Two Asian girls getting prepared to ride there bikes, from a mass of others in a line.",Two girls leave a line of many people to get their bikes.,0
338534,301315162012,"Woman with brunette hair, blue sweater, wearing black jeans and green shoes, pointing her index finger.",The woman sees an alien.,1
338539,3009383694310,A view from below of a man bungee jumping,The man is jumping from above.,0
338788,2904129133312,Two boys are getting drinks out of a water fountain.,The boys have been playing baseball all day.,1
338901,8172074137310,"Ow, my head, you silly a-hole watch what you are doing next time.","Ow, you just hit me in the head.",0
339043,275168455012,An Asian man sells a hot confection from his stand in a crowded market.,The man was selling noodles at the marketplace.,1
339261,1629549272312,People are holding signs and marching.,People are potesting Lay's not making wasabi soy sauce chips anymore.,1
339426,208820195411,a man is playing an instrument in a band,The band is a barbershop quartet.,2
339729,4875847698012,This chinese restaurant is busy with people during their dinner service.,This Cantonese restaurant is busy with people during their dinner service.,1
339809,4805382038211,A pigeon flies towards a woman who is surrounded by a flock of pigeons.,A woman is at a parrot exhibit,2
339889,3097956754051,"A group of black boys in a classroom setting wearing white shirts, listening to a speech about UNICEF.",A group of boys listen to a Red Cross representative talk about their organization.,2
340031,2574824768011,"Six young boys, one African American, one Latino, and the others Caucasian, are standing in front of a chain link fence wearing various types of clothing, five of them are holding their ears.",A diverse group of children are enjoying some music.,2
340398,4194358849012,Overhead shot of a gray-haired man working on a piece of art.,Looking down at Santa working on toys.,1
340548,3229442620311,A large bird swooping down towards the ground.,A large bird about to dive into a creek.,2
341402,1941613807141,"One girl is standing on the street, and the other is crouching looking at something on the ground.",One girl is standing on the street while her father is crouching looking at something on the ground.,2
341573,4756096577252,A man in a blue shirt riding a motorcycle in Japan.,The man is riding on the freeway.,1
341786,3479233968411,A crowd watches a bronco rider.,A crowd is watching a horseback race.,2
342198,3285214689011,Man in blue sport uniform with basketball in right hand attempting to score basket while being blocked by player in white uniform.,The team in white currently has the ball,2
342207,4743546717110,Looks like a man dressing in a orange flowered bikini with a mime face riding a bike.,A person with a painted white face rides a bike.,0
342216,2232718966011,A woman in purple leggings and a black jack is standing in front of a building in a crowded city smoking.,The woman's hair is smoking.,2
342740,2891715589312,This is a man climbing a tower at a sporting event.,The tower is wiggling in the breeze,1
342828,460935487110,A dog is turns back toward the camera near some potted plants.,The dog is facing away from the camera.,0
343044,349393314310,A boy sitting on the floor looking up at a woman in a green chair.,The boy is smaller than the woman,0
343199,157557961132,A white male wearing a black shirt pointing to the screen of an oversized blackberry which is roughly the same height as him.,The oversize blackberry was made of cardboard.,1
343569,3634200287112,A guitarist plays on stage with green lights behind him.,A guitarist is on tv.,1
343631,3706064643211,A young boy makes a face as he plays on a game system.,A boy teases someone while playing checkers on a board,2
343783,193596775211,A red-haired woman talking on the phone while petting a brown and tan dog.,A woman on the phone pets a dalmation,2
343891,291424260411,A nun is grabbing a bite to eat.,The person depicted here is extremely irreligious.,2
344682,3027409415042,There are people standing and setting beside white tents with sad and worried faces as they look around at boards and trash scattered around the area.,There are people happily standing.,1
344874,2504007911021,"A man uses a bicycle to transport a sight that says ""Lovely,"" while another man on a motor scooter drives by.",A man uses a scooter.,2
344897,5068219705112,A balding man assembles a bicycle with parts gathered from the back of a vehicle.,The older man puts together a bicycle.,1
345505,2881202981211,A man wearing a cowboy hat and a blue striped shirt sticks out his tongue as he is on his cellphone.,A man wearing a cowboy hat is texting on his cellphone.,2
345511,6902201445212,A man in a yellow jersey with a large mustache is playing hockey outside.,A man is on roller blades.,1
345600,170547828152,A man sitting in a boat fixing his fishing nets by hand.,The man doesn't know how to swim.,1
345723,214165084112,A woman in a red blouse holding stitch in her one hand and a bottle,A women in a red blouse holding a needle and a aluminum can.,1
345752,3704836369212,A UFC match with the man in flame shorts on top and the man in blue shorts protecting himself.,Models holding a pose so the art students can paint them.,1
345884,128706814140,A woman with a chinese hat on leaning on the wall standing behind a cut out of snow white in front of some store windows.,Woman stops near a Disney display.,0
346007,6789373753312,No male construction workers in a work area in a city.,Female construction workers at a city work area.,1
346313,2802479441210,Bald mad in shirt with large carpet rugs hung behind him in a line.,The man is standing in front of a clothesline.,0
346484,3169199340011,A young boy in Christmas-themed pajamas unwraps a gift and plays with other gifts while family watches him.,The child is an orphan.,2
346682,6324621970312,The red team chases the ball during the girls' soccer game.,The green team is on defense,1
347036,4943178888411,The child sitting with two adults on a stump.,A child sitting with his friends on a stamp.,2
348468,2796921601040,"A young boy, wearing a red sports uniform, stands in the middle of an empty sports field under a dark blue sky.",A boy stands in a sports field at night.,0
348612,136693281051,"A father and daughter holding a young tree upright, ready to be planted, as the son stands to their side wielding a shovel.",inmates on community service plant trees,2
348725,3202937657412,People at an Asian street vendor at night., People at an Asian street vendor at midnight.,1
349057,1415960251242,Two laborers are working on a roof with a bright blue sky in the background.,The laborers are fixing the chimney.,1
349361,3629492654311,A silhouette of a skateboarder in the air.,There was a silhouette of a racer.,2
350011,4685287275310,A woman who is dressed up peddles on her bike while holding an umbrella.,A well dressed woman is selling things from her bicycle.,0
350065,1101207553111,Two dock workers and small boat guiding a cruise ship to place to tie up on dock.,The cruise ship is neon green.,2
351149,3355827928411,A man on a bike in midair,The man is flying the bike in the sky.,2
351402,3050650135111,A man in a blue jersey is kicking a ball while another man watches.,The men are playing basketball.,2
351549,6883198537011,"A bearded man, wearing a hat and vest, is standing next to an open fire from a stove.",A man is posing outside,2
352887,104180524210,This shows a group of people walking over an arched red bridge.,"There are humans refusing to swim across the water, due to a bridge.",0
353097,2600950267211,An informally dressed orchestra is rehearsing in an empty auditorium.,A band practicing,2
353270,5191902508010,"A kayaker in whitewater rapids between two rocks, and a bystander on a rocky shore watching.",A person watches as a kayaker is in trouble.,0
354234,4944696052212,Two men taking a break at the back of a business.,Men taking out the trash,1
354425,3518126579212,the man is pedaling the tiny bike down the steps.,The steps are nearly 500 feet long,1
354574,4939151938412,Man in Red Bull helmet snowboarding.,The man is wearing a heavy coat.,1
355065,349393314231,"A male leans against the green seat that a female is sitting in, and they both grin at one another.","A male leans against the green seat, as he smells a strange woman.",2
355130,1295747912232,A woman looking at a stranger through the glass of the bus.,The woman is looking at a dog.,1
355761,4480560554011,Cars drive under a bridge while people walk up above.,the cars are not on the street,2
356819,151853983010,A person with gloves and a welding mask is welding metal in a factory.,A person is welding a mask.,0
357219,2123858003112,A man cooking burgers on a black grill.,A man is cooking began burgers.,1
357378,3260975858412,A pack of sled dogs pulling a sled through a town.,The wolves are pulling the sled through the snow.,1
357389,5823026973040,"A construction worker with tattoos on his arms is bending while working, and he is wearing shorts and a blue hard hat.",The construction worker is wearing a short sleeved shirt.,0
357442,350529848012,"Two black dogs playing in surf, one grabbing a red ball off the sand.",The dogs are at doggie day care,1
358779,2064790732410,The shirtless little boy is walking around adults.,A small boy is making circles around a group of his elders.,0
359021,3672940355311,a young girl kicking a blue ball,The girl is playing volleyball.,2
359075,5929073261211,A group works on a project involving a piano and has 53:11 remaining.,There is over an hour of time left,2
359085,3654890762112,A man is taking a nap outdoors under the cover of a pink blanket.,A man is dead outdoors under the cover of a pink blanket.,1
359127,1501438486011,A football player in a red jersey is tackling a football player in a white jersey who is attempting to throw the ball.,The players are on the same team.,2
359178,7840715146212,A woman with a ponytail taking a picture of a band with a digital camera.,A woman is taking a picture of her sons.,1
359208,4816563536111,3 young people watching the waves splash on the beach shore.,the people are watching a tidal wave approaching,2
360372,5817561743311,A woman in blue is cleaning up a street with many trees behind her.,"A woman cleans a street in a busy city, with buildings all around her.",2
360471,218610963411,A mom is feeding two babies.,A mom is giving her children carrots to eat.,2
361322,283428775312,A black dog in a grassy field fetching a colourful toy.,A boy threw the frisbee.,1
361385,4786187822011,"Men dressed in leather bondage suits, standing on a platform, holding a rainbow flag along a parade route.",The men are wearing Halloween costumes at a Halloween parade.,2
361764,5932908042111,Man wearing an purple shirt working in a biology lab.,The man is using a power drill.,2
361853,2097398349111,"A person stands in the snow at the top of a mountian, arms raised.",A man looks up at the mountain he is about to climb.,2
362136,244587650010,A man in a striped shirt appears to be mock-conducting an orchestra on a crowded street as a couple observes him from behind.,A man is conducting a non existent orchestra as people observe him.,0
362256,7963978148210,Eight racers coming around the curve in front or a packed arena.,Eight racers are trying to beat each other in a race with spectators,0
362632,241198768411,a middle-aged man working on a dock.,A man is tieing his boat up at the dock.,2
362647,4475688604311,"A shirtless, tattooed man wearing a hate is carrying a skateboard.",A man is selling a skateboard.,2
362861,116382784041,Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams.,A multicultural group is sitting at a farmers market.,2
363009,2915389480311,Profile of bride and groom cutting wedding cake.,Profile of bride and bride cutting wedding cake.,2
363021,207930963211,"A man wearing dirt bike clothes, with a logo in closeup.",The man is not wearing a shirt.,2
363462,253800791211,Two men playing a game in the park.,Two men are playing videogames.,2
363497,4506417051022,"A person in baggy pants and brown hoodie, with a backpack, walks on a sidewalk with signs in Chinese.",The person walks along the sidewalk in China.,1
364246,4557545329312,A woman in blue jeans selling eatables on the road.,A woman is wearing Levi's.,1
364504,2600065074112,Several people are in a room staring at a wall with projected images on it,two people are watching a movie.,1
364512,6848969863210,A man with a beard checks his cellphone while a lady looks on.,The lady is not looking at the man.,0
364960,1433142189211,A hiker is walking a treeless path up a hill.,The hiker follows a path through the forest.,2
365530,3961790757152,An old man with gray hair wearing a scarf and black jacket.,an old woman is bundled up in march,1
365867,4826375738041,A man wearing jeans and talking on the phone is standing on the sidewalk next to a blue spot on a building.,A man talks to a girl who as they are heading into a building.,2
366152,120545125321,A female martial arts student demonstrates with a weapon while others watch.,A female martial arts student demonstrates the vulcan death grip.,2
366871,4830965524411,A man playing guitar with a black jacket,The man has his guitar on his lap.,2
366932,4069319969011,"A bride and groom, who has curly hair and is wearing a kilt, are cutting their wedding cake.",The Highlander found love and will literally be together forever,2
367543,7444421214010,There is a small child that is on a red and yellow swing laughing and smiling.,two boys ride skateboard,0
367587,2158267555112,A woman and young girl stand next to another young girl sitting on a brown pony.,A girl rides a pony away from her mother.,2
367744,5243039266411,a boy is pulling a small tree while he skis,The boy is on skates.,2
367959,4891356534411,Stage dancers practicing their jumping routine.,Acrobats on stage.,2
368172,289599470241,A black-haired girl is eating corn on the cob.,A girl with black hair is in a corn field.,2
368193,289599470411,A man is nibbling on an ear of corn,A person is shopping at an outdoor market.,2
368319,106691539030,A male surgeon wearing a red cap and teal scrubs performing surgery with two other men wearing teal scrubs.,A surgeon is operating on a sick patient.,0
368525,3956420030210,A woman is jumping over a park bench in the fall.,Woman jumps over a table.,0
369513,2192131110110,A lady is swinging and smiling.,A woman is seated.,0
369585,3295680663010,A person is in the air while riding his bicycle on top of the train on a clear blue sky day.,The train is not a good place to ride a bicycle,0
369682,2862481071211,A large yellow vehicle leads two others in a race.,Motorcycles are racing.,2
369900,517214008111,A young man is grilling hamburgers and hotdogs in a park on a sunny day.,The man is eating.,2
370538,7396960106310,Two men on motorcycles taking a turn on a track.,Two men are riding bikes.,0
371177,6968025762211,A man and a woman in jeans are sitting on either side of a guitar.,A man and woman sit on top of a guitar.,2
371206,131156353111,A man wearing a gray t-shirt and blue jeans stands ready to hit a golf ball at a driving range.,A man in athletic wear is about to hit a golf ball.,2
371245,2500785647111,A hot air balloon touching down with a man's shadow in the background.,A hot air balloon is in the sky.,2
371260,4931360505011,"Brunette female wearing yellow bikini top, has large tattoo inked across her lower back, and a blue towel draped across her right shoulder.",Her towel is blue with red stripes.,2
371286,4043883681311,A woman trying to create an ice scripture.,A woman drawing a art.,2
371463,4674137230211,A group of motorcycles and scooters are parked together in a lot in the middle of a street.,The scooters are parked on the street.,2
371932,200763637211,Two boys are harnessed to a tree and are swinging across a wire.,Two boys are standing in a tree.,2
372375,260703838011,Cheerleaders performing a routine where three girls are thrust into the air while the others catch them during a sporting event.,Cheerleaders are practicing for the next home game,2
372791,2172329361041,"A red-cheeked, white-bearded man smiles as he stands at an arrangement of colorful arrangement of baskets and decorations.","He is the real, live Santa Clause.",2
372851,4796718287211,A sidewalk scene with a girl in white shirt biting her thumb.,A starving girl eats her thumb to get nutrients.,2
372892,19023618451,A city street is being cleaned by a man in a green vehicle.,The street is being cleaned by a broom.,2
373186,3250695024211,"A man, a woman, a girl, and a younger girl look puzzled and concerned.","A man,a woman and a girl were at an amusement park.",2
373591,7043828775011,A single man in black and white stands in the grass near a line of bare trees.,The man is wearing a bear costume.,2
373865,4689716914412,The naked cowboy in times square.,A cowboy plays his guitar in Times Square.,1
373912,11808546151,A little child with a red cap and a duck are in the grass.,A little child attempts to feed his red cap to a nearby duck in the grass.,2
374161,7672048656022,Two young children stand in as bride's children during a traditional wedding being held at a church house as the flowers are being dropped down the aisle.,One of the bride's children is ready for a nap.,1
374518,757332692012,The girl with the green scarf and the white dog appear to be playing.,The girl in the red shirt and the dog appear to be playing.,1
374560,2311881432310,A bald man with a beard holding a shaving device on a beach.,a young boy runs,0
375217,4320882376111,"Two women are shoveling a large pile of dirt, with some sort of smoke or mist.",The women are smoking.,2
375618,7862746246112,A team of race car drivers in a Ford emblazoned with Mayores negotiates a turn on a gravel road.,A race car driver maneuvers a mustang around a turn.,1
375635,2541966585212,A man and two little girls sleep on a coach together.,A family watched a Disney show together on a couch.,1
376250,3467219837110,"A muzzled dog in a race, with four dogs following.",The muzzle prevents the dog from biting people.,0
376650,363363320312,Two children smile next to a fruit vendor's cart.,Children surround the vendors cart for fruit.,1
376716,52581560310,Many people in white smocks look at things under identical looking microscopes.,Multiple humans are looking into a small mirror.,0
376917,4638839630211,Bald man in chef's tunic grasping magazine with conviction.,The man is taking the magazine from someone else.,2
376968,1775223211031,"One woman is sitting under a loom, another woman is stooping beside it, and is working on the unfinished item.",Two women don't work at the same company.,2
377753,6988434736412,an old woman getting her haircut on a side street.,A woman is getting a cut and curl in a salon.,1
377813,3179223972210,A happy child with an Elmo shirt in the back of a car.,A kid with a Sesame Street shirt.,0
378190,3722971835311,A group of people sitting on a dock in a yoga pose.,People sit on a bench.,2
378537,5790434381311,Four construction workers putting netting on some scaffolding from the bed of a large truck.,Some men put netting over a bed.,2
378591,1287475186241,A young boy in a swimming suit sits in water.,The boy is in a suit.,2
379585,6999596517312,"In this photo, two young boys are socializing by a pond.",Two young boys are near a fire.,1
380172,1690350208311,A family from another country performing some sort of ritual.,The family is from the place where they are performing the ritual.,2
380355,3327487011311,A large group of girls are all staring in the same direction.,A group of girls looking at each other,2
380470,1558272464020,"A person wearing a red, white, and blue helmet sitting on a motorcycle.",A person is wearing a helmet with all the colors in the American flag.,0
380528,2166529027411,Little boys site on the grass playing with a toy saw.,Little boys are sawing wood with a saw.,2
380555,111796099211,A game of tennis is shown with one of the female players about to hit the ball.,A game of tennis with one of the female players about to miss the ball,2
380615,4801369809111,Both young men are in a push and pull situation with the food cart.,The men are cooperating,2
380708,2774362575212,A black dog looks up with his head on a blue carpeted step.,A black dog looks up with his head on a wooden step.,1
381692,4937485860211,Many people at the market waiting to get their orders filled.,Market is full of rush.,2
381806,4834101921011,Four people gather together amidst multiple lanterns in the darkness.,They are waiting for the bus.,2
382488,1364747344142,A fat man is refueling his Chevy SUV outside of a store that has a sign that says Terrible's Beer.,A man is refueling his truck next to a store that sells awful tasting beer.,1
383425,158898445041,A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man is scribbling using his book as a surface.,2
383607,181777261311,Beachgoers watch something in the sky.,People at the beach look at the ocean.,2
383785,4198940125411,A man in a tan jacket with a rather intense stare.,A man is gazing at his wife lovingly.,2
384058,3313869283411,Students are laughing with teacher.,the student and teacher are discussing in the classroom,2
384279,2188171629011,An attendant is taking a break reading a newspaper at his desk overseeing chicken coops.,A worker tends to the chicken coops.,2
384323,4129768323311,A boy with a guitar sleeps next to a concrete structure.,The boy is sleeping next to a park bench.,2
384344,3211577298311,A man surfs over a huge wave in the ocean.,A man is swimming in the ocean.,2
384499,300539993452,A dog chews on a stick.,A dog has no toys.,1
384725,2739656404311,A young indian mother is with her child.,A woman is pregnant with her first child.,2
384747,4811271059411,Three girls smile and pose for the camera.,Three girls are posing for the cover of a men's fitness magazine.,2
385393,4651436774012,A woman in a white tank top and khaki colored pants walks up an outdoor flight of stairs.,A woman is de-boarding an airplane.,1
386792,4813833900211,Many people wearing white clothing and red bandannas are walking down a hallway.,People are gathered for a funeral.,2
386871,1527513023231,A little boy plays with a water toy while others watch.,A few children play with a water toy while a little boy watches.,2
387198,4327457460412,A family is enjoying the water.,The two kids are playing with a slip and slide with their parents.,1
387209,4866176322412,A young girl in a white top is giving two thumbs up.,The girl is wearing a black skirt.,1
387451,4267208325111,A group of men setting at a booth listening to the man standing in a black coat.,The group of men are standing by the booth.,2
387485,5595612913312,A police officer is ordering coffee at a shop and has many gadgets strapped to his belt,The police officer is going to get a donut.,1
387546,4531460062011,A man with a brown jacket stares at the ground while a woman with a brown shirt stands next to him.,The people are taking turns playing jacks.,1
387728,6786242563011,A woman in a striped sweater and cap is reading the description of an item on exhibit and a museum.,A woman buys a ticket to a museum.,2
388061,3632225464311,A skydiver flies through the air near a tall building.,A skydiver is getting ready to jump out of the plane.,2
