,guid,premise,hypothesis,label
274213,78050495120,Five people of different ages are sitting at the table playing a board game.,Five people who know each other sit inside the house playing a board game.,0
274838,2599307555010,A man in a blue shirt and a top hat with goggles is standing over a bowl with a spoon in it.,A man standing on street out there.,0
274872,519346101412,A little girl is playing tennis or bad-mitten.,The little girl has a racket.,1
274944,2587625325212,Some people are eating at a food court.,People are standing around a food court,1
275066,3534824784232,A woman and a young girl sit close and pose for a photo.,Two people are friendly.,1
275159,76605444330,Workers constructing a temporary structure.,The men are hard at work.,0
276017,864290968311,A bearded man sits at a bus window.,A man sitting outside.,2
276337,2687071446211,A group of women wearing pink signs are standing in a park.,Funny humans standing.,2
276406,5899468014311,A person sits in rocks in waterproof gear with their boots in the water.,"The person sitting on the rocks with their feet in water, their feet are wet.",2
276443,448658518212,Man in black waits at crossing signal near large brick building.,A man is waiting to cross the street.,1
276662,3945005060211,A man is talking to a blond headed woman at the library.,A man is at the library,2
277035,1072439304412,This little boy hitting a ball.,A kid is playing a game.,1
277104,120538235132,"Surrounded by spectators, a man in a red shirt, white pants and visor, swings a golf club.",A man is at the golf course.,1
277220,4940783819352,A little boy in a red outfit is on a man's shoulders.,A little boy in red shirt is sitting on the edge of a tree branch with a man standing under the tree ready to catch him if he falls,1
278062,114410209410,Man with camera standing beside a train.,A man is in a train station.,0
278404,4814948954211,The children sip their drinks together as the young boy makes a phone call.,The children are drinking alcohol while the young boy calls his dead grandma.,2
278545,514102203311,some is waiting at a bus stop station,Problem. see below,2
278547,514102203312,some is waiting at a bus stop station,Problem. see below,1
278593,1873681277132,A man wearing yellow and blue is walking through a dry field.,A person is yellow is in a field,1
278700,2937606915230,A man with a braided bandanna stands behind a drum set.,A person is drumming.,0
278747,400739268410,a girl is playing a carnival game,The girl is having fun.,0
278812,13255060051,Two people have their heads down on a table while a man in a brown jacket looks out the window at a group of bikes and motorcycles.,There are three people in the picture.,2
278835,13255060122,"Two men with their heads down on a restaurant table, seemingly in response to the man with the brown suede coat in front of them.",Two men are ignoring the third man at their restaurant table.,1
278935,3048211972210,A brown dog is making its way through a pile of junk.,A dog is being careful around junk.,0
279171,4656684238111,Some people are walking on a street looking at elephant statues.,People are walking outdoors to go shopping.,2
279325,430173345412,A dog in a field with a Frisbee.,The dog is playing with the fresbee.,1
279536,2774581025311,Boy in yellow tank top laughing on a beach.,A boy in a yellow shirt.,2
279596,4752206307112,"A man in a collared white shirt lying down, resting his head on a red backpack.",A red backpack sits on the ground.,1
279621,7999357879040,"An ATV rider, speeds around a corner, while sliding and kicking up dirt-still focused on the trail ahead.",A man rides an ATV on a dirt trail.,0
279914,51145626111,A man with glasses looks at camera while another man in a blue shirt looks intently at something.,A man taking a picture of himself and his friend,2
280177,461118477152,Two children wearing hats hang onto to bamboo trees.,The kids are climbing trees.,1
280181,461118477150,Two children wearing hats hang onto to bamboo trees.,Two children are playing.,0
280410,3354474353111,There are two dogs in the snow and one has something in his mouth.,Dogs are playing in the snow.,2
280941,2921670682310,Man standing on a bike downtown.,He has good balance.,0
281249,3626964430412,People playing cricket on a field.,players playing,1
281713,164969525012,"Three people dancing acrobatically in a subway station, with one girl in a skirt doing a cartwheel over another person bending over.",The group are performing at the subway station.,1
282255,6025897064252,A man playing a guitar on stage under red light.,The man is a musician.,1
282982,3518675890310,A brown dog is running in a field.,The chocolate lab ran outside.,0
283451,1003420127030,"A group of adults, inside a home, sitting on chairs arranged in a circle, playing a type of musical instruments.",the men are musicians.,0
283488,4097300324111,Two people sit on a bench made of brick and slab while a lady in a blue tank top watches what they are doing.,The men are sitting on the brick bench.,2
283494,4800956774110,"Behind a fence, a man in a white shirt grills meat.",The man is using the barbeque grill,0
283610,5605455443211,Great show of skill as a young man is taken down in a karate competition.,Great show of skill as a young men is taken down in a karate competition.,2
283662,2074642785112,A young woman is staring at her reflection in a mirror while applying lip liner.,A women is outlining her lips.,1
283705,2208662604312,A man in a gray shirt and hiking boots jumps off a sandy hill.,A man travels down the trail.,1
284071,871290646410,A person with black hair is dressed like a clown.,The black haired person is doing clown tricks.,0
284379,275994851020,A man with two fireworks in his hands while a woman in a red cap with an arrow through her head stands to his right.,people having fun,0
284589,445802525411,A talent show person jumping and singing.,A guy sings for the audience.,2
285064,3971425242412,People at a club talking and listening to the band.,People listening to the music band,1
285530,4878415659210,A young Asian boy in navy blue traditional costume looks up at a woman wearing modern clothes as they both walk down a paved path.,A young boy and woman are walking in park,0
285579,2968182121210,Two muzzled racing dogs running along track.,Two muzzled racing dogs running fast along track.,0
285715,6744211811410,A child and woman exchange glances.,a bird was on rocks,2
285895,3531811969410,A bike rider performs a trick.,A man doing stunts on his motorcycle.,0
286159,3373481779112,Two hockey players wearing yellow and black uniforms skate on the ice.,Two hockey players are skating on an ice rink.,1
286500,2384147448310,Two dogs run around in an outdoor enclosure.,Two dogs play together in a fenced-in yard.,0
286641,3655176735211,A woman with a white shirt holding a children book.,A woman with another woman walking besides her.,2
286765,6002955320311,A man at a skate park is doing an ollie out of a bowl near a beach.,A man in a skate park is messing up an ollie in a half-pipe near the beach,2
287210,239274377210,A woman with a white shirt and ponytail walks by.,A woman is walking outdoors.,0
287402,4840867184110,Adult and child walking away with open umbrellas outside.,There is a family walking outside in the rain,0
287456,4749092674111,A man walks through an almost-empty street with a plastic shopping bag.,"A homeless man walking down the street at night with a old shopping bag, picking up random garbage he can use to his advantage.",2
287898,2595713720210,A young girl wearing a pink cowboy hat holding a sheep on a leash.,A girl is with her pet sheep.,0
288258,4718415992112,Men who work construction in orange vests and yellow hats besides one man on the right in a white tee-shirt.,three men hang out together,1
288396,4612281699412,two kids playing in flood water.,A couple of kids swimming around.,1
288652,3041645937011,A man in a brown jacket and a white shirt looks to his side.,A man in a brown jacket and a white shirt is a watchman.,2
288959,4725650100212,Older woman in a long gray coat shopping at a market.,Some lady at the market.,1
289047,6652784337022,"One shirtless man is taking pictures of the other people in the road, one of which is skateboarding, while a woman watches from across the road.",The woman is watching the person on the skateboard.,1
289244,831025550010,A young girl in a bathing suit and goggles with a cast on her lower arm is diving off a starter block into a swimming pool with lane lines.,A swimmer at a race.,0
289736,3571220254352,People watch a musician play the guitar.,A musician is standing before an audience.,1
289928,5080827219311,A young boy jumps feet first into an indoor pool.,a kid is diving,2
290065,1141644104050,A woman in a white and tan striped dress sits in the lap of a man with a tan collared shirt.,The couple sits happily.,0
290307,4709819574112,Harnessed Asian child lying on ground in front of stroller.,the child is walking with his parents,1
290456,201314419110,Two people looking out over the ocean at a sunset with purple sky and waters.,two people stare at the sunset on the beach,0
290534,22215229210,There is a person standing inside of a blue phone booth.,Someone is making a call.,0
290722,103195344111,A man in black is sitting next to a modern art structure in front of a glass building.,The man is waiting for a meeting.,2
290996,4270148661411,A man is offering samples of food.,The man is at a restaurant.,2
291019,3228793611410,Dog digs in sand,A dog is playing,0
291143,2448270671411,A dog leaps over a log in the woods.,A funny animals leaping.,2
291216,2215770048112,A little girl in a yellow sweater appears to be scared.,little girl acting scared,1
291289,2815027292310,Person holding a guitar with religious images and reflective stickers on the front.,Religious musician holds a guitar.,0
291299,2340111592311,A group of young people having a cookout in a park.,people having campfire,2
291570,4276945993111,A man sitting and playing a guitar in front of a dark red backdrop.,The man playing guitar is sitting outside in front of a building.,2
291704,431960110412,A man carrying his son in a store.,A man is carrying a boy.,1
292524,2572584029312,A group of people sift through shelves of books.,people going through pile of books,1
292532,2572584029112,Three people are standing in an aisle between two shelving units stacked with books.,Some people are standing in an aisle between shelves.,1
293112,555292,The sky appears clear.,It is a beautiful day outside.,1
293666,3014169370010,A man wearing a yellow shirt jumps into a lake surrounded by two waterfalls.,the man wants to swim,0
293788,4941750266011,A man facing away from the camera next to a body of water.,A man sits next to water.,2
294563,101859883141,A woman inside a building is wearing a headscarf and looking out of a window through a mounted telescope.,The woman is communicating with her neighbor,2
294829,3441760321110,A man with a guitar is standing in front of two big screens.,There is a man playing guitar.,0
295222,177591612210,"Two men, one holding the other upside down in front of a building.",The men are on the sidewalk outside of the building.,0
295409,1073444492021,A guy sitting at a desk talking on a phone with books laying everywhere.,A man is at his desk.,2
295678,4952277054210,A competitive runner stops to tie his shoes.,A man is running in a race.,0
295741,2855695119311,The brown and white dog is in the water.,A brown dog and a white dog are in the water.,2
295893,1878454684312,A woman selling flowers on the street corner.,women selling,1
295937,381239475412,A black dog is swimming while carrying a tennis,A dog is swimming while carrying a racket.,1
296043,1177994172030,"Two blond boys, one in a camouflage shirt and the other in blue, are having a water fight.",The two boys are having a water balloon fight outside.,0
296244,6342663765312,A young girl is kissing the young boy ring bearer at a wedding.,Couple kissing each other,1
296331,1395173766341,A group of people holding music instruments.,The group of people are playing a concert.,2
296597,1084040636332,A white dog has its head on the ground.,A dog is outside.,1
296921,1313961775251,The little girl is wearing a floating device in the water.,A girl has trouble staying afloat in the park pool,2
297495,4539608494111,Man standing on the sidewalk next to the street holding a guitar.,The man playing his guitar.,2
297510,5361551308212,Fisher persons are lined up on a dock with their lines in the water.,they are talking loud,2
297590,2379421650012,"A cook is caught in the action of cooking, with steam billowing out from a series of pats.",A cook is working in the kitchen preparing some food,1
298214,3131519555411,A folk performer stands near a staircase.,Folk Performer dancing,2
298371,5238554919010,"The man on the ground in the blue, white, and red jacket is going something to the bike while the other man standing up in the red, white, and blue outfit holds it up.",They are fixing the bike.,0
298420,3738685861150,A blond child is playing with a metal yard ornament.,A child is outside.,0
298657,16396183050,"Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.",Three men standing out on the patio are trying to figure out the instructions of installing a new grill machine,0
299023,4684428787012,A soldier fires his gun while standing next to a wall.,A soldier fires his gun outside,1
299029,4684428787450,A soldier is pointing his rifle.,A soldier practicing.,0
299071,6411568125212,A late night food stand takes the customers order.,They are looking for something,1
299734,523249012010,The man in the white shirt is sitting on a rock with a pole in front of him.,The man is resting.,0
299816,2654018684310,Various people sitting and talking in a room.,there are variety of people giving presentation and doing discussions,0
300089,1016626169450,A crowd of people waiting for the light.,The light is red while the people wait.,0
300172,3619381206112,A man is walking past a red building while wearing specialized gear.,Toby was walking.,1
300174,3619381206110,A man is walking past a red building while wearing specialized gear.,Toby was wearing his bullet proof vest while walking.,0
300382,4879725156111,A girl in a black tank with cargo shorts to what appears to be dancing with several people around.,Lots of people are dancing.,2
300556,1095476286011,A young boy is jumping through water being sprayed up from the ground.,A boy frolics through a purple spray of water.,2
300742,1332823164210,A woman is watching the tide.,A woman is watching the ocean.,0
301080,5266194002112,Two women stuff filing in wrappers while a man wearing a blue t-shirt looks on.,Two woman are watched by a man,1
301203,4529735501410,A view outside Lincoln Center Theater.,It is a wonderful view of Lincoln Center Theater.,0
301257,4986128082111,"Pedestrians are gathered at a street corner, in front of the Lyppens and Schipper storefront.",Pedestrians are waiting for the bus.,2
301267,4699585441310,Three women are chatting and looking around.,The women were talking and looking at the trees.,0
301316,195137262021,Four people are sitting at a picnic bench eating while a fifth man stands next to the bench.,The man is waiting to steal their food.,2
301408,7287008496210,"A woman is digging a hole in a garden, using a shovel.",A woman is shoveling dirt in her garden.,0
301516,8664920311,Closeup of a male's hands steaming milk.,A male is white.,2
301601,2228022180312,Group of children in blue uniforms sitting on steps.,Children are sitting outside.,1
301693,4653229880412,A woman is looking at clothing.,The woman is shopping.,1
301733,6828313172410,3 men competing for a rebound.,The men are playing basketball.,0
302530,2088748696212,Two shirtless Asian men playing table tennis.,Two boys are playing a table sport.,1
302939,4689487867211,A man with a black North Face vest and hat looks at items displayed.,House robber trying to sell his wares.,2
303114,7078153167210,A little girl makes a face while drinking through a straw.,SHe is thirsty.,0
303154,1919181287410,A girl running home from school.,A person walking home.,0
303237,2076865206211,a man casting out a fishing line into a stream,The man is waiting for the fishes to bite.,2
303250,3731647457112,Three people on a raft or boat of some sort coming to shore.,The people are coming ashore,1
303342,765929807412,Three people climb on a large rock.,The people are on the large rock,1
303973,2308029439010,There is a woman in a red coat with black pants and a black bag sitting in a place with many big cement blocks.,A woman in a red coat is sitting and resting.,0
304060,303103209012,"A young teenage girl with dark hair is wearing a dark blue sweater and sitting in a school desk, reading.",A girl reads a book,1
304089,637342973012,three dogs on a beach looking at a red ball in someones hand,Three dogs are playing at the beach.,1
304220,3201637996012,"A man with a black vest makes the ""rock on"" sign at a concert.",The guy at the concert is holding up signs.,1
304245,557721978142,Girl playing in a puddle with her bare feet.,Girl standing in the ran,1
304389,2542432380252,A group of people eating on a picnic table at a park.,The people are sitting at a picnic table.,1
304941,4843297992411,People walk down a wet sidewalk.,A huge crowd is walking down a slippery sidewalk that is dangerous.,2
305102,192618386330,A group of people on a hot day playing in a cool fountain.,The group of people are playing in the fountain to cool off.,0
305164,3316612446251,There is a person wearing a coat and jeans climbing stairs.,There is a person wearing a jacket.,2
305790,2520909293410,A man in midair holding his bike's handlebars,The man is performing a trick on his bike,0
306169,191457211212,Two young girls lay in a bed with two small dogs.,Two tired girls with their dogs.,0
306834,3362189985011,"A man in a red t-shirt, gray hair stand with a black backpack over his shoulder.",the man is on his way to rob a bank,2
306893,2588093968111,A little girl in a pink shirt holding headphones in a grassy area.,the little girl is alone,2
307093,16639719020,"A group of people camping out surrounding a fire pit, some are sitting in chairs others on the ground, and one is poking the fire in a nightly and dark surrounding.",A group of people are enjoying their time around a campfire.,0
307203,1721637099110,A child in a blue shirt laying on his side with his mouth open.,A boy in a blue shirt laying on his side.,0
307302,422736619311,Three construction workers digging a hole.,They are looking for buried treasure.,2
307320,6286924128212,A football player runs with the football passed his defender.,The defender is running behind the football player.,1
307656,267216971310,A man is selling fish in a blue booth.,A man selling fish at the market.,0
307709,3433341061110,A jewish gathering of people such as dinner or prayer.,There was a gathering of people in a synagogue.,0
307731,6910820943022,"Three soccer players, the one in blue and red possess the ball and the one on white is trying to steal it away.",They are playing with a soccer ball.,1
307856,4771247095212,A man jogging by a mural painting of a city landscape.,A man joggin outdors,1
308115,1078621572040,A large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck.,The small truck is driving slow so the walker can keep up.,0
308294,3472315522210,A young man skateboards over a commercial trash container while two other guys watch.,A skateboarder performs for his friends.,0
309235,2162367970011,"Two small children, one wearing a red winter jacket and the other a black one, are slipping and sliding down an icy slope.",@ kids are sliding down the hill in order to get to the ice cream man faster,2
309640,308487515210,The bird leans over to a small piece of food.,The bird is outdoors.,0
309849,1508599000451,a woman is walking beside a subway.,A woman is walking beside a subway restaurant during her lunch.,2
309875,4799924076210,Two people walking with a dog and using umbrellas.,Two people are walking in the rain.,0
309960,4759622514042,"A motorcycle rider, with a black ""Glory Bound"" vest and black helmet, rides away on his orange motorcycle.",The man on the motorcycle is in all black.,1
310012,506882688310,People standing in water spouts in the city on a sunny day.,People playing in the water on a warm day.,0
310073,5925544338211,A blacksmith is hammering a heated piece of metal to shape it.,a woman blacksmithing,2
310325,3366871693010,A man stands on top of a brick structure as another man looks on.,On top of a pile of bricks a man is balancing,0
310502,22930048210,A woman in an orange outfit is holding a tennis racket.,The woman likes orange.,0
310814,2649216969212,A man riding a bicycle along the waterfront.,A person is cycling on the beach.,1
310940,6526560433211,A football player wearing black attempts to tackle a football player wearing white.,There are football players indoors,2
311390,3572346664111,The woman stands outdoors in front of the sun.,A woman is standing outside on the beach by herself.,2
311516,870386962351,A female and a male each sit on the sofa with a child.,The female and male are not married.,2
311696,3084011028010,Two brunettes with brown eyes are looking into the camera.,Two brunettes are taking pictures.,0
311794,8042217958111,A man in black pants and a blue jacket watches a woman sitting on a hardwood floor in a brown jacket watch six TVs of varying sizes.,A woman watches TV.,2
312395,4698726564212,An African American woman looking at a poster.,someone is in front of a poster,1
312436,3051972592210,An army man kneeling down next to metal structure.,Man showing respect,0
312532,2901074943211,A little girl throws a pink and yellow chunk of chalk.,A little girl throws pink and yellow clumps of chalk in the air,2
312699,4665413015210,Two men standing in front of the bean in Chicago.,Two men standing somewhere in the USA.,0
312986,4955299042210,A woman wearing a striped shirt and blue skirt walking in front of a mirror window,Lady wearing a skirt looking at herself in the mirror.,0
313916,99679241110,A white crane stands tall as it looks out upon the ocean.,The bird likes to look at the ocean.,0
314081,55034909310,a young girl around six in a Toronto maple leafs jersey with a kids hockey stick and puck.,The young girl is ready to play hockey.,0
314330,2497420371010,"A man outside at a red brick building with a grocery cart, a bike, and miscellaneous.",The man is standing.,0
314926,3927612999320,A woman in a white outfit is playing tennis.,a woman is playing a game outside,0
315119,539705321020,The boy with the red soccer suit is falling down while the boy in the white shirt has his eyes on the ball.,People are playing sports outside.,0
315121,539705321051,The boy with the red soccer suit is falling down while the boy in the white shirt has his eyes on the ball.,A falling down looking at a ball.,2
315164,5057079395311,"A scuba diver stands, bent over on the shore.",A scuba diver likes to bent over on the shore,2
315226,4517707781210,A man with sunglasses and earphones is on a city street holding an mp3 player in his hand.,a guy is listening to music on the street,0
315575,4715763245152,A makeup artist wearing pink and white face paint and yarn wig is applying face-paint to a young child.,The child has on pink makeup.,1
315767,307301755012,A man in a red shirt sitting on a plastic stool in a shaded sandy area.,A man is on a plastic stool,1
315968,7423137882012,A skateboarder wearing gray pants and a white shirt is in mid-leap with one arm extended and the other holding his board.,a skater does a cool trick,1
316000,3259231890211,A woman stands against a wall near a video camera.,The woman is acting.,2
316419,6212276888112,A horse and jockey dash across a river with a bridge full of observers in the background.,A man is riding a horse.,1
316586,3655133348212,Three preppy men stand around a formal dinner table outside.,The men are dressed for dinner.,1
316675,2379463203151,A girl with a backpack and a boy on a bike are standing at a crosswalk.,People are crossing the street,2
316952,1820795682020,"A dark-haired woman in a black, sparkly outfit is cheering in front of a yellow banner that says ""Cheer"".",A lady is at a sports game.,0
317597,4056514744112,A rainy autumn day with landscape professionals blowing the leaves off of the sidewalk.,People were doing their jobs.,1
317873,5884154559111,A man who looks like a cowboy is riding a bucking horse or bronco in a purple shirt and chaps.,The man is afraid,2
318110,3236447445411,A man holds up a baby in a swimming pool.,A man is in an outdoor pool.,2
318339,2504764590011,a person in a green jacket throws a stick into the water for a black and white dog to fetch whilst a brown and white dog looks on.,Two dogs are playing in the creek.,2
319270,6968629522410,two wrestlers wrestling in a gym.,Two wrestlers are wrestling on a mat.,0
319287,4455999741312,A man is using a leaf blower while wearing a mask.,A man is playing with a leaf blower.,1
319343,3135424930211,Two woman are looking on different types of papers and photos on a wall,Two ladies are working.,2
319782,2886533440310,A man standing on a sand dune and reaching to the sky.,a guy reaching up in the desert,0
319973,3023178539310,two teenagers playing ultimate Frisbee,They are playing together.,0
320297,273056557212,A person humorously jumps in the air in a Chinese Plaza.,The man is outside in a Chinese Plaza.,1
320349,279233409110,Two boys in shorts are sitting with a tablet with other people in the background.,Two boys are playing with a tablet.,0
320356,270684372112,Two people with animal print pants laying on a bed next to each other.,A couple is laying next to each other.,1
320779,2354540393311,A little girl is falling backwards onto a bed.,A little girl is on her bed,2
320858,4512346966112,"Three males, one in red, another in green, and the last in white, are playing lacrosse.",There are people outside.,1
321123,3480214619111,A man walks on a meandering street with a rainbow in the sky.,A man walks on with his family,2
321207,2921670682011,The woman is standing up on a bicycle riding through a city.,The woman is standing up on a bicycle riding through a city.,2
321491,397014085111,a teenager and a younger kid are talking at a gathering in a park,Kids are with the group,2
322670,7232749356212,Several groups of people are in sculling boats on a river.,Some people were on river boats.,1
322750,2462702522412,a little boy throws a basketball.,The little boy is athletic.,1
323028,4534889800410,A man sits in front of a store in the shade.,A man avoiding the sun,0
325305,8112722587110,A tennis player locked on to the tennis ball with his racket and eyes.,A man is playing tennis.,0
325425,4725078805050,A woman in a blue jacket talks on the phone a the boardwalk.,A lady in blue jackets is screaming into her phone on the boardwalk,0
325729,2973356661412,A person holding their arms up in the air.,man holding arms,1
325777,532131603312,A dog peeks out of a red play tunnel.,a puppy playing,0
325950,4608463080410,A woman in a tan coat pushing a baby stroller.,A person is walking her baby outdoors.,0
326108,3707283973410,Three people are walking in a park with flowers.,A trio are enjoying the outdoors.,1
327047,4923755473312,A man walks through a pathway.,A man walks through outside,1
327158,3236447445112,A father and infant son enjoying themselves at a pool.,A father and son play in a pool.,1
327280,199149017010,People eating at a table and one of them is giving the finger to the camera.,The person giving the finger to the camera is trying to make a statement to the person taking the picture.,0
327303,199149017412,People are eating a table.,People are eating a table on a table.,1
327400,3484019369412,A hockey team waits at the hockey rink.,A team is waiting to play hockey.,1
327425,2813992915111,A man is doing tricks on a bicycle on ramps in front of a crowd.,The man is about to fall very hard.,2
327469,2201978994410,Two kids look into the forest,there is a forst nearby,0
327509,4564857014311,Two women standing at a train station in the rain.,the women are in the rain,2
328209,5488532211311,Children are working on an assignment at school.,Children do homework.,2
328681,8173213463310,A man is standing upright on a motorcycle.,the man is outdoors,0
328808,1493598687140,"A young man flips up a welders' mask as a young girl looks on, a six-pack, barbecue, and chalk message in the background.","A couple is having a cookout, the girl looking onto the man as he prepared the barbecue in a welders glass, a six-pack on the table beside him",0
329239,4587060991011,"Two guys in front of a souvenir shop, with one guy in a red scarf talking on the phone.","Two men stand in front of a souvenir shop, one in a red scarf talks to the other on the phone",2
329338,1021293940212,Two hikers resting by a patch of snow.,People are hiking in winter.,1
329849,146577645450,A man with a red helmet kayaking.,A man is kayaking in the river.,0
329927,2339106348142,Two girls are looking past each other in different directions while standing in a crowd.,some people are assembled,1
329957,53081704310,A father sits on a bench with his three children.,A man is bonding with his children.,0
330004,4519058738311,People waiting in line at the Cheap Tab Shop.,A person waiting in a line.,2
330304,446714977212,Four men are playing instruments on stage.,Four men playing a gig,1
330371,114722877411,A person standing on railroad tracks in front of two bridges.,A person standing on railroad tracks in front of a bridge.,2
330394,114722877112,A man standing on a railroad track taking a picture of the water between two bridges.,A man is standing up,1
330695,4545485105411,Two men are playing chess at a colorful stand.,They are playing for high stakes.,2
331150,6678735211,Three children practice karate in uniforms.,The kids are winning a karate competion,2
331324,4453920257210,A woman in a green coat walked in the shadows of the city.,A woman walks into an alley,0
331346,6656520757112,An older man sits and looks at his computer screen with his face in his hands.,A man is working on the computer.,1
331529,156222796310,A mother squatting near her child in a stroller.,A family is hanging out with each other.,0
331617,2617219856411,A woman leans on an umbrella.,A large umbrella provides the sunbather a break from the sun during her day at the beach.,2
331973,4948440838210,"A young woman is standing behind a barred type fence, with earphones in her ears, listening to something.",The woman is listening to music.,0
332031,92497263212,A young boy standing on the sidewalk while a man lifts up a bag in the background.,Travelers moving along the sidewalk.,1
332163,114164952020,Family taking a winter walk in a park path while two of the children run ahead of the family.,Some children are running excitedly.,0
332365,2191329761410,Dogs racing in dirt.,The puppies are outside in the dirt.,0
333117,4718950442212,A man sets up a video camera before a football game.,A guy filming the football game.,1
334197,498444334252,Group of young men posing and holding cans.,There are men posing for a picture,1
334415,320199844310,A man dressed as Santa sitting on a chair playing a banjo.,Santa sitting while playing guitar.,0
334668,1395410911231,Many people are walking along the sidewalk in an Asian marketplace.,Many confused tourists are wandering around a Beijing shopping district aimlessly.,2
335000,3106022785210,A woman is holding the hands of a boy dressed up as an elephant.,a boy in an elephant costume is holding his mother's hand.,0
335074,4621165455412,Two men walk down the shaded street.,Two men are in the street,1
335204,412203580112,A boy surfs on a yellow board across the bright blue wave.,A boy is surfing on the ocean.,1
335336,6827146958011,"A teenager in a blue Hollister brand sweatshirt adjusts a ""Sky-Watcher"" telescope.",It's pretty awesome he has a blue shirt on,2
335395,2951092164312,Young boy and girl running with water wings on,The children are wet.,1
335404,4986906449212,A group of people gathered around looking at two men lifting a woman on a wooden seesaw.,A group of people watched two men lift a woman on something.,1
335774,2214322704410,Rock band jamming out at their concert.,Music band cutting a rug at their event.,0
336022,2569643552110,The two gray dogs are trying to get a red object.,Two dogs are fetching,0
336031,1850910604411,A small girl with face paint paints a picture outside.,A young girl palying outside.,2
336100,41105465110,A man in a black jacket and orange scarf sits in a yoga pose in the grass.,The man is practicing yoga.,0
336611,3313691449310,A group of young men are running a race.,They are competitive.,0
336721,2181724497340,The girl eating spaghetti is wearing a red jacket.,The girl in red is having dinner,0
336851,4352519219311,Two little girls are riding one bicycle.,Two little girls are riding one bicycle.,2
336996,3372214646422,many dogs race around the track.,Dogs are running fast.,1
337078,687622658312,a waitress with a red skirt bringing beer,She is working.,1
337521,82679822112,man and a woman sitting in black chairs drinking.,A couple sitting in black chairs drinking.,1
337795,3391209042412,Two people in white robes look at a snowy mountain.,Some men are outside in the snow.,1
338033,1357724865342,A man wades in the water and watches a waterfall.,A man swims across some water to see a waterall,1
338077,4703903704210,Two girls riding down the street on unicycles.,Two girls riding down a city street on their unicycles outside.,0
338668,4816940755420,A slim woman looks at the camera while she walks.,A slim woman looks looking at her camera as she walks outside.,0
338709,4455816629410,An older man playing the saxophone.,He plays Jazz with his saxophone.,0
339654,1068427675211,A man is bowling at an alley with cosmic imagery including bowling balls and pins above the lanes.,A man bowls a strike.,2
339667,1068427675311,A man stand there after rolling a bowling ball down a lane.,A man holding a bowling ball.,2
339684,1068427675130,A guy wearing all black at a bowling alley standing in front of a lane with a black bowling ball in it.,The man threw the ball in the lane.,0
340205,4971517541011,Five people wearing scuba diving gear are gathered together in calm waters.,The people are calm in the waters.,2
340241,7505380372411,African American kids playing on a marry go round.,African kids playing on a marry go round.,2
340247,7505380372210,"A group of kids on a merry-go-round, playing at the park.",A group of kids are playing on the merry-go-round and enjoying themselves,0
340618,7177860808112,Hmong mother washing her children's clothes with beautiful scenery behind her.,A mother washing clothes outside.,1
340699,137453677341,Three teenagers in yellow shirts cooking colorful food.,They are enjoying themselves.,2
340771,3947729724012,Women wearing sandals and dress reaching into a produce fridge while holding onto a shopping cart.,there is a woman shopping for groceries,1
340917,1965278563210,A brown dog in a canoe looks out over still waters.,The dog is chilling out.,0
341191,3302804312011,A brown and white dog is running with a ball in its mouth on grass in front of a fence.,Some animals playing.,2
341261,4465470971412,A man in a red jacket smiles as he holds a bicycle over his head.,a man standing outside with his bike,1
341569,4756096577240,A man in a blue shirt riding a motorcycle in Japan.,The man is driving to a destination.,0
341749,4636054805411,A man and a woman sitting on a bench in the sun.,A couple is kissing on a bench.,2
342274,2884301336012,A dog comes out of a blue baby pool with a ball in his mouth.,the dog is all wet,1
342841,460935487412,A dog turning to look at the camera.,A dog has his picture taken.,1
343121,112243673410,Three people are riding around on ATV's and motorcycles.,a young boy runs,2
343190,2649850541211,The little girl is laying on the sidewalk.,A girl is sleeping outside,2
343256,3628564816412,Lots of people are walking.,some People are walking.,1
343663,510372508212,People are walking down the sidewalk.,A group of people are walking down the sidewalk together outside.,1
343994,7499699194211,"Two female kickboxers warm up, keeping their movements in sync.",The women are in sync.,2
344109,14153510012,"A group of women, some with kids, wearing white t-shirts with number tags, are smiling as they are being photographed on the field.",A group pf people dancing on a field.,1
344421,3552552910212,tourist riding elephants in the water with a field in the background.,A tiger is attacking the elephant,1
344811,2576407111212,A man covered in sand is looking inside of a metal bucket.,A man buried in sand.,1
345102,1026685415412,A black dog has a blue toy in its mouth.,The black dog is playing with the toy.,1
345370,3424861467310,A woman is talking to a little girl playing a game.,A woman and a child are outdoors.,0
345718,4168953376310,A group of people are in front of a food truck.,the people are getting food,0
345743,3704836369312,"Two men wearing UFC gear, fighting in a ring.",Two UFC fighters fighting.,1
346068,4764762394310,A woman wearing glasses is blowing a kiss.,The woman has bad eyes.,0
346660,5593634551312,Police looking at each other on horses.,"The officers are staring at each other,",1
346789,1369162322,Three workers are working on a metal roof,Men are working on a roof.,1
346886,594582753210,A man cleans up the remains of a house with a rake while others work in the background.,a man is raking leaves,0
347139,6398988212,A man is holding a Quiznos sign next to a street.,Man is having pizza,1
347248,15308702142,One person helping another person up to the top of a mound of sand underneath a cloudy sky.,Someone is aiding another up a hill,1
347413,2728593132312,A man in a red shirt is at a concert.,a man standing at a concert,1
