,guid,premise,hypothesis,label
295142,3363342011111,A group of people in a dark room are interacting.,A group of people are fighting in the dark room.,1
295313,5829827359140,A small group of women in traditional dark blue and white kimonos and sandals dancing in front of a tall brown brick church.,A group of women stand in front of a church.,0
295506,363617160212,A little girl paints the ground white outside.,A girl is painting a rainbow on the ground.,1
295592,3472419481111,An audience listens to a musical ensemble play in front of a pipe organ in an ornate performance hall.,The audience is watching a play.,2
295663,328385526410,A male and female are at a table with a drink.,Two cats are at a table.,0
295811,759003091031,A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside.,A boy is excited about the new jeans he is wearing.,2
297040,180146696240,The building is undergoing a construction project.,A building is being renovated,0
297509,5361551308210,Fisher persons are lined up on a dock with their lines in the water.,the men are talking,0
297564,4481066026112,A woman and a man turn to talk to each other on the street.,A man and woman are arguing over dinner.,1
297853,379611444310,Four speed skaters wearing country based uniforms are in the middle of a race.,The four speed skaters are on the same team.,0
298136,1394319096420,Beach goers look at a heart left in the sky by a sky writer.,It is a sunny and mostly cloudless day.,0
298230,3733747387310,An Indian chief in traditional headdress.,The chef is wearing a headdress.,0
298923,4057589056310,A little girl in a red robe with a basket on her side.,the men are talking,0
299679,3652094744311,a young boy in a blue sweater is watering a plant.,A young boy weared blue sweater to water a plant.,2
300642,1414911626310,Orange SUV drive by the shore.,A truck is driving along the shore.,0
301000,3906226917410,Dancers in a sport even performing for the stands.,Dancers are performing a skit.,0
301013,3906226917012,"Six dancers dressed in orange, white and black costumes entertain a crowd while performing at a basketball game.",A group of cheerleaders and dancing to no music.,1
301194,4529735501012,People are leaving the Lincoln Center Theater after a production of Rodgers and Hammerstein's South Pacific.,Most of the people fell asleep during the film...,1
301541,4930768273011,A woman in a pink shirts rides a horse and tries to lasso a cow.,The woman is showing her horse for a crowd.,2
301555,3427341325411,There is white steam going up into the sky.,There is lots of smoke in the air.,2
301649,8116539330012,Two Indian children in formal costume happily performing a ritual dance.,The children are wearing blue shirts.,1
301664,2980692063211,A man in a red shirt with a suitcase of sponges holding an item.,A man is performing on the street.,2
302049,138482998432,A guy in a leather jacket walking by a corner store.,A car is driving by.,1
302077,138482998211,a man in a black leather jacket is shuffling down the sidewalk.,The man is slowly walking down the sidewalk.,2
302208,106514190011,A skier is overlooking the beautiful white snow covered landscape.,A skier is watching the runners.,2
302307,3116731299112,A little dog is carrying a small twig in its mouth.,A dog is carrying a very tiny stick.,1
302663,1944949081011,"Near a city road, a man in a gray sweater disposes of a plastic bag of garbage into a large, green, garbage container.",The man is collecting garbage.,2
302669,1944949081041,"Near a city road, a man in a gray sweater disposes of a plastic bag of garbage into a large, green, garbage container.",A garbage man empties the receptacle to take to the nearest land fill.,2
302918,214815592011,"A woman sits at a table covered in blue and white checkered cloth, and cuts into her plate of food.",there is a party at a picnic table,2
303098,7078153167412,A girl drinking a pop.,The girl is drinking Sprite.,1
303175,2953684252012,A couple goes around the beach picking up garbage.,A couple goes around the beach throwing trash away.,1
303286,148717151152,A young boy playing with an improvised toy.,The boys toy is very expensive.,1
303505,95081629210,A man in a tan jacket and blue jeans sits and looks at the paper.,A MAN IN A JACKET SCANS A PAPER,0
303532,1351635108442,A white man in a blue shirt playing golf.,A man gets his golf ball into the clown's mouth.,1
304273,4430997316110,"A woman in a green tank top and green necklace, wearing sunglasses, holding a purse.",a woman is holding a pocket book,0
304619,4533479526212,"A young boy in a orange and black striped long-sleeved shirt, coloring.",A boy is sitting at a desk.,1
304691,2747957935012,A child in pink plaid pants and light pink shirt hiding behind her head behind a book on the couch.,A kid takes a bible to church.,1
304804,3544573946011,A girl wearing red and blue clothing poses for a man kneeling to take her picture.,They are ready for their closeup.,2
304943,3494105596012,The man in the white shirt kicked the soccer ball on the rocky pavement.,The man in the blue shirt blocked the ball from entering the goal.,1
306113,4970968773110,A woman wearing jeans and a blue shirt is standing outside smoking a cigarette.,The woman could not fit in her jeans earlier in the day.,0
306226,2128893830411,Two people are riding one motorcycle.,Two people ride a bike,2
307174,3262104654411,An older man in a white shirt is playing a saxaphone.,The man is playing a string instrument.,2
307791,390992388411,The woman is hiking up a snowy hill.,The woman is hiking uphill to get to her favorite swimming hole to take a dip.,2
307882,5316221658011,"With the night sky in the background, an extreme snowboarder launches himself, off four wooden pallets that have been turned into a ramp, into the air.",An extreme snowboarder competes in an X-games contest that is televised.,2
308093,51145626211,A man smiles for the camera as he watches his friend work on a television beside him.,A man and his friend sitting in front of their television.,2
308125,1078621572020,A large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck.,One person walks along side a full pickup truck.,0
308779,2744017957111,"A man is sitting on a stool, shining another man's black shoes.",A man is bending over while sitting on a stool picking something up for another man with black shoes.,2
308922,3279524184011,Two white dogs run along a light colored field and one has a blue toy.,Two dogs are being walked by a woman.,2
309140,4556135578311,An oriental man dressed all in black is wildly waving his arms.,The man is wearing white shoes.,2
309370,237726613411,A woman sitting against a wall behind a pane of glass.,The glass is frosted.,2
310172,2109280562010,A man wearing a hula skirt stands on the shore with the ocean behind him with 2 rows of pigs lying on their backs.,a guy wears a grass skirt in front of dead pigs,0
310391,1581304802412,a motorcycle cop signaling a driver to pull over,A man in a Porsche was seen speeding and driving erratically.,1
310508,2753506871211,A dog is jumping over a bush on the beach.,Dog is willing to jump on a bush.,2
310535,2623346840310,A softball player runs toward home plate.,A baseball player runs to make a point.,0
311353,3317960829330,Three children inspecting a patio table.,The kids are closely examining the picnick table,0
311397,48614561130,One toddler takes away the mouth piece of the other which makes him cry.,A baby steals another baby's pacifier.,0
311411,3572346664411,A person outlined by the sun,A person's face is visible from sunlight.,2
312582,1598809111110,An Asian women in a yellow shirt looking at postcards while at the register.,An asian women in a yellow shirt looking at postcards while checking out her items at a register.,0
312679,4755277286312,"Some women talk outside, one with purple hair and red pasties.",One of them has blonde hair.,1
312901,3522025527310,A helicopter and a small plane are in the air.,Two planes are flying.,2
312905,3522025527211,Crowd watching airplane and helicopter in the sky.,The sky has to crafts in it,2
313068,4329267374312,Four Asian kids are sitting on the floor in a classroom.,the asian kids are on the floor playing twister,1
313163,3713324467010,A man holding plastic toys looks away while a man wearing a white hat smiles at the camera.,One of the man does not want to take a picture while the other is happy to.,0
313196,6818145388212,A man is competing in a bareback bronco riding competition during a rodeo in front of a crowd.,A man is scared to compete in a bronco riding competition.,1
313250,18171073312,Two women talk and laugh while people walk by.,Two women argue at the market.,1
313323,4790340620112,A parade of colorfully dressed people walking in divided lines down a street.,old people walking in the garden for exercise.,1
313946,6199648902010,"Members of two different football teams, dressed in white and blue and white and yellow, are on the field along with a referee.",The football game is about to start.,0
314247,7439117786010,An old man is taking a biscuit off a plate held by a young girl.,The young girl had biscuits that she gave the old man.,0
314922,210788423411,A guitarist busks beside a vegetable stand.,The guitarist is in front of a large audience.,2
315051,4803940133412,A woman in a green shirt walking.,A woman in a green shirt is using a treadmill.,1
315304,7581393544212,Several Indian customers are observing a vendor weighing the produce they are buying.,Several Indian customers are observing a vendor weighing the meat they are buying.,1
315896,3848094551412,Young Asian girl prays by a candle.,A young jewish girl prays to the one and only God.,1
316480,363701704211,A man in a blue sweatshirt sits at a table covered in a black tablecloth.,The dirty man makes a mess on a picnic table.,2
316545,2249912075411,A man in his bar is pointing his finger up.,He points to the door.,2
316941,1820795682012,"A dark-haired woman in a black, sparkly outfit is cheering in front of a yellow banner that says ""Cheer"".",The woman has black hair.,1
317341,1075716537022,A little boy rides a bike down a hill on a miniature dirt bike.,The boy is a teenager.,1
317912,3067885047011,Four children are each making a gymnastic bridge on their hands and feet.,Four children are teaching gymnastics.,2
318372,160566014111,A couple sit on the hood of a car with their backs to the camera.,A couple sits in a car in a garage.,2
318782,4169592656212,Two young girls dressed in colorful dresses eat cake at a party.,The teenage girls dressed only in blue ate cake at the party.,1
318962,4864584935030,"Two boys are looking upwards with their arms streteched to the sky, the boy on the left is wearing a blue vest jacket with a gray long-sleeved shirt and black jogging pants, and black tennis shoes and a hat, and the boy on the right is wearing a silver vest jacket, with blue long-sleeved undershirt, gray pants, and black tennis shoes and has black short hair and glasses.",Two boys stretching for the sky,0
319071,129662899131,Man with his hat on backwards wearing an orange suit with his hand on a spindle with large rope.,The man is wearing a suit and tie.,2
319228,6079294995112,"Two men in black outfits are carrying trays of food, with a third man in the background.",two men are carrying their drunk friend to his car,1
319237,6079294995411,A man is working in a restaurant while a man washes dishes behind him.,People clean up after a concert.,2
319284,2704362232210,A brown and white dog is playing in a pool with a man.,A dog is playing with it's owner.,0
319482,6775386680012,A woman with a black shirt and turquoise purse across her chest is at a table with 3 boys and 1 girl making a craft.,A woman is making an ash tray.,1
319640,1107716222141,A woman wearing a scarf and reading a thin book reclines on a wooden structure.,The woman read an encyclopedia.,2
320168,6918264972012,"Two horse racing jockeys, one in checkered blue and red and the other in orange and brown, are racing against a blurry background.",Two men ride there horse in a barn,1
320300,273056557112,A man shows off a couple of moves near an Asian building.,A man moonwalks by an Asian building.,1
320354,1299459550410,A boy in swimming trunks.,A boy wears swimming shorts.,0
320432,4851210984212,Four men at a table where a game of chess is being played.,Observers are watching a televised chess game.,1
321141,578996360111,An adult and toddler are playing with toy sticks in a grassy area,Two adults are playing a game.,2
321394,7277071054211,Onlookers mouths are agape at a breakdancer in a contorted pose.,There is a someone watching others dance,2
321487,3727752439411,The lady is holding her glasses.,A lady is wearing glasses.,2
321780,495041730112,A man in a hat eats while others move somebody's belongings out of a building.,Boss ordering people to work,1
321842,1285067106121,The young Ohio baseball player contemplates his pitch.,A baseball pitcher throws a ball.,2
321982,4611580339411,men preparing a cannon in front of a castle.,Men are preparing to fire guns at a castle.,2
322148,3273435238010,"A father and son explore a rocky shore, as father teaches son basic snorkel techniques.",PEOPLPE WERE ON GRASS,0
322515,3507076266111,Man leads a black show horse as crowd observes.,Man leads a black show horse that can talk like Mr. Ed.,2
322561,182246705420,Young boys are walking in galoshes.,Two boys are wearing rubber boots.,0
322649,2527303359211,A little girl in white leaves her boots behind as she walks in the sand.,The little girl in white stomps through the sand wearing brown cowboy boots.,2
323495,4044342247012,The band is practicing before the championship game.,The solo band is practicing before the championship game.,1
324101,4435102887042,A policeman rides his motorcycle while a truck displaying a very provocative ad is in front of him to the left.,There are sedans.,1
324321,4909912452110,A Sealife aquarium in a round brick building.,A sealife aquarium features many fish varieties.,0
324476,4938469951110,Shadowy people walk in front of the glass panels of an escalator.,People walk in front of an elevator.,0
324923,3015487184211,People work together to get everything out of a truck.,People working at washing a car.,1
325129,18119750112,A woman in a green sweater is sitting down with a tennis racket about to hit a tennis ball.,She is in a wheelchair.,1
325748,2876994989210,"NFL Fan with their face painted white, blue, and yellow.","A person demonstrating peacetime ""war paint.""",0
325753,2876994989412,A sports fan is wearing face paint in the stands.,Someone is eating food.,1
325960,4608463080112,"A woman is pushing a baby stroller on a clean, well kept street.",The baby cries out as he wakes up from his nap hungry for food.,1
326015,3299820653212,A man in a black suit reads a poem into a microphone on stage at a club.,man dancing while singing in the club.,1
326038,3848572895212,An elderly man sits on a ledge with both of his shoes off.,A man dangles his feet in the pool.,1
326123,6326513189110,Aggressive actions are happening by the goal in this hockey game.,Aggressive actions are happening as each goal is scored.,0
326161,2360449647311,A man receiving a haircut at a barber shop.,a person shops,2
326220,444550,The elephant's nose is curled.,the elephant is large,0
326537,2713382349311,A car with warn paint is parked in front of water.,The car parked just had a new paint job.,2
326881,4309584424310,Three boys use push-brooms to clean a classroom.,Three school children help to clean up their classroom.,0
327283,199149017110,Man makes vulgar gesture to the camera while the others around him eat.,A person is flipping the bird to a group of people,0
327404,7651090648110,A woman is speaking about working for women while moving her hands.,A woman is giving a motivational speech.,0
327749,4936302238210,A couple is posing for a picture in front of the Arc de Triomphe.,"A couple is posing for a picture in Paris, France.",0
328780,1493598687251,"On a patio preparing for a grill-out, the man in the welding mask stirs curiosity from the little girl.",The man is cooking chili.,2
328886,3261591334050,"A white man in a white and black t-shirt, white khaki pants, and black shades is waving his arms and standing in front of a white fence of what looks like an Asian property with pointy roofs, a red flag on a tall pole, and pink flowers.",The man is wearing black.,0
328904,8170813639351,2 woman surfers carrying their boards across the beach.,Two women are in the ocean.,2
329599,4948440838432,A girl standing in high heels.,A girl is wearing stilletos.,1
329812,2257099774011,An elderly Asian woman wearing a blue winter coat and red hat in front of a food counter.,An elderly lady is sitting in her kitchen.,2
329994,347758538210,A Chinese restaurant employee giving a food workshop.,There are multiple people present.,0
330316,8233488463311,Two men in wrestling uniforms and gear are wrestling in an gym.,The two competitors are fighting for the goal.,2
330650,2405599120312,A toddler sits with diapers spread around the floor.,The toddler has spread the diapers around the floor.,1
332135,2903891780411,A couple having some alone time.,A couple is spending time apart in separate states.,2
332253,5238554919212,A cyclist looking on while a team mechanic works on his bike.,The cyclist is in the middle of the race.,1
332330,3060969260410,"One bicyclist runs along side her bike, while another rides up behind.",Two people are riding their bicycles together single-file.,0
332598,1732217138110,Two people with dreadlocks sit on a wooden bench.,Two people were sitting on a a bench made of wood while there dreadlocks hang wildly from there head.,0
332919,3391716619210,An homeless man is rubbing his hands together trying to keep warm.,A homeless man rubbing his hands together for warmth on a cold day.,0
333297,4370357160112,A seven person called the sun chasers is playing outside with a sign asking for donations.,A group of musicians are playing country music in the park.,1
333995,4807974587112,"A young man, with an earpiece, is singing into a microphone.",The microphone is not on.,1
334016,3751894413212,A mother in blue holds her child outside of a white tent.,Her husband is inside the tent.,1
334164,1030041880042,Woman in a green dress with a white top and red-hair singing in a room with a blue roof while band equipment is being prepared.,A crowd silently waits for a show.,1
334492,281716983312,A child in a green costume rides an arcade games.,A child riding a merry-go-round at a carnival.,1
334645,816898146211,"A blond, newly married couple kissing.",A couple kisses after first meeting.,2
335059,6272230270112,A man dressed in green riding a bike.,The man is sprinting to the finish line.,1
335306,3571147934012,Kids are waiting at the bottom of a staircase attached to a brick building.,They are waiting on the ice cream truck.,1
335394,7303750140412,The band plays during the outdoor festivity.,A marching band during a football game.,1
335469,6857646118412,Fireman on roof with ladder and trees in the background,A fireman is looking for a trapped kitten.,1
335472,3535304540412,A red airplane that has left behind a trail.,An ariplane is going at mach 5 speeds,1
335525,6693881913210,Two hockey players are fighting with a referee watches.,The referee watches as the hockey player rights each other.,0
335951,4722363751211,View of an intersection with city buses and a police car.,There is a parade passing through the intersection.,2
336832,7329031116210,Man wearing red uniform holding a black hat in the air with his right hand.,A man does not have hat on his head.,0
337079,687622658311,a waitress with a red skirt bringing beer,She is volunteering for a charity event.,2
337590,2214403949310,A mom and a young boy on a seesaw.,A woman and a child on a teeter totter.,0
338067,3772519455311,She quietly reads by the beautiful lake.,She is writing an essay.,2
338239,4922687043412,The outside of a Asian building at night.,The building is brightly lit.,1
338248,4771139963412,People ride motorcycles on a street.,People participate in tub run.,1
338428,3248408149112,A brown and white dog stands on the sand to look at another dog.,dogs watch another dog swimming in water,1
338484,4690242705110,"Two Asian girls getting prepared to ride there bikes, from a mass of others in a line.",Two girls leave a line of many people to get their bikes.,0
338534,301315162012,"Woman with brunette hair, blue sweater, wearing black jeans and green shoes, pointing her index finger.",The woman sees an alien.,1
338539,3009383694310,A view from below of a man bungee jumping,The man is jumping from above.,0
338788,2904129133312,Two boys are getting drinks out of a water fountain.,The boys have been playing baseball all day.,1
338901,8172074137310,"Ow, my head, you silly a-hole watch what you are doing next time.","Ow, you just hit me in the head.",0
339043,275168455012,An Asian man sells a hot confection from his stand in a crowded market.,The man was selling noodles at the marketplace.,1
339261,1629549272312,People are holding signs and marching.,People are potesting Lay's not making wasabi soy sauce chips anymore.,1
339729,4875847698012,This chinese restaurant is busy with people during their dinner service.,This Cantonese restaurant is busy with people during their dinner service.,1
340398,4194358849012,Overhead shot of a gray-haired man working on a piece of art.,Looking down at Santa working on toys.,1
340548,3229442620311,A large bird swooping down towards the ground.,A large bird about to dive into a creek.,2
341038,3251706225312,A construction worker working on an outdoor project.,A construction worker on a beam high up on a skyscraper under construction.,1
341573,4756096577252,A man in a blue shirt riding a motorcycle in Japan.,The man is riding on the freeway.,1
341786,3479233968411,A crowd watches a bronco rider.,A crowd is watching a horseback race.,2
341991,129321675010,A large group of people are dining in a restaurant and smiling for the camera.,The people are eating meals with beverages.,0
342183,3285214689422,Two basketball players oppose each other at the net.,The two basketball players are on the same team.,1
342198,3285214689011,Man in blue sport uniform with basketball in right hand attempting to score basket while being blocked by player in white uniform.,The team in white currently has the ball,2
342207,4743546717110,Looks like a man dressing in a orange flowered bikini with a mime face riding a bike.,A person with a painted white face rides a bike.,0
342216,2232718966011,A woman in purple leggings and a black jack is standing in front of a building in a crowded city smoking.,The woman's hair is smoking.,2
342740,2891715589312,This is a man climbing a tower at a sporting event.,The tower is wiggling in the breeze,1
342828,460935487110,A dog is turns back toward the camera near some potted plants.,The dog is facing away from the camera.,0
343044,349393314310,A boy sitting on the floor looking up at a woman in a green chair.,The boy is smaller than the woman,0
343199,157557961132,A white male wearing a black shirt pointing to the screen of an oversized blackberry which is roughly the same height as him.,The oversize blackberry was made of cardboard.,1
343569,3634200287112,A guitarist plays on stage with green lights behind him.,A guitarist is on tv.,1
343631,3706064643211,A young boy makes a face as he plays on a game system.,A boy teases someone while playing checkers on a board,2
343783,193596775211,A red-haired woman talking on the phone while petting a brown and tan dog.,A woman on the phone pets a dalmation,2
344682,3027409415042,There are people standing and setting beside white tents with sad and worried faces as they look around at boards and trash scattered around the area.,There are people happily standing.,1
344874,2504007911021,"A man uses a bicycle to transport a sight that says ""Lovely,"" while another man on a motor scooter drives by.",A man uses a scooter.,2
344897,5068219705112,A balding man assembles a bicycle with parts gathered from the back of a vehicle.,The older man puts together a bicycle.,1
345511,6902201445212,A man in a yellow jersey with a large mustache is playing hockey outside.,A man is on roller blades.,1
345600,170547828152,A man sitting in a boat fixing his fishing nets by hand.,The man doesn't know how to swim.,1
345723,214165084112,A woman in a red blouse holding stitch in her one hand and a bottle,A women in a red blouse holding a needle and a aluminum can.,1
345752,3704836369212,A UFC match with the man in flame shorts on top and the man in blue shorts protecting himself.,Models holding a pose so the art students can paint them.,1
345753,3704836369210,A UFC match with the man in flame shorts on top and the man in blue shorts protecting himself.,A fighter trying to protect himself after being climbed on top of.,0
345884,128706814140,A woman with a chinese hat on leaning on the wall standing behind a cut out of snow white in front of some store windows.,Woman stops near a Disney display.,0
346007,6789373753312,No male construction workers in a work area in a city.,Female construction workers at a city work area.,1
346313,2802479441210,Bald mad in shirt with large carpet rugs hung behind him in a line.,The man is standing in front of a clothesline.,0
346484,3169199340011,A young boy in Christmas-themed pajamas unwraps a gift and plays with other gifts while family watches him.,The child is an orphan.,2
346682,6324621970312,The red team chases the ball during the girls' soccer game.,The green team is on defense,1
348468,2796921601040,"A young boy, wearing a red sports uniform, stands in the middle of an empty sports field under a dark blue sky.",A boy stands in a sports field at night.,0
348725,3202937657412,People at an Asian street vendor at night., People at an Asian street vendor at midnight.,1
349057,1415960251242,Two laborers are working on a roof with a bright blue sky in the background.,The laborers are fixing the chimney.,1
349142,279766384412,This man is standing wearing a robe.,A guy loses his robe.,1
349649,2831394884310,A dad playing with his two girls.,Two sisters play with their father.,0
350011,4685287275310,A woman who is dressed up peddles on her bike while holding an umbrella.,A well dressed woman is selling things from her bicycle.,0
350500,2815755985210,A smiling blond girl crawling into a moonwalk.,The girl is not walking.,0
351149,3355827928411,A man on a bike in midair,The man is flying the bike in the sky.,2
351402,3050650135111,A man in a blue jersey is kicking a ball while another man watches.,The men are playing basketball.,2
352887,104180524210,This shows a group of people walking over an arched red bridge.,"There are humans refusing to swim across the water, due to a bridge.",0
353097,2600950267211,An informally dressed orchestra is rehearsing in an empty auditorium.,A band practicing,2
353213,7033675245312,A young girl wearing pink and zebra print smiling while holding a stuffed animal at a birthday party.,The birthday girl is holding a stuffed animal.,1
353270,5191902508010,"A kayaker in whitewater rapids between two rocks, and a bystander on a rocky shore watching.",A person watches as a kayaker is in trouble.,0
353710,6838340009410,A man is giving a presentation.,A man is talking aboiut a certain topic with props.,0
354234,4944696052212,Two men taking a break at the back of a business.,Men taking out the trash,1
354425,3518126579212,the man is pedaling the tiny bike down the steps.,The steps are nearly 500 feet long,1
354574,4939151938412,Man in Red Bull helmet snowboarding.,The man is wearing a heavy coat.,1
354886,4744178742110,A girl with a purple mohawk and a red tank top is pointing and talking to a shirtless guy outside of a building.,A punk rock girl is talking to a guy who isn't wearing a shirt.,0
355065,349393314231,"A male leans against the green seat that a female is sitting in, and they both grin at one another.","A male leans against the green seat, as he smells a strange woman.",2
355130,1295747912232,A woman looking at a stranger through the glass of the bus.,The woman is looking at a dog.,1
355761,4480560554011,Cars drive under a bridge while people walk up above.,the cars are not on the street,2
355835,1368320477410,A woman is reading a paper on a train.,A woman is reading the daily news on a train.,0
356819,151853983010,A person with gloves and a welding mask is welding metal in a factory.,A person is welding a mask.,0
357219,2123858003112,A man cooking burgers on a black grill.,A man is cooking began burgers.,1
357378,3260975858412,A pack of sled dogs pulling a sled through a town.,The wolves are pulling the sled through the snow.,1
357389,5823026973040,"A construction worker with tattoos on his arms is bending while working, and he is wearing shorts and a blue hard hat.",The construction worker is wearing a short sleeved shirt.,0
357442,350529848012,"Two black dogs playing in surf, one grabbing a red ball off the sand.",The dogs are at doggie day care,1
357559,119364730040,"A man with a determined look on his face holds a small wooden hammer while wearing a bib displaying a large red crab, another red crustacean held in his hand while another man sits and holds some food behind him.",A man with a determined look is eating some crab.,0
358232,4857278444112,An Asian marketplace is open for business at night.,An asian marketplace is open 24hrs.,1
358724,195140746140,A man in a black suit with a black briefcase holds a sign and hands out fliers.,An important man is giving away hand outs.,0
358779,2064790732410,The shirtless little boy is walking around adults.,A small boy is making circles around a group of his elders.,0
359075,5929073261211,A group works on a project involving a piano and has 53:11 remaining.,There is over an hour of time left,2
359085,3654890762112,A man is taking a nap outdoors under the cover of a pink blanket.,A man is dead outdoors under the cover of a pink blanket.,1
359178,7840715146212,A woman with a ponytail taking a picture of a band with a digital camera.,A woman is taking a picture of her sons.,1
359208,4816563536111,3 young people watching the waves splash on the beach shore.,the people are watching a tidal wave approaching,2
360372,5817561743311,A woman in blue is cleaning up a street with many trees behind her.,"A woman cleans a street in a busy city, with buildings all around her.",2
360471,218610963411,A mom is feeding two babies.,A mom is giving her children carrots to eat.,2
361322,283428775312,A black dog in a grassy field fetching a colourful toy.,A boy threw the frisbee.,1
361612,3134586018210,A man in woman dressed warmly pose for a picture.,A woman poses for a picture.,0
361764,5932908042111,Man wearing an purple shirt working in a biology lab.,The man is using a power drill.,2
362136,244587650010,A man in a striped shirt appears to be mock-conducting an orchestra on a crowded street as a couple observes him from behind.,A man is conducting a non existent orchestra as people observe him.,0
362256,7963978148210,Eight racers coming around the curve in front or a packed arena.,Eight racers are trying to beat each other in a race with spectators,0
362861,116382784041,Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams.,A multicultural group is sitting at a farmers market.,2
363009,2915389480311,Profile of bride and groom cutting wedding cake.,Profile of bride and bride cutting wedding cake.,2
363021,207930963211,"A man wearing dirt bike clothes, with a logo in closeup.",The man is not wearing a shirt.,2
363462,253800791211,Two men playing a game in the park.,Two men are playing videogames.,2
363497,4506417051022,"A person in baggy pants and brown hoodie, with a backpack, walks on a sidewalk with signs in Chinese.",The person walks along the sidewalk in China.,1
363576,2298946012312,Four people ride horses to the edge of the water.,Four people stop to water their horses.,1
364246,4557545329312,A woman in blue jeans selling eatables on the road.,A woman is wearing Levi's.,1
364381,1675485579410,A Man wearing a jacket holding a large book.,A man is holding a print issue of a book.,0
364446,1547575241210,A group of fans at a stadium are wearing red and cheering.,There are Husker sports fanatics that are wearing chrimson and screaming!,0
364504,2600065074112,Several people are in a room staring at a wall with projected images on it,two people are watching a movie.,1
364512,6848969863210,A man with a beard checks his cellphone while a lady looks on.,The lady is not looking at the man.,0
364960,1433142189211,A hiker is walking a treeless path up a hill.,The hiker follows a path through the forest.,2
365413,5941772805010,A baseball player throws a pitch while another waits in the outfield.,A ball is thrown at high speed by the pitcher while a runner watches attentively.,0
365530,3961790757152,An old man with gray hair wearing a scarf and black jacket.,an old woman is bundled up in march,1
366152,120545125321,A female martial arts student demonstrates with a weapon while others watch.,A female martial arts student demonstrates the vulcan death grip.,2
366871,4830965524411,A man playing guitar with a black jacket,The man has his guitar on his lap.,2
367339,4886223475410,A man rides his bike while picking his nose.,A bike rider digs for nose gold.,0
367543,7444421214010,There is a small child that is on a red and yellow swing laughing and smiling.,two boys ride skateboard,0
367587,2158267555112,A woman and young girl stand next to another young girl sitting on a brown pony.,A girl rides a pony away from her mother.,2
367744,5243039266411,a boy is pulling a small tree while he skis,The boy is on skates.,2
368172,289599470241,A black-haired girl is eating corn on the cob.,A girl with black hair is in a corn field.,2
368193,289599470411,A man is nibbling on an ear of corn,A person is shopping at an outdoor market.,2
368319,106691539030,A male surgeon wearing a red cap and teal scrubs performing surgery with two other men wearing teal scrubs.,A surgeon is operating on a sick patient.,0
368525,3956420030210,A woman is jumping over a park bench in the fall.,Woman jumps over a table.,0
368649,233327292110,a woman sitting in a chair while a man is removing her garter belt,A couple share a wedding tradition.,0
369513,2192131110110,A lady is swinging and smiling.,A woman is seated.,0
369585,3295680663010,A person is in the air while riding his bicycle on top of the train on a clear blue sky day.,The train is not a good place to ride a bicycle,0
369682,2862481071211,A large yellow vehicle leads two others in a race.,Motorcycles are racing.,2
369900,517214008111,A young man is grilling hamburgers and hotdogs in a park on a sunny day.,The man is eating.,2
370538,7396960106310,Two men on motorcycles taking a turn on a track.,Two men are riding bikes.,0
371177,6968025762211,A man and a woman in jeans are sitting on either side of a guitar.,A man and woman sit on top of a guitar.,2
371206,131156353111,A man wearing a gray t-shirt and blue jeans stands ready to hit a golf ball at a driving range.,A man in athletic wear is about to hit a golf ball.,2
371245,2500785647111,A hot air balloon touching down with a man's shadow in the background.,A hot air balloon is in the sky.,2
371286,4043883681311,A woman trying to create an ice scripture.,A woman drawing a art.,2
371563,4968396354050,A young woman with purple dreads hula-hoops while wearing furry purple leg-warmers and hot blue Nikes.,A woman is dreading hula-hoops.,0
371947,3969506142010,"Men, women and children are enjoying a meal outside on the patio.",there is a famous meat shop outside on the patio where all age group people enjoy the food,0
372375,260703838011,Cheerleaders performing a routine where three girls are thrust into the air while the others catch them during a sporting event.,Cheerleaders are practicing for the next home game,2
372546,4846544688410,A man's cut and bloody back.,A man cuts the vegitables .,0
372892,19023618451,A city street is being cleaned by a man in a green vehicle.,The street is being cleaned by a broom.,2
373186,3250695024211,"A man, a woman, a girl, and a younger girl look puzzled and concerned.","A man,a woman and a girl were at an amusement park.",2
373706,4631422940410,A person is swinging on a circular swing at dusk.,a young boy runs,0
373865,4689716914412,The naked cowboy in times square.,A cowboy plays his guitar in Times Square.,1
374161,7672048656022,Two young children stand in as bride's children during a traditional wedding being held at a church house as the flowers are being dropped down the aisle.,One of the bride's children is ready for a nap.,1
374518,757332692012,The girl with the green scarf and the white dog appear to be playing.,The girl in the red shirt and the dog appear to be playing.,1
374560,2311881432310,A bald man with a beard holding a shaving device on a beach.,a young boy runs,0
375618,7862746246112,A team of race car drivers in a Ford emblazoned with Mayores negotiates a turn on a gravel road.,A race car driver maneuvers a mustang around a turn.,1
375635,2541966585212,A man and two little girls sleep on a coach together.,A family watched a Disney show together on a couch.,1
376250,3467219837110,"A muzzled dog in a race, with four dogs following.",The muzzle prevents the dog from biting people.,0
376650,363363320312,Two children smile next to a fruit vendor's cart.,Children surround the vendors cart for fruit.,1
376716,52581560310,Many people in white smocks look at things under identical looking microscopes.,Multiple humans are looking into a small mirror.,0
377005,241347441050,A football player for the Sooners is preparing for the next play during a game.,The person is enrolled in college.,0
377715,1418632004112,"One nun being patted down by a TSA agent in front of an American flag, while a civilian looks on.",a nun has hid a gun in her habit.,1
