,guid,premise,hypothesis,label
27528,2951310606211,An artist with blond-hair and a red shirt is working on a sculpture.,a person smashes a painting.,2
27529,2951310606210,An artist with blond-hair and a red shirt is working on a sculpture.,a person uses tools,0
27530,2951310606111,This artist in the res shirt chisels away at the stone to create a masterpiece.,A child chisels some styrofoam.,2
27531,2951310606112,This artist in the res shirt chisels away at the stone to create a masterpiece.,An artist is creating a sculpture.,1
27532,2951310606110,This artist in the res shirt chisels away at the stone to create a masterpiece.,An artist in a red shirt uses a chisel.,0
27542,3604391853111,a man on the ground stretches his hands out to another person.,a man is laying in the grass,2
27543,3604391853110,a man on the ground stretches his hands out to another person.,a man wants to hold another,0
27544,3604391853112,a man on the ground stretches his hands out to another person.,a man is about to hold his wife,1
27691,2923386532112,Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway.,Two totem poles face each other on a roadway.,1
27692,2923386532110,Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway.,Two structures face one another.,0
27693,2923386532111,Two towers made of flashy fabric with weird heads on top of them are facing each other on a roadway.,Two towers sit side by side on the roadway.,2
28012,3971903221310,Women standing around a clipboard.,A group stands together surrounding an object.,0
28013,3971903221311,Women standing around a clipboard.,The women converse about a latte.,2
28014,3971903221312,Women standing around a clipboard.,The nurses converse about a patient.,1
28045,888425986210,A person does a flip by two sailboats and a lake.,A person is outdoors.,0
28046,888425986211,A person does a flip by two sailboats and a lake.,A person does a flip while on a sailboat.,2
28047,888425986212,A person does a flip by two sailboats and a lake.,A person stands on a dock while doing flips.,1
28084,3576599481112,Woman in purple gloves carries a conversation with another woman in a scarf.,A woman gives her gloves to another woman,1
28085,3576599481110,Woman in purple gloves carries a conversation with another woman in a scarf.,A woman with gloves talks to a woman with a scarf.,0
28086,3576599481111,Woman in purple gloves carries a conversation with another woman in a scarf.,Two women get ready to go rob a bank.,2
28150,4068908551112,six performers dressed in red costumes on stage.,Back up dancers dance on stage.,1
28151,4068908551110,six performers dressed in red costumes on stage.,Six dancers wearing red are performing on stage.,0
28152,4068908551111,six performers dressed in red costumes on stage.,Six people are sitting on stage.,2
28183,241346794112,Two football teams lined up before the hike.,Two football teams line up during the superbowl for the hike.,1
28184,241346794110,Two football teams lined up before the hike.,Football teams are getting ready for the hike.,0
28185,241346794111,Two football teams lined up before the hike.,Two football teams lined up for a field goal.,2
28411,4796742329312,"A man in dress cloths, walks past a Ford Impala.",A man in a brown suit walks by a car.,1
28412,4796742329311,"A man in dress cloths, walks past a Ford Impala.",A man rides an impala past a parked Ford.,2
28413,4796742329310,"A man in dress cloths, walks past a Ford Impala.",A dressed-up man passes an early-model Ford vehicle.,0
28420,3520048776112,A middle-aged man is playing a stringed instrument.,The older man plays lead guitar in a band.,1
28421,3520048776110,A middle-aged man is playing a stringed instrument.,A man is his 40's is playing strumming away.,0
28422,3520048776111,A middle-aged man is playing a stringed instrument.,The man is playing the saxophone in the orchestra.,2
28429,4181549116410,A very young child is scribbling with crayons.,The crayons are all different colors.,0
28430,4181549116411,A very young child is scribbling with crayons.,The child is writing a book with the crayons.,2
28431,4181549116412,A very young child is scribbling with crayons.,The child is scribbling his name across the paper.,1
28525,2226316813012,This is a closeup of weathered hands performing work with a type of string on a board.,The board of strings are made by hands.,1
28526,2226316813010,This is a closeup of weathered hands performing work with a type of string on a board.,The hands of a person are working to string a board.,0
28527,2226316813011,This is a closeup of weathered hands performing work with a type of string on a board.,The closeup of perfect hands are working on knitting.,2
28696,3724718895212,The little black and white dog is running in the sprinkler.,two dogs are playing in a sprinkler.,1
28697,3724718895211,The little black and white dog is running in the sprinkler.,two dogs are jogging.,2
28698,3724718895210,The little black and white dog is running in the sprinkler.,dogs running through a sprinkler.,0
28738,3132708822012,Many people wearing cold weather clothing are crowded inside a subway train.,The couple on the train are cold.,1
28739,3132708822010,Many people wearing cold weather clothing are crowded inside a subway train.,The people are sitting inside the train.,0
28740,3132708822011,Many people wearing cold weather clothing are crowded inside a subway train.,The group of people are walking down the subway.,2
28828,3879971251311,Boys in Africa are outside playing soccer and enjoying themselves.,The kids play baseball.,2
28829,3879971251310,Boys in Africa are outside playing soccer and enjoying themselves.,They play with a ball.,0
28830,3879971251312,Boys in Africa are outside playing soccer and enjoying themselves.,The kids are running.,0
28873,3389458786412,There are a bunch of students studying hard.,The students have their books out.,1
28874,3389458786410,There are a bunch of students studying hard.,A large group of students are studying together for the exam.,0
28875,3389458786411,There are a bunch of students studying hard.,The students are enjoying Spring Break right now and do not care about their studies at the moment.,2
28969,2449552677412,A man in a wheelchair riding to the park.,A man is paralyzed from the waist down and uses a wheelchair,1
28970,2449552677411,A man in a wheelchair riding to the park.,A man is dancing in the park,2
28971,2449552677410,A man in a wheelchair riding to the park.,A man can't use his legs and uses a wheelchair,0
28981,2677528593012,Four Caucasian kids are standing on a pier watching one of their friends jump off into the ocean.,There are multiple coolers and blankets all over the rocks.,1
28982,2677528593010,Four Caucasian kids are standing on a pier watching one of their friends jump off into the ocean.,four kids are waiting in anticipation.,0
28983,2677528593011,Four Caucasian kids are standing on a pier watching one of their friends jump off into the ocean.,There are a bunch of kids sitting around a camp fire.,2
29113,1558848564310,"There are three people wearing robes, two of whom are playing wind instruments.","Three people wearing robes, two are playing wind instruments",0
29114,1558848564311,"There are three people wearing robes, two of whom are playing wind instruments.",Three people wearing robes are performing a satanic ritual,2
29115,1558848564312,"There are three people wearing robes, two of whom are playing wind instruments.",Three people wearing robes for a musical performance,1
29173,3282925526110,A man with a dark red shirt covering his face rests on the pavement near a person's feet.,A man resting near someone else's feet.,0
29174,3282925526111,A man with a dark red shirt covering his face rests on the pavement near a person's feet.,Two friends sleeping on the ground.,2
29175,3282925526112,A man with a dark red shirt covering his face rests on the pavement near a person's feet.,A man passed out by another person's feet.,1
29194,6878760811010,Men and women protesters stand outside with signs in support of their cause.,people standing with the sign board for their problems.,0
29195,6878760811012,Men and women protesters stand outside with signs in support of their cause.,adults are having welcome sign board in airport.,1
29196,6878760811011,Men and women protesters stand outside with signs in support of their cause.,old people walking with sticks.,2
29499,3902127239011,A young man walks through Grand Central Station with his shadow cast by the light cascading down from the windows behind.,A man is waiting for a bus at the terminal.,2
29500,3902127239010,A young man walks through Grand Central Station with his shadow cast by the light cascading down from the windows behind.,A man is walking through the train station.,0
29501,3902127239012,A young man walks through Grand Central Station with his shadow cast by the light cascading down from the windows behind.,A man is trying to catch a train at Grand Central Station.,1
29571,220655860411,This is our break fast time and we are posing for the photo.,People take pictures of their lunch.,2
29572,220655860412,This is our break fast time and we are posing for the photo.,Two celebrities enjoying their breakfast pose with a fan for a few photos.,1
29573,220655860410,This is our break fast time and we are posing for the photo.,People at breakfast pose for a picture.,0
29778,2481321058012,Young people sitting in the tall grass by some pretty trees.,Young kids are playing musical instruments near a tree.,1
29779,2481321058011,Young people sitting in the tall grass by some pretty trees.,A band is performing on stage.,2
29780,2481321058010,Young people sitting in the tall grass by some pretty trees.,Some people are sitting in the field.,0
29817,3484625231112,Male football player in orange and white uniform dodges tackle of another player.,Player for the orange and white scores on an incredible run.,1
29818,3484625231110,Male football player in orange and white uniform dodges tackle of another player.,Player misses tackle on member of the orange and white squad.,0
29819,3484625231111,Male football player in orange and white uniform dodges tackle of another player.,There were not enough players to play the game so it was cancelled.,2
29856,468141298411,A street view with cars and buildings.,A lonely car in the country.,2
29857,468141298410,A street view with cars and buildings.,A view of a street in a city.,0
29858,468141298412,A street view with cars and buildings.,A bustling city street.,1
30024,86124605110,A very happy looking young woman preparing a snack.,A lady is enjoying her snack,0
30025,86124605111,A very happy looking young woman preparing a snack.,Snack preparing her,2
30026,86124605112,A very happy looking young woman preparing a snack.,A lady is enjoying her snack she prepared for herself,1
30072,944860697211,A man with a cap is standing inside a red truck with the window open.,The man is about to get inside a red truck.,2
30073,944860697210,A man with a cap is standing inside a red truck with the window open.,A man is inside a truck.,0
30074,944860697212,A man with a cap is standing inside a red truck with the window open.,The man is holding a sack of potatoes inside a red truck.,1
30102,3914751903011,A red vehicle is being reflected in a store window while two casually dressed middle-aged men walk and converse.,Two ladies are on the beach.,2
30103,3914751903012,A red vehicle is being reflected in a store window while two casually dressed middle-aged men walk and converse.,The two ladies are walking down the street and see their friends.,1
30104,3914751903010,A red vehicle is being reflected in a store window while two casually dressed middle-aged men walk and converse.,There is a vehicle in a window while two ladies walk by.,0
30396,3556571710411,Four people posing for a photo in front of a pond.,People taking pictures of birds.,2
30397,3556571710410,Four people posing for a photo in front of a pond.,People getting photographed near water.,0
30398,3556571710412,Four people posing for a photo in front of a pond.,People posing naked near a pond.,1
30401,6942665758412,This dog does n't seem to appreciate how awesome his hat is.,The dog has a beret.,1
30402,6942665758411,This dog does n't seem to appreciate how awesome his hat is.,The dog complained in English.,2
30403,6942665758410,This dog does n't seem to appreciate how awesome his hat is.,The dog has a piece of clothing for his head.,0
30404,2429391789411,A group of people enjoying an intimate concert.,The people are wearing earplugs.,2
30405,2429391789412,A group of people enjoying an intimate concert.,There is a lot of people at the concert.,1
30406,2429391789410,A group of people enjoying an intimate concert.,There is music playing.,0
30416,2429391789110,An audience listens to a band play as colorful lights light the scene.,An audience is listening to music.,0
30417,2429391789112,An audience listens to a band play as colorful lights light the scene.,An audience is at the opera.,1
30418,2429391789111,An audience listens to a band play as colorful lights light the scene.,The audience is watching clowns performs.,2
30497,4672056076010,"A guy wearing a white shirt and hat is outside standing only on his one hand, while his legs are up in the air.",The guy is standing upside-down.,0
30498,4672056076012,"A guy wearing a white shirt and hat is outside standing only on his one hand, while his legs are up in the air.",The guy is in the middle of a workout at the gym.,1
30499,4672056076011,"A guy wearing a white shirt and hat is outside standing only on his one hand, while his legs are up in the air.",The guy is standing on his feet.,2
30578,4229894355211,A baby girl sleeps with piles of clothes and blankets next to her.,Eating food before sleeping near dirty clothes is bad,2
30579,4229894355210,A baby girl sleeps with piles of clothes and blankets next to her.,A messy girl is sleeping near her dirty pile of cloths,0
30580,4229894355212,A baby girl sleeps with piles of clothes and blankets next to her.,A messy girl is sleeping near her dirty pile of cloths and is snoring,1
30724,4684626134112,A man pushes his walker passed a' Model Express'.,A man is looking at models.,1
30725,4684626134111,A man pushes his walker passed a' Model Express'.,A man is modeling.,2
30726,4684626134110,A man pushes his walker passed a' Model Express'.,An old man is walking.,0
30751,4831015865010,This short-haired man checks for cellphone service while hiking with his two female companions.,The man is holding a cellphone,0
30752,4831015865011,This short-haired man checks for cellphone service while hiking with his two female companions.,The man looks at his compass,2
30753,4831015865012,This short-haired man checks for cellphone service while hiking with his two female companions.,The man owns a cellphone,1
30766,4692725862111,Two boys are playing in pool filled with sparkling blue water.,Two boys are eating lunch in the pool.,2
30767,4692725862110,Two boys are playing in pool filled with sparkling blue water.,A boy plays in the pool.,0
30768,4692725862112,Two boys are playing in pool filled with sparkling blue water.,Two boys are jumping in the water.,1
30790,4690951134410,a group of people on a medal walkway,There is a group,0
30791,4690951134411,a group of people on a medal walkway,They are on a grass walkway,2
30792,4690951134412,a group of people on a medal walkway,They are at the airport,1
30847,181967064312,A guy in a white t-shirt is cooking hotdogs and burgers on a grill.,A man swaeting in front of a grill outdoors.,1
30848,181967064310,A guy in a white t-shirt is cooking hotdogs and burgers on a grill.,A man cooking outdoors.,0
30849,181967064311,A guy in a white t-shirt is cooking hotdogs and burgers on a grill.,A man feeding his dogs.,2
30856,4532807903412,A small boy hitting a ball of a tee.,A boy is playing sports.,1
30857,4532807903410,A small boy hitting a ball of a tee.,A boy hitting a ball.,0
30858,4532807903411,A small boy hitting a ball of a tee.,A boy throwing a ball.,2
30874,4532807903211,A young batter-in-training is caught mid-swing in a grassy yard.,The young person is playing hockey.,2
30875,4532807903212,A young batter-in-training is caught mid-swing in a grassy yard.,They are playing baseball outside.,1
30876,4532807903210,A young batter-in-training is caught mid-swing in a grassy yard.,A young person is playing baseball.,0
30946,182169366211,Three people are walking down a dirt road in the country.,They are running from the law.,2
30947,182169366210,Three people are walking down a dirt road in the country.,They are outside.,0
30948,182169366212,Three people are walking down a dirt road in the country.,It is a deserted road.,1
31027,1488937076111,a few different colored dogs jumping around in the grass behind a house,Dogs are practicing a dance routine,2
31028,1488937076110,a few different colored dogs jumping around in the grass behind a house,Animals are outside,0
31029,1488937076112,a few different colored dogs jumping around in the grass behind a house,Dogs are biting at their own fleas,1
31504,3263829326311,Musical performers perform on stage together.,The performers are in jail.,2
31505,3263829326310,Musical performers perform on stage together.,The performers are entertaining a crowd.,0
31506,3263829326312,Musical performers perform on stage together.,The performers are playing instruments.,1
31591,2453891449010,"There are two dogs, black and white, and the black one is jumping.",One dog is jumping while the other watches,0
31592,2453891449011,"There are two dogs, black and white, and the black one is jumping.",Two dogs are running around a jungle.,2
31593,2453891449012,"There are two dogs, black and white, and the black one is jumping.",One dog is jumping to grab a frisbee while the other one watches,1
31699,4508096677412,An elderly woman placing a candle.,A woman is lighting a candle.,1
31700,4508096677411,An elderly woman placing a candle.,A woman is playing with flashlights.,2
31701,4508096677410,An elderly woman placing a candle.,A woman is putting a candle down.,0
31777,733729667311,A man attaches bicycles to the back of his car in a tree lined parking lot.,A man rides his bicycle through the parking lot.,2
31778,733729667310,A man attaches bicycles to the back of his car in a tree lined parking lot.,A man puts something on the back of his car.,0
31779,733729667312,A man attaches bicycles to the back of his car in a tree lined parking lot.,A man puts his red bicycle onto the back of his truck.,1
31813,4381281855412,A lovely couple is dancing behind a stage.,A man and a woman are dancing to rock music.,1
31814,4381281855410,A lovely couple is dancing behind a stage.,Two people are dancing to music.,0
31815,4381281855411,A lovely couple is dancing behind a stage.,Two people are playing hopscotch at a concert.,2
31843,3026459445210,A blond lady flipping the bird to the camera.,A blond woman is holding a bird in her hand.,0
31844,3026459445212,A blond lady flipping the bird to the camera.,A blond lady is showing off her bird in front of the camera.,1
31845,3026459445211,A blond lady flipping the bird to the camera.,A blond lady is letting the bird fly away.,2
31960,2637510448110,Young skier in a pink ski-suit is on the side of a snowy hill,A skier is wearing a pink ski-suit.,0
31961,2637510448111,Young skier in a pink ski-suit is on the side of a snowy hill,Two skiers are falling off the side of a snowy hill.,2
31962,2637510448112,Young skier in a pink ski-suit is on the side of a snowy hill,A young skier is skiing down the side of a snowy hill.,1
31990,2796801478211,A skateboarder performs tricks on a ramp in front of a wall with graffiti.,A skater sitting down.,2
31991,2796801478210,A skateboarder performs tricks on a ramp in front of a wall with graffiti.,A skater performs tricks.,0
31992,2796801478212,A skateboarder performs tricks on a ramp in front of a wall with graffiti.,A skater practices doing tricks.,1
32113,77742716112,Mother holding newborn infant between her grandparents while sitting on a couch.,The infant is the woman's child.,0
32114,77742716110,Mother holding newborn infant between her grandparents while sitting on a couch.,The woman is holding a baby.,0
32115,77742716111,Mother holding newborn infant between her grandparents while sitting on a couch.,The woman is feeding a toddler.,2
32272,4872454115111,A group of people sitting outside of a house with a painting of a cowboy in a red shirt on the side.,A group of people are greeting a cowboy.,2
32273,4872454115112,A group of people sitting outside of a house with a painting of a cowboy in a red shirt on the side.,A group of people are admiring the painting they just completed.,1
32274,4872454115110,A group of people sitting outside of a house with a painting of a cowboy in a red shirt on the side.,A group of people are sitting outside.,0
32416,278776089410,customer care girl talking with staff man,The woman is taking to the man.,0
32417,278776089411,customer care girl talking with staff man,The woman is seeking revenge.,2
32418,278776089412,customer care girl talking with staff man,The woman is seeking help.,1
32473,1131340021010,"The little boy, in a short-sleeved shirt and shorts, is running outside.",The little boy was wearing shorts.,0
32474,1131340021011,"The little boy, in a short-sleeved shirt and shorts, is running outside.",The little boy is too young to walk.,2
32475,1131340021012,"The little boy, in a short-sleeved shirt and shorts, is running outside.",It is warm outside.,1
32539,7827645972212,"A clear, sunny day, a child in a sunhat poses for a picture with her finger in her face.",Somebody taking a photo.,1
32540,7827645972210,"A clear, sunny day, a child in a sunhat poses for a picture with her finger in her face.",A child posing for a picture in daylight.,0
32541,7827645972211,"A clear, sunny day, a child in a sunhat poses for a picture with her finger in her face.",A child is cleaning running nose.,2
32670,5233199881211,"Seven people, mostly in white shirts, dance in a room with one red wall.",There are 8 people in the room.,2
32671,5233199881212,"Seven people, mostly in white shirts, dance in a room with one red wall.",Four of the seven people are wearing white shirts.,1
32672,5233199881210,"Seven people, mostly in white shirts, dance in a room with one red wall.",There are seven people in a room.,0
32781,3602838407410,A black dog in water.,The dog is swimming.,0
32782,3602838407411,A black dog in water.,The brown animal is in water.,2
32783,3602838407412,A black dog in water.,The dog plays in the lake.,1
33033,180361087012,A woman in white cuts the hair of a woman wearing a red smock.,The woman in white wanted the hair from the other lady.,1
33034,180361087011,A woman in white cuts the hair of a woman wearing a red smock.,The woman in white thought she was cutting her own hair as she grabbed the other woman's hair.,2
33035,180361087010,A woman in white cuts the hair of a woman wearing a red smock.,The women in white knew what she wanted to do to the woman in red smock.,0
33108,6823748160010,"A child dressed in blue is holding a blue bucket and handing a shovel to the other child, who is wearing a green jacket and yellow boots.",A kid wearing green jacket and yellow boots is handed a shovel by another kid holding a blue bucket and wearing blue.,0
33109,6823748160012,"A child dressed in blue is holding a blue bucket and handing a shovel to the other child, who is wearing a green jacket and yellow boots.",Two boys play in the sand together at the playground.,1
33110,6823748160011,"A child dressed in blue is holding a blue bucket and handing a shovel to the other child, who is wearing a green jacket and yellow boots.",Two kids play in the water together.,2
33227,1303157527110,A man with a red apron and a white cook's hat is standing in front of his food cart.,There is a man in front of a food cart,0
33228,1303157527111,A man with a red apron and a white cook's hat is standing in front of his food cart.,There is a chef in Burger King,2
33229,1303157527112,A man with a red apron and a white cook's hat is standing in front of his food cart.,There is a chef in front of a food cart,1
33431,2311401527412,A woman repairing something on her door.,The door is on a house.,1
33432,2311401527411,A woman repairing something on her door.,The woman is sleeping.,2
33433,2311401527410,A woman repairing something on her door.,A woman's door is broken.,0
33437,2311401527311,A lady dressed in black is looking towards the ceiling.,The priestess is summoning Satan in her bedroom.,2
33438,2311401527310,A lady dressed in black is looking towards the ceiling.,There is a woman looking upwards.,0
33439,2311401527312,A lady dressed in black is looking towards the ceiling.,There is a priestess in a sanctuary.,1
33440,2311401527010,A young woman in a black patterned shirt is taking a picture of herself in a mirror.,a young woman is taking a selfie,0
33441,2311401527012,A young woman in a black patterned shirt is taking a picture of herself in a mirror.,she is pursing her lips like a duck,1
33442,2311401527011,A young woman in a black patterned shirt is taking a picture of herself in a mirror.,the woman is sleeping,2
33488,4060351788410,A woman is on her hands and knees cleaning a rug.,A woman on all fours is cleaning a rug.,0
33489,4060351788412,A woman is on her hands and knees cleaning a rug.,A woman is on her hands and knees cleaning a rug because she spilled red wine on it.,1
33490,4060351788411,A woman is on her hands and knees cleaning a rug.,A woman on her hands and knees is spraying juice on a rug.,2
33518,3363622599210,The Riverview High School Kiltie Band marches in a parade.,The band is marching and playing music.,0
33519,3363622599211,The Riverview High School Kiltie Band marches in a parade.,The band is marching on the football field.,2
33520,3363622599212,The Riverview High School Kiltie Band marches in a parade.,The band is in a Christmas parade.,1
33605,3608585041011,A man gliding in the sky with the sunset on the horizon in the background.,A man is flying an airplane.,2
33606,3608585041010,A man gliding in the sky with the sunset on the horizon in the background.,A man glides in front of the horizon.,0
33607,3608585041012,A man gliding in the sky with the sunset on the horizon in the background.,A man is gliding during sunset.,1
33647,228822815112,Five adults and a child run opposite of the waves on the beach.,There are people playing.,1
33648,228822815111,Five adults and a child run opposite of the waves on the beach.,There are people at the park.,2
33649,228822815110,Five adults and a child run opposite of the waves on the beach.,There are people at the beach.,0
33656,98557260010,An Asian couple posing for a picture in a restaurant.,Two Asian romantic partners take a picture in a restaurant.,0
33657,98557260012,An Asian couple posing for a picture in a restaurant.,A married couple poses for a picture in a restaurant.,1
33658,98557260011,An Asian couple posing for a picture in a restaurant.,A mother and daughter take a picture at a restaurant.,2
34019,4842561523310,The person in white T-shirt is walking.,People enjoy wearing T-shirts while walking,0
34020,4842561523311,The person in white T-shirt is walking.,T-shirt and walking on it,2
34021,4842561523312,The person in white T-shirt is walking.,People enjoy wearing T-shirts while walking in the cold,1
34052,24467676010,The man in the blue shirt wearing a crucifix guards the entrance to the elevator with the Aztec theme.,The man in the blue shirt with a crucifix is by the elevator.,0
34053,24467676012,The man in the blue shirt wearing a crucifix guards the entrance to the elevator with the Aztec theme.,The man is wearing body armour.,1
34054,24467676011,The man in the blue shirt wearing a crucifix guards the entrance to the elevator with the Aztec theme.,The man is running down the field.,2
34133,6029705375210,A woman in black clothing smiling while reading a horse-themed tricycle at a beach.,The woman is seated.,0
34134,6029705375212,A woman in black clothing smiling while reading a horse-themed tricycle at a beach.,The tricycle is on a boardwalk.,1
34135,6029705375211,A woman in black clothing smiling while reading a horse-themed tricycle at a beach.,The tricycle has 4 wheels.,2
34289,4686568156010,A man wearing a black jacket and a woman wearing a black jacket and earrings are standing close to each other.,Their jackets are the same color.,0
34290,4686568156011,A man wearing a black jacket and a woman wearing a black jacket and earrings are standing close to each other.,There is considerable distance separating them.,2
34291,4686568156012,A man wearing a black jacket and a woman wearing a black jacket and earrings are standing close to each other.,They are a couple.,1
34313,2768401039411,A man makes a coffee drink while he boss observes.,The boss is making coffee.,2
34314,2768401039410,A man makes a coffee drink while he boss observes.,The man is being watched.,0
34315,2768401039412,A man makes a coffee drink while he boss observes.,The man is an intern.,1
34334,6309593797112,"A baseball pitcher pitches a fastball to an on-looking batter, catcher, and Umpire.",The pitcher throws a perfect strike.,1
34335,6309593797110,"A baseball pitcher pitches a fastball to an on-looking batter, catcher, and Umpire.",A baseball player throws a ball.,0
34336,6309593797111,"A baseball pitcher pitches a fastball to an on-looking batter, catcher, and Umpire.",The pitcher throws the ball to first base.,2
34364,525887861312,The young girl is standing on a skateboard.,The young girl is standing on her brother's skateboard while he's in the bathroom.,1
34365,525887861310,The young girl is standing on a skateboard.,A young child is on a wheeled board.,0
34366,525887861311,The young girl is standing on a skateboard.,The young girl tripped and hit her face on a skateboard.,2
34406,5347416087110,"On a stunning blue tropical ocean, a man is in his boat fixing his fishing net.",A man is in the middle of an ocean in his boat.,0
34407,5347416087112,"On a stunning blue tropical ocean, a man is in his boat fixing his fishing net.",A man and female is chatting while on the boat.,1
34408,5347416087111,"On a stunning blue tropical ocean, a man is in his boat fixing his fishing net.",A man is skinny dipping in the lake.,2
34553,3085588890210,Three women and a man in office garb stand around chatting.,there is a group of coworkers in company gossiping,0
34554,3085588890212,Three women and a man in office garb stand around chatting.,there is unity in workers,1
34555,3085588890211,Three women and a man in office garb stand around chatting.,a leader is deleivering a lecture to his employees,2
34568,3085588890410,A group of coworkers gather in a circle sharing a laugh.,There are people gathered,0
34569,3085588890411,A group of coworkers gather in a circle sharing a laugh.,There are people watching others gathered up,2
34570,3085588890412,A group of coworkers gather in a circle sharing a laugh.,There are people gathered outdoors,1
34616,3126681108310,"Child shovels snow, near bush, outside of building.",It has been snowing outdoors.,0
34617,3126681108312,"Child shovels snow, near bush, outside of building.",The child is clearing the path of snow,1
34618,3126681108311,"Child shovels snow, near bush, outside of building.",The child is riding a bicycle.,2
34691,439662354411,A man wearing beige sitting on a bike with some sticks.,The man is putting sticks into a wheel barrow.,2
34692,439662354410,A man wearing beige sitting on a bike with some sticks.,The bike rider has some sticks.,0
34693,439662354412,A man wearing beige sitting on a bike with some sticks.,The person on the bike is holding sticks in his hand.,1
34700,3439087390110,"A family is enjoying a meal together, while their 4 dogs are all enjoying a nap on the floor circling around the table.",The dogs are all asleep.,0
34701,3439087390112,"A family is enjoying a meal together, while their 4 dogs are all enjoying a nap on the floor circling around the table.",The family is eating a pizza.,1
34702,3439087390111,"A family is enjoying a meal together, while their 4 dogs are all enjoying a nap on the floor circling around the table.",The family is asleep.,2
34709,4694915413311,A man in a blue jacket stands among street stands.,A man sits on a chair.,2
34710,4694915413310,A man in a blue jacket stands among street stands.,A man stands among trees.,0
34711,4694915413312,A man in a blue jacket stands among street stands.,A man stands among pine trees.,1
34736,2847615962410,The spotted dog rolls on its back.,An animal is itchy.,0
34737,2847615962412,The spotted dog rolls on its back.,An animal is itch after it took a bath.,1
34738,2847615962411,The spotted dog rolls on its back.,A band is performing on stage.,2
35048,4870329737110,A gray hair man working on a poster with foreign symbols.,A man looking at posters.,0
35049,4870329737112,A gray hair man working on a poster with foreign symbols.,A man trying to analyse the posters with symbols.,1
35050,4870329737111,A gray hair man working on a poster with foreign symbols.,A man on a building.,2
35090,4054215174412,A woman is laying under a large blue umbrella.,A women uses an umbrella to stay dry.,1
35091,4054215174410,A woman is laying under a large blue umbrella.,a person is using an umbrella.,0
35092,4054215174411,A woman is laying under a large blue umbrella.,A women is laying under a blanket.,2
35156,4668347021311,A group of senior citizens walking down narrow pathway.,They are walking shoulder-to-shoulder across in a line.,2
35157,4668347021310,A group of senior citizens walking down narrow pathway.,The are following the lead of the person in front.,0
35158,4668347021312,A group of senior citizens walking down narrow pathway.,They are on a historic tour.,1
35363,6847387474110,An ice hockey goalie in a yellow and blue uniform is kneeling on the ice holding his hockey stick in front of him.,A sports player is guarding the goal net placed on a rink.,0
35364,6847387474112,An ice hockey goalie in a yellow and blue uniform is kneeling on the ice holding his hockey stick in front of him.,The goalie is paid to play hockey.,1
35365,6847387474111,An ice hockey goalie in a yellow and blue uniform is kneeling on the ice holding his hockey stick in front of him.,A man has the goal of sculpting ice with a stick,2
35372,7326374236112,Women are contemplating their bets during a game involving gambling.,Women play a heated game of poker.,1
35373,7326374236111,Women are contemplating their bets during a game involving gambling.,A painting of dogs playing poker.,2
35374,7326374236110,Women are contemplating their bets during a game involving gambling.,Women come to a moment of silence in their game.,0
35666,325696203210,A group of young children reaching a baby through a fence.,A group of children separated from a baby by a fence.,0
35667,325696203212,A group of young children reaching a baby through a fence.,A group of children trying to rescue a baby through a fence.,1
35668,325696203211,A group of young children reaching a baby through a fence.,A group of children throwing a baby over a fence out of jealousy for the attention it gets.,2
35690,4601634498212,Man seated alone in restaurant looks over his shoulder.,A man is having lunch at a restaurant with his girlfriend.,1
35691,4601634498210,Man seated alone in restaurant looks over his shoulder.,A man is sitting at a restaurant.,0
35692,4601634498211,Man seated alone in restaurant looks over his shoulder.,A man is bartending.,2
35843,1001465944410,Several people standing outside a building.,a group of people standing at the gate of a building,0
35844,1001465944412,Several people standing outside a building.,people looking at a building from outside,1
35845,1001465944411,Several people standing outside a building.,people sitting in a cafe,2
35873,4558696075310,its a red train transporting people.,The train had people on it.,0
35874,4558696075312,its a red train transporting people.,The train was heading into the station.,1
35875,4558696075311,its a red train transporting people.,The train was moving coal.,2
36014,4797991515310,"Man tests telescope while little boy looks on, as they stand in a memorial park.",The man has a telescope.,0
36015,4797991515312,"Man tests telescope while little boy looks on, as they stand in a memorial park.",The man looks at the stars.,1
36016,4797991515311,"Man tests telescope while little boy looks on, as they stand in a memorial park.",The man is blind.,2
36017,4797991515210,A woman looks through a telescope near a monument as a child looks toward the camera.,the woman is at a museum,0
36018,4797991515212,A woman looks through a telescope near a monument as a child looks toward the camera.,the child is on tv,1
36019,4797991515211,A woman looks through a telescope near a monument as a child looks toward the camera.,the woman is at home,2
36083,2938747424010,A white dog is running through the water onto the shore.,A white dog runs through water.,0
36084,2938747424012,A white dog is running through the water onto the shore.,A white dog runs through water towards the house.,1
36085,2938747424011,A white dog is running through the water onto the shore.,A white dog swims in the ocean.,2
36089,3351111378311,A young boy with a red shirt surfing on a black surfboard.,the boy is on the beach,2
36090,3351111378310,A young boy with a red shirt surfing on a black surfboard.,the boy is in the water,0
36091,3351111378312,A young boy with a red shirt surfing on a black surfboard.,the boy is laying down on the board,1
36095,7575074972312,A man gets a shave from a bald barber in a blue tie.,All the barbers wore blue ties.,1
36096,7575074972311,A man gets a shave from a bald barber in a blue tie.,The man wanted to punch the barber for over charging.,2
36097,7575074972310,A man gets a shave from a bald barber in a blue tie.,The barber shaved the customers head.,0
