,guid,premise,hypothesis,label
269643,4157063493412,An ambulance and firetruck try to help at a scene.,an ambulance and a fire truck are at an emergency.,1
270276,500678178411,Girl hides in hay.,The girl wants to be found.,2
270503,5687925512312,A man is washing a car with soapy water.,The man washes his car in his driveway.,1
270716,3658733605411,A boy on a bike jumping.,Boy rolling in dirt,2
270801,7670346004010,A martial artist wearing a white Gi and a black belt is pinning another man in a blue Gi to the ground.,Two people in a martial art match.,0
271467,6312211846312,A group of guys that are playing soccer on a soccer field.,The guys are friends.,1
271508,2925760802012,Two ladies stand on a sidewalk wearing skimpy clothes and men's underwear.,The two ladies were wearing clothes.,1
271711,2837480448010,Man takes picture of the face of the clock from the inside of a large clock.,A person is taking pictures.,0
271732,1015118661132,A little boy is standing on the street while a man in overalls is working on a stone wall.,A man in overalls is fixing damage to a stone wall.,1
272038,7664745438411,A martial artist pins her opponent by sitting on her shoulders.,A martial artist sitting on chair,2
272092,1423335781011,"Three firemen are standing around two firetrucks, one with a beard is leaning against the firetruck, while the other two are talking to him.",Some men are sitting on a truck talking,2
272376,3098714492012,Men in suits are lined up next to a bride and her red-dressed bridesmaids.,The men in suits are looking at the bride and bridesmaids,1
273281,484500945112,A cute little kid with a little green price sticker on his nose.,A kid is found for sale at a local store.,1
274183,4334910609411,An ambulance going down the road.,The ambulance is from outerspace.,2
274213,78050495120,Five people of different ages are sitting at the table playing a board game.,Five people who know each other sit inside the house playing a board game.,0
274960,188576164111,Two guys are standing in front of a garage door looking at each other talking.,Two guys are sitting in a theater.,2
275022,6337759785250,"Three football players, #16 is throwing the football, #71 is blocking the other opponent.",football players throw and block eachother,0
275151,76605444322,Workers constructing a temporary structure.,There are workers working on a project.,1
275485,7757242158212,Get that ball away from my shoes or I'll step on your face.,A ball is covered in dirt.,1
276337,2687071446211,A group of women wearing pink signs are standing in a park.,Funny humans standing.,2
277123,120538235241,A golfer wearing a striped red polo shirt and white pants watches his drive after swinging.,The golfer is preparing food for dinner.,2
277523,374124237010,"A woman is propping her leg up revealing cleavage, a great tatoo, and some kicking boots.",An attractive woman with tattoos looking sexy.,0
277616,156642718251,Toddler sits on carpet in living room touching guitar.,A dog reaching for his bone.,2
277785,4166296106211,A family takes a canoe ride down a river surrounded by beautiful scenery.,Family taking a car ride,2
277895,3937722644412,Flight attendant serves passengers.,plane about to take off,1
277977,3859203305012,"An man wearing a yellow shirt, denim suspenders and an orange hat reading under the rear tire of a vehicle as a child watches.",A man is dressed in some clothing and doing something next to a car.,1
278038,114410209140,A young man standing in front of a red freight car holding a camera and taking a photo.,A person is next to a large vehicle trying to capture it on film.,0
278910,3480051754011,"Some people sit, and some stand in a group of families before a background of white tents with UN markings.",All of the people in the photograph are standing.,2
278935,3048211972210,A brown dog is making its way through a pile of junk.,A dog is being careful around junk.,0
279873,4835656519112,People walking and standing outside of an intersection on a busy street.,People walking on the sidewalk to the mall.,1
280028,1605250088310,A man is walking down the street with his guitar,The man is outside,0
280181,461118477150,Two children wearing hats hang onto to bamboo trees.,Two children are playing.,0
280237,3655773435011,A black dog has just jumped into a swimming pool.,A cat jumped into a pool.,2
280410,3354474353111,There are two dogs in the snow and one has something in his mouth.,Dogs are playing in the snow.,2
281033,3728976215452,A man scuba diving while holding a large flashlight.,A man is looking at fish.,1
281770,1122177096450,tiger woods about to make a putt,Tiger Woods is playing golf.,0
282388,3125695699011,Two security officers question a young man dressed as Santa Claus while passer-bys look on.,"Two security cops suspect a man dressed as Santa Claus to be bad news,",2
282585,3185662156411,A kid riding a red sled down a snowy hill.,The boy is building sand castles.,2
282942,2469495561011,A Chinese police officer standing in front of his station.,The police officer is hispanic.,2
283336,5278036761212,Two men sweeping in a large building with decorated walls and pillars.,Two men are sweeping because it 's their job,1
283430,429205889111,A woman admiring colorful christmas ornaments.,A woman looking at christmas lights.,2
283488,4097300324111,Two people sit on a bench made of brick and slab while a lady in a blue tank top watches what they are doing.,The men are sitting on the brick bench.,2
283518,1427391496410,A young boy holds onto a blue handle on a pier.,Boy watching boats on the water.,0
283610,5605455443211,Great show of skill as a young man is taken down in a karate competition.,Great show of skill as a young men is taken down in a karate competition.,2
283909,2367318629212,Some children in black robes and black and red hats.,Children participating in religious ceremony.,1
284216,188352363212,a little girl wearing a dress is crying,The child is not happy.,1
284462,165703421220,A man in a plaza stares at a woman with see through pants.,A man admiring a woman.,0
284835,151215569410,A young girl is on the shoulders of a man.,A child sits on a mans shoulders to see.,0
285380,3211437611210,The bride's side of a wedding party.,There is a wedding between a bride and a groom.,0
285817,171134073442,A man in khakis is standing in a doorway.,A man is standing.,1
285883,294111300412,A man and woman hold a discussion near a microscope.,Two people talk in a lab.,1
286298,2557369301111,A girl in tan shorts and a black yellow swimsuit top is stretching.,The girl is watching television.,2
286315,4681388085032,"Two men, one with a brown hat and blue long-sleeve shirt, the other in jeans and a blazer, sit outside, facing each other.",The two men are facing each other outside and are about to say something to each other.,1
286947,4615250594212,"Two people are having a conversation, while sitting on a curb.",People having conversation on a curb.,1
287337,4200930361112,People looking over several colored pieces of paper spread on a table.,Some dogs are looking over several pieces of paper spread on a table.,1
287456,4749092674111,A man walks through an almost-empty street with a plastic shopping bag.,"A homeless man walking down the street at night with a old shopping bag, picking up random garbage he can use to his advantage.",2
287857,4125062133110,Two men in jogging attired are running through the woods.,Two men are in the woods.,0
288202,4721002709412,Children push concrete blocks on a cart.,Children pushing concrete blocks their parent just bought on a cart.,1
288524,2645724661211,The woman with the baby is drinking wine.,The woman is drinking a martini.,2
289779,106490881411,Children playing on the beach.,Kids are playing together.,2
289870,1483574454310,man in orange shirt squatting and working on black bicycle.,The man knows about bicycles,0
289928,5080827219311,A young boy jumps feet first into an indoor pool.,a kid is diving,2
290225,4043081763410,"A man who is in a train, thinks he is a conductor.",man thinks he is driving the train he is on.,0
290500,1506789462250,A woman and a child are walking past a tree and a building.,A mother and son are on a stroll in the city.,0
290676,1857479783110,A blond-haired man dressed in dark colors sitting next to a woman dressed in green and wearing a black beret.,A couple is seated next to eachother.,0
290996,4270148661411,A man is offering samples of food.,The man is at a restaurant.,2
291070,3514085802042,Two women in green and yellow costumes with white sleeves put up their hands and smile while walking along a brown stage with leaves in the background.,The leaves are plastic.,1
291299,2340111592311,A group of young people having a cookout in a park.,people having campfire,2
291388,4548933629311,a man at a neuroscience booth addressing his audience.,No one is gathered in front of the booth.,2
291411,4895679704312,A girl stands on an open field holding a large ball.,A girl is playing with a ball.,1
291416,4895679704212,A young blond girl holds a beach ball in the middle of a grass field.,A girl is about to throw a beach ball.,1
291437,4674137230410,A city street is lined with parked motorcycles.,The street has a lot of motorcycles on it.,0
291540,3812972187211,Kids sit on a bench at the fair next to a line for a ride.,Kids are at Chuck-E-Cheese playing games.,2
291572,4276945993112,A man sitting and playing a guitar in front of a dark red backdrop.,A guitar player is sitting in front of a red backdrop for his next album cover.,1
291666,2511760873012,A woman in a white button up shirt is holding a rope and smiling.,A woman wearing a blue skirt and white shirt is holding a rope.,1
291755,6070950788341,A man in black is juggling 3 flamed bottles.,A man is juggling.,2
291805,3184891327410,Girls play soccer.,The girls are athletes.,0
292517,3420260768410,A tennis player about to hit the ball.,The player is holding a racket.,0
293249,4767434218310,A man in a white t-shirt sitting outside on a street corner.,A man sits outside.,0
293788,4941750266011,A man facing away from the camera next to a body of water.,A man sits next to water.,2
294008,2034865941012,A woman wearing a blue shirt and holding a baby looks down at a little girl wearing a lime green shirt and pink shoes.,A woman is looking down at her child.,1
294081,7891936012311,Five young men sitting on a picnic table in the park.,One young man plays solitaire.,2
294102,3211289105211,Bride wearing her wedding dress receives help by her bridesmaids wearing red dresses.,"A groom is receiving help from the bridesmaids, who are all wearing purple dresses.",2
294151,1457673153440,A man squatting in front a pile of objects.,A man is working.,0
294617,175826463010,A man in a red shirt and a blue hat digs sand in front of a sand sculpture of a man sitting on a throne.,A man is digging in the sand with a shovel.,0
294785,454691853310,a yellow dog carries a black leash.,A yellow dog is carrying a leash.,0
294850,3247385464212,A person in a bright yellow jacket rides a bicycle on the sidewalk in the snow.,A boy is riding his bike to school.,1
294898,241347300151,A football player being tackled from behind by another player from a different team in front of a crowd.,a player is swimming,2
294922,1294431829011,"A man dressed in white overalls with a red cap, juggling a green ball and flaming torch, in front of a crowd of onlookers.",The green torch and flaming ball is entertaining the crowd.,2
295409,1073444492021,A guy sitting at a desk talking on a phone with books laying everywhere.,A man is at his desk.,2
295804,759003091022,A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside.,A boy is celebrating his team winning by jumping on the stairs outside.,1
295826,3017656907010,A group of speed skaters making a turn with a blue advertisement behind them.,The skaters are having a race.,0
296339,1395173766352,A group of people holding music instruments.,The people are really good with their instruments.,1
296961,3148193539212,Three boys all wearing green shirts are climbing on a slide.,Three boys are climbing up a sliding board in the park.,1
297219,44953144110,A man in a pink and white striped shirt holding the reins of a horse.,The man is riding the horse.,0
298342,4762813376210,A little boy with a blue shirt looking through a gun scope.,A boy tries out the scope on a gun,0
298528,1329832826212,People waiting to cross the street in front of a pharmacy with lit up sign.,The pharmacy has an open sign lit in the window.,1
298669,16396183312,Two men needed to read the directions while attempting to build an object.,Two men are building a playhouse.,1
298768,3487015378412,Girl wearing green rollerskates on cement.,Girl training for a rollerskating event.,1
299287,4535089996440,Third-world girl in hammock.,Third-world girl is outside.,0
299372,2447284966020,"A small boy dressed in a black sweatshirt with a logo on it, holds a red bat in front of blue stadium seats.",a boy wears a hat,0
299410,3712742641112,The black and white dog is swimming in the river.,The dog is fetching something thrown into the river.,1
299461,4464176007012,A middle-aged man is reading the newspaper and drinking Starbucks coffee in the park.,Someone in the park reading and drinking something from a cup.,1
299762,5604836629212,A man and a toddler are looking at a green fish in a small pond.,Two people are staring at a pond.,1
300135,620595746411,A woman in a batik dress walking on the beach.,woman lies in bed,2
300308,742586128010,A woman in blue scrubs is kneeling in front of an upside down bicycle while a man in a white shirt looks on.,She is infront of her bike.,0
300471,116569046320,Two people with hard hats on standing on a brick wall.,The construction men are working.,0
300770,2511787709410,A woman and child signing a large white banner.,A woman and child are signing something.,0
301099,4881733837110,a man hangs upside down in a busy park as three people are clearly seen looking at him.,A man hangs upside down.,0
301116,513269597010,A furry dog is walking by green trees while carrying something in its mouth.,The trees had a dog near them.,0
301650,4761927608111,Pedestrians walking down the street passing The Temple Bar.,The pedestrians are outside.,2
301668,4847636067210,An individual in jeans and a hoodie is sitting outside while tinkering with his bicycle.,A person is outside.,0
301694,4653229880411,A woman is looking at clothing.,The woman is looking at toys.,2
302169,11079715411,A black-haired man plays a guitar.,A man is playing an instrument.,2
302711,2916015337412,A group of people gather on a wooden porch.,A group of people are gathering.,1
302893,1007129816111,A man with glasses is wearing a beer can crocheted hat.,A man is drunk and doing needlework.,2
302923,214815592111,A woman in a white v-neck shirt is enjoying a meal outside.,A woman is eating inside a restaurant.,2
303237,2076865206211,a man casting out a fishing line into a stream,The man is waiting for the fishes to bite.,2
303579,4755603147311,A large group of people surround a large fountain.,There's nobody around the fountain.,2
303694,4930533574410,Old man riding a bike down the street.,The man has balance.,0
303738,199809190010,Three young men wearing colorful swim trunks are diving into the water.,A few friends take turns diving into the water.,0
303811,6800320974412,spectators watching what appears to be a surfing contest,The people are surfing,1
304277,5788687372111,"A man with a backpack, wearing shorts and a t-shirt, walks through an art museum, looking upward.","A woman with a backpack, wearing shorts and a t-shirt, walks through an art museum, looking upward.",2
304776,331152609410,Two children play in water in front of a building.,Children cooling off on their street.,0
304848,2721132879112,"A guy in a Nike shirt that reads ""MAKE SOME NOISE"" tilts his head sideways as he eats.",a school guy preparing for exam,1
305128,192618386041,A woman with long hair holds the hand of small girl in one piece blue bathing suit while they run among other children on flooded pavement.,A woman with long hair holds a boys hand with no other children around.,2
305790,2520909293410,A man in midair holding his bike's handlebars,The man is performing a trick on his bike,0
305854,126042604311,Boy hanging on a jungle-gym at the park,A boy goes down a slide.,2
306399,143688895232,A man climbing a cliff with a rope.,A man is going up a mountain.,1
306670,1462927288311,Bald white male playing an instrument.,A white man has an afro,2
306958,2085557551411,A woman with a knife and fork grimmaces.,A woman smiles while watching television.,2
306968,21833287010,"Three men wearing red, white, and blue shirts, one of whom is plugging his ears, and all of whom are looking at something in the distance.","men wear red, whit eand blue",0
306985,4852309195352,Young women and men dressed in costumes sitting and standing.,Actors and actresses are visiting together.,1
307005,4852309195410,A group of anime cosplayers gather for a photo.,There are some fans in costume.,0
307026,76288384010,A boxer with white shorts throws a left handed punch at the boxer in the red shorts.,A man is punching another man.,0
307093,16639719020,"A group of people camping out surrounding a fire pit, some are sitting in chairs others on the ground, and one is poking the fire in a nightly and dark surrounding.",A group of people are enjoying their time around a campfire.,0
307387,159096105332,little girl standing with her cycle in the street.,A girl is standing in the street.,1
307392,159096105320,little girl standing with her cycle in the street.,The little girl is playing with her cycle.,0
307780,2750517549112,An asian man standing on top of a ladder as a woman walks off to the side.,A man stands on a ladder near his wife.,1
308254,265410361411,Two men are lying on a bed with pillows.,Two men sit on a couch.,2
308291,3666796674310,A sun filled area with posters on the cement pillars.,The posters are well lit.,0
308409,2054869561112,A black and white dog is looking at a pink Frisbee on a court.,A dog is standing outside of the court trying to get in to get the frisbee.,1
308444,86131989412,large group of police officers talking.,Police officers are eating donuts.,1
308947,1374577120151,A man in a blue shirt holding a child while holding onto a stroller at a baseball stadium.,A man in a blue shirt holding a child while holding onto a stroller and a roller coaster.,2
309316,3072730593112,A woman is wearing a velvet burgundy hat with a large peach feather.,A woman wearing a hat with feather,1
309371,237726613412,A woman sitting against a wall behind a pane of glass.,Someone is sitting inside.,1
309518,3093614199111,A special celebration with men wearing yellow in motorcycles leading the event.,A biker gang wearing leather.,2
309540,4773988789012,Runners participate in a marathon on closed city streets.,The runners are in Boston,1
309717,1312269513052,"A woman in a colorful dress drives a motorized chair past a corner on a city sidewalk, while a man in a long white t-shirt walks towards the road.",There is a woman driving a motorized chair in the rain.,1
309849,1508599000451,a woman is walking beside a subway.,A woman is walking beside a subway restaurant during her lunch.,2
309857,4559151126112,A man carrying a shopping bag is holding his hand to his head and looking upward.,A man carrying a shopping bag is holding his hand to his head.,1
309931,3554444952012,A blond woman with a braid in her hair is riding the bus.,The woman is going to work,1
309960,4759622514042,"A motorcycle rider, with a black ""Glory Bound"" vest and black helmet, rides away on his orange motorcycle.",The man on the motorcycle is in all black.,1
310664,4324717979312,Young girl in a pink helmet riding a skateboard.,the girl is hot,1
310919,3171020648110,A man with a pensive look on his face shave off his beard.,Someone has just shaved.,0
311331,119534510011,A person in a brown jacket is sitting on a pier by the water reading.,A person sitting on the beach under an umbrella reading.,2
311516,870386962351,A female and a male each sit on the sofa with a child.,The female and male are not married.,2
312992,2387661071411,Man sports fishing off a pier on a sunny day.,A woman is singing on a stage.,2
313242,179009558012,"A child in a red sweatshirt, jeans, and black bike helmet and a dog pose for a picture outdoors.",The child is holding the dog.,1
313931,3399028417010,A bunch of people are talking down a city street with old buildings on both sides of them.,A bunch of people are talking.,0
314329,2497420371012,"A man outside at a red brick building with a grocery cart, a bike, and miscellaneous.",The man is standing in line.,1
314524,1867334641030,"A crowd of people, some with white faces, walk through a hallway while carrying photos and crosses.",A group of people are demonstrating.,0
315226,4517707781210,A man with sunglasses and earphones is on a city street holding an mp3 player in his hand.,a guy is listening to music on the street,0
315505,634891010212,A brown dog and a black and white dog stand beside a hole in the dirt.,Two dogs look at a hole in the dirt.,1
315601,3522989916111,A gray dog and a tan dog playing on a grassy field.,The gray and tan dog is drinking water.,2
315739,4896489177011,Cars and motorcyclists drive down a street lined with aged buildings.,A bunch of cars are in a parking lot.,2
316164,2194794307110,The whole neighborhood is out enjoying the winter weather and having fun with their children.,The town is enjoying the Winter weather,0
316628,29813421211,A young boy digs a whole on the beach.,A young boy is building a sandcastle,2
316675,2379463203151,A girl with a backpack and a boy on a bike are standing at a crosswalk.,People are crossing the street,2
317022,542269487110,Two people wearing blue are jogging on a sidewalk in front of a lake with mountains in the backround.,There are two people,0
317059,4741991547412,A barber is cutting a young man's hair.,A young man is donating hair to charity.,1
317425,182396080050,"Some sort of outdoor event with a clown wearing a name tag that says ""Toodles"".",a clown named toodles participates in an outdoor event,0
317674,2680619645411,An aggressive dog.,a sleeping dog,2
318110,3236447445411,A man holds up a baby in a swimming pool.,A man is in an outdoor pool.,2
318118,3729525173310,A lady sitting on a front porch reading a book.,A lady is reading a book.,0
318157,3411022255410,People crossing the street,People crossing a busy street,0
318170,525863257012,A man stands on the edge of the water and holds a fishing pole.,A man is fishing,1
318220,4609086520211,Three friends are playing Foosball.,It is raining inside the house.,2
318300,4763468073311,a line of people take a seat next to a bar.,People are getting ready to leave the bar.,2
318404,2600883097112,Two brown dogs play in the water.,Two dogs chasing each other in water.,1
318693,7490057796012,A woman with tattoos and wearing jean shorts and boots is singing in a band performing in an alley.,A tall human singing,1
318786,2752926645212,a man leans against a tree with a beer in hand.,A man has a beer,1
319201,4864024783351,A young boy sleeps on a makeshift cot in a flooded area.,The young boy is sleeping on a cot made of musk ox wool.,2
319227,6079294995110,"Two men in black outfits are carrying trays of food, with a third man in the background.",two men are holding a third man,0
319476,6775386680211,Children making crafts at a craft table with one adult.,The children are eating dinner,2
319638,1107716222142,A woman wearing a scarf and reading a thin book reclines on a wooden structure.,The woman sought attention while wearing her scarf.,1
320611,3032519316011,A diver in a blue dive suit is sitting on a bench on a side of a boat preparing to go into the water.,A man is about to go skiing down a big mountain.,2
320621,5542011192311,Elated members of the audience hold drinks at 9:20.,people holding each other,2
320662,3259694057410,a dog walks across the sand.,The animal likes walks on the beach.,0
320779,2354540393311,A little girl is falling backwards onto a bed.,A little girl is on her bed,2
321098,3183519385210,A man is about to fall off his surfboard in a wave.,The man is trying to balance on his surfboard.,0
321121,3480214619012,A person walks across the street while a rainbow shines in the background.,A person is walking towards a pot of gold at the end of a rainbow.,1
321341,369359877211,A boy watches a street performance with his hands on his hips.,The girl was standing and watching the performance with her hands on her hips.,2
321491,397014085111,a teenager and a younger kid are talking at a gathering in a park,Kids are with the group,2
321597,2867460039442,A band plays a concert for fans.,A marching band performs outdoors.,1
321639,2337578794050,"As others wait outside the public building for the doors to open, one young Irish dancer practices her jig.",The people are in line.,0
321756,632251903411,A man jumping off of rocks into a pool of water.,The rock pushes rick into the water.,2
321959,2725042940211,A little boy achieves a slam dunk on a toy basketball hoop.,A little boy fell on the ground.,2
322166,6655092517210,A man wearing pink sunglasses and red t-shirt playing with musical equipment.,A man is playing an instrument.,0
322544,182246705150,"A child, carrying a closed blue umbrella, is walking with another child who is under a yellow umbrella, on a muddy path.",The children are outdoors.,0
322965,866841633110,A man wearing a orange vest is canoeing in the blue water.,A man is in the water.,0
323049,4871750892312,A man in a hat is walking beside a large building made out of adobe.,The man is walking through a small village.,1
323319,4045411879312,A construction worker is resting for a bit.,The worker is resting.,1
323334,1526181215012,A little dog with a redhead is jumping into the water.,The dog is at the park,1
323925,4853180757031,"Three women and a child looking at something in the water, a man is next to the floating object.",A group of people are watching a dancing bear on a boat.,2
323958,3822469102312,A shirtless guy in jeans performing an ollie on a skateboard.,A guy rides his skateboard,1
324614,1919181287241,A girl with a backpack runs down the street.,A girl with a shopping bag runs down the aisle.,2
325002,3529314899142,Two opposing hockey players make a play for the puck with opposing fans and team members watching.,The players despise eachother.,1
325018,3475552729312,A small boy is carrying a soccer ball.,The kid has a ball,1
325893,4764136953310,Two musicians on stage in front of a microphone stand.,the musicians are singing,0
326211,444532,The elephant's nose is curled.,The elephant has a nose.,1
326268,444632,The wine will taste great with Italian food.,The color of the wine is red.,1
327025,4031278022411,A bald man is covered in sawdust.,A bald man is swimming.,2
327078,7232861768010,"A wrestler squats atop the corner ropes of a ring, his foe lying on the ground with onlookers watching the match.",A wrestler prepares to jump on his opponent from the top rope.,0
327849,3361278843312,Two boys pose for a picture with their rickshaw.,There are two boys standing.,1
327906,64086350210,An elderly woman feeding a man a piece of cake.,an elderly woman feeding a man a piece of cake for birthday,0
327908,64086350312,An older woman feeds cake to an older man.,Old couple celebrating an anniversary.,1
328164,7670346004212,A man in a white martial arts robe attempts to submit his opponent wearing a blue robe.,Two men demonstrate martial arts techniques.,1
328212,5488532211211,A teacher looks on as young students read and write.,A teacher is looking at the wall,2
328321,3208417638310,"A large man, in a jacket and hat, is holding something up to his ear.",A man hold something to his head.,0
329023,2369840118410,a boy holds a goat in his arms.,The boy has an animal in his arms.,0
329074,2504277798111,Girl in pink shirt fires at the target at a firing range.,The girls pitches a softball.,2
329239,4587060991011,"Two guys in front of a souvenir shop, with one guy in a red scarf talking on the phone.","Two men stand in front of a souvenir shop, one in a red scarf talks to the other on the phone",2
329362,4451335021111,A man in a native American headdress is walking past a shoe store.,The man is wearing shoes on his head.,2
329467,2771662950110,A player for the Detroit Tigers is catching a baseball being thrown to him.,A player for the Detroit Tigers is catching a baseball,0
330004,4519058738311,People waiting in line at the Cheap Tab Shop.,A person waiting in a line.,2
330371,114722877411,A person standing on railroad tracks in front of two bridges.,A person standing on railroad tracks in front of a bridge.,2
330430,4961047341211,A group of five girls dress and in purple costume are talking on the side of the street.,A group of five sad girls dress and in purple costume are talking on the side of the street.,2
330899,3425835357412,A boy doing a handstand in a yellow shirt,A boy doing a handstand for the first time.,1
331227,3138504165422,A hockey player guards the goal.,A hockey player is stopping a fast break.,1
331264,4497283483111,A man lying on the ground watches another man smiling in a hat.,A man sleeping with a hat over his face.,2
331587,6212107040021,Baseball player Melky Cabrera wearing number 53 jersey standing behind home plate looks on as his team rounds home behind the catcher.,Winning the SuperBowl,2
331637,6502488897310,Two men are boxing with a crowd watching them.,The boxers are competing for the group of people.,0
331694,2718116624021,The blond woman in the black shirt seems to be administering an injection to a young adult wearing blue jeans.,A woman is taking a woman's blood pressure.,2
331705,2718116624032,The blond woman in the black shirt seems to be administering an injection to a young adult wearing blue jeans.,A nurse with blonde hair is giving a young patient a flu vaccine.,1
331718,4673458477110,a man is taking a picture of an antique house with vines growing on the outside.,A man is using a camera,0
331878,3094278545222,a woman wear a fancy dress and tiara on a beach,a woman in a fancy dress and a tiara sits on a bench in a park,1
331879,3094278545231,a woman wear a fancy dress and tiara on a beach,A woman wearing a bathing suit is at the beach.,2
332149,3562816250210,A woman in a kayak with dog rests her paddle over her head.,A woman is in a river with her Kayak,0
332166,114164952021,Family taking a winter walk in a park path while two of the children run ahead of the family.,A family is in a movie theater.,2
332445,3452411712011,A boy pulls back a swing with a little girl on it,A boy and girl are taking a nap,2
332711,340425915112,A black and brown dog wearing a red coat rolls in the snow.,The black dog is not wearing a coat.,1
333344,3694219419111,A group of adults and children play with a parachute outdoors.,kids are playing in the home.,2
333400,7520721411,Woman dancing on the ice.,A woman dances on an icy bucket.,2
333495,3692084275050,A man in a white tee-shirt is looking at a charcoal grill with a bag of charcoal sitting beside the grill.,A man is going to cook.,0
333521,6972691908312,A man who has his face covered with a turban is carrying a weapon.,The muslim man has a weapon.,1
333780,3323076458412,a black and brown dog runs.,A dog is outside playing,1
333883,4923692902022,Two women holding shopping bags are standing outside having a conversation.,Two women are talking.,1
334921,4437028723012,"A street performer stands in an ornate, green, harlequin costume while another street performer stands in an ornate, blue, harlequin costume.",The street performers are siblings.,1
335068,4236435111411,Three dressed up women walking on a gravel road.,The women are sitting down,2
335332,443179792310,A woman wearing pink sweatshirt cutting cheese with knife.,The woman is using a knife to cut the cheese.,0
335336,6827146958011,"A teenager in a blue Hollister brand sweatshirt adjusts a ""Sky-Watcher"" telescope.",It's pretty awesome he has a blue shirt on,2
335489,5243039266222,A woman on skis going up a hill carrying a pine tree.,A woman just cut down a tree and is carrying it home.,1
335774,2214322704410,Rock band jamming out at their concert.,Music band cutting a rug at their event.,0
335817,92246314012,People are ice-skating and walking across a frozen surface with the Adobe building in the background.,The people are outside.,1
335844,111908743410,An athlete leaping over an obstacle.,A male is jumping over an object.,0
336100,41105465110,A man in a black jacket and orange scarf sits in a yoga pose in the grass.,The man is practicing yoga.,0
336392,258501174110,Two people wearing yellow t-shirt are pushing strollers in a race.,Two people are pushing strollers.,0
336403,4483555682110,Man with a red plastic nose and a striped sweater holding a glass ball.,A man is wearing a red nose and holding a glass ball.,0
336684,1013536888032,"Women are seated at a picnic table eating, while a man in a white t-shirt and a yellow and orange balloon design on his head stands in the background.",They have face painting at the picnic.,1
336740,2181724497412,A girl messily eats a plate of pasta.,A young child eats her food messiliy.,1
336898,3475092236410,Crowd of people taking pictures and clapping.,There is a crowd of people applauding.,0
337173,4473229124312,Three teenagers outside walking down the street.,The three teenagers are walking home from school.,1
337329,6462908751112,"A basketball player dressed in white watches his opponent, who is dressed in black, dribble a basketball down the court during a game with spectators.",someone is watching another guy play with the ball in the court,1
337908,4912480198411,Children sit together in a circle.,Children scampering in all directions.,2
337997,2600883097311,Two dogs ankle-deep in water.,There are animals near water,2
338615,2052102628210,A man observes collected belongings that are scattered about the beach.,A man looks at all the items people left in the sand.,0
339132,2475640704211,A child runs toward the water at a beach.,A child running away from the ocean.,2
339524,3625957413311,The dogs run in the green field.,There are dogs swimming in a lake.,2
339667,1068427675311,A man stand there after rolling a bowling ball down a lane.,A man holding a bowling ball.,2
340321,2987588136450,Two women hugging each other.,Sisters get each other,0
341191,3302804312011,A brown and white dog is running with a ball in its mouth on grass in front of a fence.,Some animals playing.,2
341427,4698152924311,An old cadillac and a white motorcycle on a street.,Elvis is driving the Cadillac.,2
341702,2201122447211,photographers are taking pictures in a building.,The photographers are asleep,2
341815,7702108102410,A lady cooking a cake for her family.,the lady is making cake for everyone,0
342128,2763691333412,A man jumping to hit a tennis ball.,A man in the tennis State championship.,1
342279,2884301336111,The white and black dog plays in a blue pool with a ball.,A cat avoids the pool.,2
342624,4645833149012,A group of rock-climbers stand at the base of a steep cliff that someone is already scaling.,the climbers are tired,1
343377,122634567412,A woman is using her cellphone in an urban setting.,A woman is talking on her cellphone in an urban setting.,1
343616,890734502012,Boy in black swim trunks playing in spray of water.,Boy in black swim trunks playing in the big spray of water.,1
344085,14153510241,A group of runners and walkers posing together for a picture.,The runners are not paying attention to the photographer.,2
344777,3125041578010,"An ice speed skater is skating on the ice wearing a red, blue, and gray uniform.",An ice skater wearing a uniform.,0
345144,134894450212,A shirtless man jumps in a sunny forest.,The man has chest hair.,1
345436,2382117842011,"A woman on a boat wearing a spaghetti strap shirt, red gloves and boots, points off the boat while she cleans something.",A woman is eating spaghetti in a kitchen.,2
345475,3342855466111,A boy on a bike does a stunt on a ramp filled with graffiti.,A boy is skateboarding,2
345666,2701892321111,"Two people are hitting each other in a karate match, while an audience and referee watch.",There are gymnasts at a competition.,2
346078,4764762394412,A woman bidding farewell.,The woman is bidding her lover farewell.,1
346313,2802479441210,Bald mad in shirt with large carpet rugs hung behind him in a line.,The man is standing in front of a clothesline.,0
346322,3103705435212,A woman wearing a hat looks at a table filled with antiques.,The woman is indoors.,1
346345,3042380610410,People examine equipment.,Jim is watching the TV equipment.,0
346513,246095918152,An African American girl who had just received a doll from a family who adopted her from the states.,A girl is with her new family.,1
346690,2447972568410,A man throws a child into the air.,They are playing.,0
346883,594582753311,A man with a rake is sifting through debris from a recent storm.,A man collects fallen tree limbs from his storm debris laden yard.,2
347042,4943178888112,A family of three relaxing in the middle of the day.,A family enjoys time together.,1
347371,4584341152312,A man wearing sunglasses has green writing on his arm.,A man has a lot of tattoos.,1
347447,4574082050451,A crowd of people gathered around in a city.,people are having fun.,2
347658,5559471351012,"A woman with bright pink hair and a flower apron holds an electric mixer in a red bowl, mixing together her ingredients.",A woman wants to make a large cake for her husband.,1
347692,1501985304212,A young boy jumps into the water as a woman holds his arms.,two people jump into water holding hands.,1
347741,1097710887210,A small girl in a dress blows bubbles in a grassy field.,A girl in a field blew bubbles.,0
