unique_id,true_label,model_0_predicted_label,model_0_accuracy,model_1_predicted_label,model_1_accuracy,model_2_predicted_label,model_2_accuracy,model_3_predicted_label,model_3_accuracy,difficulty_score
4_13166a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13166b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13166c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13167a,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
4_13167b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13167c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13168a,0,0,1.0,1,0.0,1,0.0,0,1.0,0.5
4_13168b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13168c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13169a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13169b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13169c,0,2,0.0,2,0.0,0,1.0,2,0.0,0.25
4_13170a,1,0,0.0,1,1.0,0,0.0,0,0.0,0.25
4_13170b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13170c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13171a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13171b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13171c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13172a,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
4_13172b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13172c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13173a,0,0,1.0,2,0.0,2,0.0,2,0.0,0.25
4_13173b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13173c,2,0,0.0,2,1.0,1,0.0,0,0.0,0.25
4_13174a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13174b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13174c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13175a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13175b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13175c,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
4_13176a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13176b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13176c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13177a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13177b,1,2,0.0,2,0.0,1,1.0,2,0.0,0.25
4_13177c,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
4_13178a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13178b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13178c,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
4_13179a,2,1,0.0,1,0.0,2,1.0,2,1.0,0.5
4_13179b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13179c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13180a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13180b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13180c,2,1,0.0,1,0.0,2,1.0,1,0.0,0.25
4_13181a,1,2,0.0,1,1.0,2,0.0,2,0.0,0.25
4_13181b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13181c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13182a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13182b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13182c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13183a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13183b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13183c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13184a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13184b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13184c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13185a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13185b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13185c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13186a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13186b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13186c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13187a,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
4_13187b,2,0,0.0,2,1.0,0,0.0,0,0.0,0.25
4_13187c,1,0,0.0,0,0.0,1,1.0,1,1.0,0.5
4_13188a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13188b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13188c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13189a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13189b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13189c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13190a,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13190b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13190c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13191a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13191b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13191c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13192a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13192b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13192c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13193a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13193b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13193c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13194a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13194b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13194c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13195a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13195b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13195c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13196a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13196b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13196c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13197a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13197b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13197c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13198a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13198b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13198c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13199a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13199b,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
4_13199c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13200a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13200b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13200c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13201a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13201b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13201c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13202a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13202b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13202c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13203a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13203b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13203c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13204a,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
4_13204b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13204c,1,0,0.0,1,1.0,0,0.0,0,0.0,0.25
4_13205a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13205b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13205c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13206a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13206b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13206c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13207a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13207b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13207c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13208a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13208b,1,0,0.0,1,1.0,1,1.0,1,1.0,0.75
4_13208c,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
4_13209a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13209b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13209c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13210a,1,1,1.0,1,1.0,0,0.0,0,0.0,0.5
4_13210b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13210c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13211a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13211b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13211c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13212a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13212b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13212c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13213a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13213b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13213c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13214a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13214b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13214c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13215a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13215b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13215c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13216a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13216b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13216c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13217a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13217b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13217c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13218a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13218b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13218c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13219a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13219b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13219c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13220a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13220b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13220c,0,0,1.0,1,0.0,1,0.0,0,1.0,0.5
4_13221a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13221b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13221c,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
4_13222a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13222b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13222c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13223a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13223b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13223c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13224a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13224b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13224c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13225a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13225b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13225c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13226a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13226b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13226c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13227a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13227b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13227c,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
4_13228a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13228b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13228c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13229a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13229b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13229c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13230a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13230b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13230c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13231a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13231b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13231c,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
4_13232a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13232b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13232c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13233a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13233b,0,0,1.0,0,1.0,0,1.0,2,0.0,0.75
4_13233c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13234a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13234b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13234c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13235a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13235b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13235c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13236a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13236b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13236c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13237a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13237b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13237c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13238a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13238b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13238c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13239a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13239b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13239c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13240a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13240b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13240c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13241a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13241b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13241c,2,0,0.0,0,0.0,0,0.0,2,1.0,0.25
4_13242a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13242b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13242c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13243a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13243b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13243c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13244a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13244b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13244c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13245a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13245b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13245c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13246a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13246b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13246c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13247a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13247b,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
4_13247c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13248a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13248b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13248c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13249a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13249b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13249c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13250a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13250b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13250c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13251a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13251b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13251c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13252a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13252b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13252c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13253a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13253b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13253c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13254a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13254b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13254c,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
4_13255a,0,0,1.0,2,0.0,0,1.0,0,1.0,0.75
4_13255b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13255c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13256a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13256b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13256c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13257a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13257b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13257c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13258a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13258b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13258c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13259a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13259b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13259c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13260a,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_13260b,1,0,0.0,0,0.0,0,0.0,1,1.0,0.25
4_13260c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13261a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13261b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13261c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13262a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13262b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13262c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13263a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13263b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13263c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13264a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13264b,1,0,0.0,0,0.0,1,1.0,1,1.0,0.5
4_13264c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13265a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13265b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13265c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13266a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13266b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13266c,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
4_13267a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13267b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13267c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13268a,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
4_13268b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13268c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13269a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13269b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13269c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13270a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13270b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13270c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13271a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13271b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13271c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13272a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13272b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13272c,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
4_13273a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13273b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13273c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13274a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13274b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13274c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13275a,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
4_13275b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13275c,2,0,0.0,2,1.0,0,0.0,0,0.0,0.25
4_13276a,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
4_13276b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13276c,1,1,1.0,1,1.0,0,0.0,0,0.0,0.5
4_13277a,1,1,1.0,0,0.0,0,0.0,0,0.0,0.25
4_13277b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13277c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13278a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13278b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13278c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13279a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13279b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13279c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_13280a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13280b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13280c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13281a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13281b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13281c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13282a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13282b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13282c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13283a,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
4_13283b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13283c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13284a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13284b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13284c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13285a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13285b,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
4_13285c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13286a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13286b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13286c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13287a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13287b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13287c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13288a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13288b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13288c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13289a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13289b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13289c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13290a,1,1,1.0,1,1.0,2,0.0,2,0.0,0.5
4_13290b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13290c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13291a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13291b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13291c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13292a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13292b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13292c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13293a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13293b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_13293c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_13294a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_13294b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
