premise,hypothesis,label,unique_id
A man with a red bag rides his bike down a damp city street in front of a building covered in scaffolding.,A man bikes down a city street.,0,4_13317b
A man with a red bag rides his bike down a damp city street in front of a building covered in scaffolding.,A man is downtown.,1,4_13317c
Boy driving a motorcycle with a girl sitting on back.,Girl driving a motorcycle with a boy sitting on back.,2,4_13318a
Boy driving a motorcycle with a girl sitting on back.,"Boy driving a motorcycle with a girl sitting on back, her hair blowing in the wind.",1,4_13318b
Boy driving a motorcycle with a girl sitting on back.,Two people riding on a motorcyle.,0,4_13318c
The bird is carrying a plant in its mouth while flying.,There is a plant in the air.,0,4_13339a
The bird is carrying a plant in its mouth while flying.,A bird is collecting material for a nest.,1,4_13339b
The bird is carrying a plant in its mouth while flying.,A bird is carrying a fish in it's mouth.,2,4_13339c
"Three children and a woman, all dressed in dirty clothes, are sitting in a parking lot.",The clothes are filthy,0,4_13383a
"Three children and a woman, all dressed in dirty clothes, are sitting in a parking lot.",The clothes are clean,2,4_13383b
"Three children and a woman, all dressed in dirty clothes, are sitting in a parking lot.",The people are poor,1,4_13383c
Blacksmith at working outdoors.,Irons smith are taking a lunch break.,2,4_13471a
Blacksmith at working outdoors.,Iron smiths are working outside.,0,4_13471b
Blacksmith at working outdoors.,Iron smiths are working outside on a sunny day.,1,4_13471c
A man in a protective vest and caged hockey mask holds on to a brown horse and it jumps and bucks at a rodeo.,The man has been a professional for many years.,1,4_13492a
A man in a protective vest and caged hockey mask holds on to a brown horse and it jumps and bucks at a rodeo.,A man is riding a horse at a rodeo.,0,4_13492b
A man in a protective vest and caged hockey mask holds on to a brown horse and it jumps and bucks at a rodeo.,A man in a protective vest is playing hockey.,2,4_13492c
Brown dog with mouth open and ears in air running.,A man drinks bleach.,2,4_13511a
Brown dog with mouth open and ears in air running.,A brown dog chases the frisbee.,1,4_13511b
Brown dog with mouth open and ears in air running.,A dog runs.,0,4_13511c
The boxer kicked his opponent on the side of the face knocking his mouth guard out during the fight.,The boxer hit his opponent.,0,4_13738a
The boxer kicked his opponent on the side of the face knocking his mouth guard out during the fight.,There is no fighting going on.,2,4_13738b
The boxer kicked his opponent on the side of the face knocking his mouth guard out during the fight.,The boxer won the fight.,1,4_13738c
A man with a yellow shirt throwing a javelin.,A man is competing in the javelin tournement,1,4_13747a
A man with a yellow shirt throwing a javelin.,The athlete is competing in a long jump competition.,2,4_13747b
A man with a yellow shirt throwing a javelin.,A man is being athletic.,0,4_13747c
It appears as though an elderly man is sleeping or relaxing on some cool cement squares between two rows of pillars.,An elderly man is resting in his bed at the retirement home.,2,4_13778a
It appears as though an elderly man is sleeping or relaxing on some cool cement squares between two rows of pillars.,A person is laying down.,0,4_13778b
It appears as though an elderly man is sleeping or relaxing on some cool cement squares between two rows of pillars.,It appears as though an elderly man with an Elton John t-shirt  is sleeping or relaxing on some cool cement squares between two rows of pillars.,1,4_13778c
A man in a suit is jumping and clicking his heels together.,A man have heels,0,4_13825a
A man in a suit is jumping and clicking his heels together.,A man running on the street,2,4_13825b
A man in a suit is jumping and clicking his heels together.,A man jumping,0,4_13825c
A man is standing on a metal roof spraying red water hose.,A male is on top of his garage roof spraying water in the gutter from a red hose.,1,4_13826a
A man is standing on a metal roof spraying red water hose.,Two girls wash their car using a green hose.,2,4_13826b
A man is standing on a metal roof spraying red water hose.,A guy is spraying water.,0,4_13826c
Four men in white and red play various instruments together on the sidewalk.,A group of men sit on the sidewalk.,2,4_13834a
Four men in white and red play various instruments together on the sidewalk.,"The barbershop quartet take a try at playing guitars, drum, and bass.",1,4_13834b
Four men in white and red play various instruments together on the sidewalk.,A group of men play music in a public space.,0,4_13834c
A group of three people are talking.,People are talking in a group.,0,4_13849a
A group of three people are talking.,A group of four people are talking.,2,4_13849b
A group of three people are talking.,The group is talking about protesting.,1,4_13849c
A young boy and girl are walking along a wooden path in the middle of grass and trees.,A boy and girl are walking through the park.,1,4_13862a
A young boy and girl are walking along a wooden path in the middle of grass and trees.,The young kids are walking together.,0,4_13862b
A young boy and girl are walking along a wooden path in the middle of grass and trees.,The old couple jogs down the path.,2,4_13862c
A crowd is watching runners during a marathon.,A crowd is watching a wheel of fortune.,2,4_13866a
A crowd is watching runners during a marathon.,A crowd is watching runners.,0,4_13866b
A crowd is watching runners during a marathon.,A crowd is watching a marathon for disabled runners.,1,4_13866c
An old man wearing glasses is praying with his beads while sitting down.,An old man does the rosary.,1,4_13880a
An old man wearing glasses is praying with his beads while sitting down.,The church goer sings a hymn.,2,4_13880b
An old man wearing glasses is praying with his beads while sitting down.,A person engaged in prayer is sitting and holding beads.,0,4_13880c
A man wearing a blue shirt holds his face steady with one hand while shaving with the other.,The man is attempting to buckle his shoes.,2,4_14015a
A man wearing a blue shirt holds his face steady with one hand while shaving with the other.,The man is attempting to shave his face in the bathroom.,0,4_14015b
A man wearing a blue shirt holds his face steady with one hand while shaving with the other.,A man is getting ready for a date.,1,4_14015c
Four men are playing in a basketball game.,Some men are playing 2 v 2 basketball,1,4_14039a
Four men are playing in a basketball game.,Some men play basketball,0,4_14039b
Four men are playing in a basketball game.,Some men are playing kickball,2,4_14039c
Para-Olympians representing South Africa in track and field celebrate after a race.,Disabled Olympic athletes celebrate together after winning a race,0,4_14084a
Para-Olympians representing South Africa in track and field celebrate after a race.,Disabled Olympic athletes celebrate together after winning a sprint,1,4_14084b
Para-Olympians representing South Africa in track and field celebrate after a race.,A rower rows down a river in a flashy new boat,2,4_14084c
A guy jumping off a dock into a body of water.,A man is jumping of a dock into a big yellow inner tube.,1,4_14087a
A guy jumping off a dock into a body of water.,A man is leaping into the air.,0,4_14087b
A guy jumping off a dock into a body of water.,A man is jumping up and down on a trampoline.,2,4_14087c
Men and women running in a competition.,a husband and wife running in a competition,1,4_14125a
Men and women running in a competition.,humans of both sexes running,0,4_14125b
Men and women running in a competition.,a bay running down the road,2,4_14125c
Two construction workers are wearing hard hats and orange vests.,The men are building a house.,1,4_14133a
Two construction workers are wearing hard hats and orange vests.,The men are in the hospital having stents implanted.,2,4_14133b
Two construction workers are wearing hard hats and orange vests.,The men are wearing protective gear.,0,4_14133c
Woman with large hoop earrings applies makeup.,The actress put on her makeup after she put in her large hoop earrings.,1,4_14240a
Woman with large hoop earrings applies makeup.,A lady with large earrings is putting on her makeup.,0,4_14240b
Woman with large hoop earrings applies makeup.,The lady with large hoop earrings washed her face with soap and water.,2,4_14240c
A man prepares to hit a backhand tennis shot.,The man is a player in a tennis game.,0,4_14247a
A man prepares to hit a backhand tennis shot.,The man is playing basketball indoors.,2,4_14247b
A man prepares to hit a backhand tennis shot.,The man is playing tennis outdoors.,1,4_14247c
A man ducks down as a dog flies over his head to fetch a Frisbee.,Bob and his dog play fetch on the moon.,2,4_14289a
A man ducks down as a dog flies over his head to fetch a Frisbee.,Bob's amazing flying dog wins awards for his incredible frisbee tricks.,1,4_14289b
A man ducks down as a dog flies over his head to fetch a Frisbee.,A man and a dog are outside.,0,4_14289c
A little girl sitting on the floor holding a guitar handles.,A human sitting,0,4_14300a
A little girl sitting on the floor holding a guitar handles.,A funny human sitting,1,4_14300b
A little girl sitting on the floor holding a guitar handles.,Nobody is sitting,2,4_14300c
A young man and an older woman sitting together in a restaurant.,A couple are walking outside.,2,4_14356a
A young man and an older woman sitting together in a restaurant.,A couple are in a building.,0,4_14356b
A young man and an older woman sitting together in a restaurant.,A couple are on a date.,1,4_14356c
"There are signs outside of a building that reads, ""Exxxotica Miami Beach presented by Hot Movies.com"" and two men holding picket signs that read, ""Repent of your wicked heart of unbelief"" and the other reads"" Love completes us to tell you that you're on your way to hell turn to Jesus"".",Some picketers with religious signs stand outside a porno theater angrily.,1,4_14359a
"There are signs outside of a building that reads, ""Exxxotica Miami Beach presented by Hot Movies.com"" and two men holding picket signs that read, ""Repent of your wicked heart of unbelief"" and the other reads"" Love completes us to tell you that you're on your way to hell turn to Jesus"".",Some picketers with religious signs stand outside a porno theater.,0,4_14359b
"There are signs outside of a building that reads, ""Exxxotica Miami Beach presented by Hot Movies.com"" and two men holding picket signs that read, ""Repent of your wicked heart of unbelief"" and the other reads"" Love completes us to tell you that you're on your way to hell turn to Jesus"".","Two people hold signs that read ""Down with this sort of thing"" and ""Careful now""",2,4_14359c
Two teams playing football on the field.,a game of football,0,4_14479a
Two teams playing football on the field.,the packers play the bears in a game of football,1,4_14479b
Two teams playing football on the field.,a game of tennis,2,4_14479c
A person wearing a red jacket and helmet walks up near the large rock.,A person approaches a rock.,0,4_14521a
A person wearing a red jacket and helmet walks up near the large rock.,A girl gets ready to go rock climbing.,1,4_14521b
A person wearing a red jacket and helmet walks up near the large rock.,A man works at his desk.,2,4_14521c
Two black-haired boys are squatting on the ground while holding handfuls of marbles.,Two black-haired boys squatting on the ground holding handfuls of marbles.,0,4_14701a
Two black-haired boys are squatting on the ground while holding handfuls of marbles.,Two boys on the ground holding marbles.,1,4_14701b
Two black-haired boys are squatting on the ground while holding handfuls of marbles.,On the ground holding group meeting.,2,4_14701c
Two bicyclists on a city street.,Two people give each high five's while riding their bike.,1,4_14720a
Two bicyclists on a city street.,Two people are in a bike race.,0,4_14720b
Two bicyclists on a city street.,A dog is looking sleeping after a long day.,2,4_14720c
"A person is driving across a dry terrain on an All Terrain Vehicle, wearing mostly green gear.",A person is wearing a hat driving a vehicle.,1,4_14795a
"A person is driving across a dry terrain on an All Terrain Vehicle, wearing mostly green gear.",A person is in a vehicle.,0,4_14795b
"A person is driving across a dry terrain on an All Terrain Vehicle, wearing mostly green gear.",A person is eating a sandwich in a blue shirt.,2,4_14795c
two kids playing in flood water.,A couple of kids swimming around.,1,4_14858a
two kids playing in flood water.,Two wet children.,0,4_14858b
two kids playing in flood water.,Two kids enjoying a snack.,2,4_14858c
A young child jumps in a bungee seat in front of a blue sky and tree.,A young child jumps in a bungee seat in front of a tree under a blue sky.,0,4_14868a
A young child jumps in a bungee seat in front of a blue sky and tree.,An old man sits in his recliner while reading the paper.,2,4_14868b
A young child jumps in a bungee seat in front of a blue sky and tree.,A young child just wants to sit in a bungee seat so he can bounce.,1,4_14868c
Two women in blue shirts laying down concrete tile outside.,The women sit outside on a bench while talking,2,4_14910a
Two women in blue shirts laying down concrete tile outside.,The two women lay concrete tile outside to make a patio.,1,4_14910b
Two women in blue shirts laying down concrete tile outside.,The two women lay tile down outside.,0,4_14910c
The blond woman is talking on her cellphone.,A lady is talking to her husband on the phone.,1,4_14983a
The blond woman is talking on her cellphone.,A woman is taking a phone call.,0,4_14983b
The blond woman is talking on her cellphone.,A woman is playing a game on her phone.,2,4_14983c
Asian man playing the guitar in an art studio.,The man is paying the harmonica in a history museum.,2,4_15018a
Asian man playing the guitar in an art studio.,The man likes art and music.,0,4_15018b
Asian man playing the guitar in an art studio.,The man also plays the tenor saxophone.,1,4_15018c
People in colorful costumes and masks.,People asleep.,2,4_15036a
People in colorful costumes and masks.,People in masks.,0,4_15036b
People in colorful costumes and masks.,People in masks in the rain.,1,4_15036c
A man in a green shirt and gray pants walking on a street and passing by a store.,The man is passing a school.,2,4_15055a
A man in a green shirt and gray pants walking on a street and passing by a store.,The man is walking on the street on a sunny day.,1,4_15055b
A man in a green shirt and gray pants walking on a street and passing by a store.,The man is walking on a street.,0,4_15055c
People sit on a stone pillar in front of a number of docked boats.,People are sitting on a stone pillar.,0,4_15084a
People sit on a stone pillar in front of a number of docked boats.,People are sitting on a stone pillar in front of yachts in the Mediterranean.,1,4_15084b
People sit on a stone pillar in front of a number of docked boats.,People are swimming.,2,4_15084c
A man wearing dark green shirt and sweatpants is showing off a stuffed toy,A man is showing his bike to his friends.,2,4_15148a
A man wearing dark green shirt and sweatpants is showing off a stuffed toy,A man is showing his stuffed toy to all the kids.,1,4_15148b
A man wearing dark green shirt and sweatpants is showing off a stuffed toy,A man has a stuffed toy.,0,4_15148c
"An elderly man with a double chin, who is wearing a blue visor and a jacket, and a young man, wearing a gray hood and a jacket, are standing next to a counter at an outdoor food stand.",Two men stand next to a counter,0,4_15160a
"An elderly man with a double chin, who is wearing a blue visor and a jacket, and a young man, wearing a gray hood and a jacket, are standing next to a counter at an outdoor food stand.",Father and son stand next to a foodstand,1,4_15160b
"An elderly man with a double chin, who is wearing a blue visor and a jacket, and a young man, wearing a gray hood and a jacket, are standing next to a counter at an outdoor food stand.",Two woman stand next to a counter,2,4_15160c
A man pushes a bicycle along the beach as the sun sets behind him.,The sun is setting over the beach.,0,4_15304a
A man pushes a bicycle along the beach as the sun sets behind him.,The man is sunbathing.,2,4_15304b
A man pushes a bicycle along the beach as the sun sets behind him.,The man's bike has a flat tire.,1,4_15304c
A little girl on a blue slide at a playground.,A girl is running around a park.,2,4_15338a
A little girl on a blue slide at a playground.,A kid is being pushed down a slide by her mom.,1,4_15338b
A little girl on a blue slide at a playground.,A child is playing on the playground.,0,4_15338c
Firemen stand outside a burning building with lots of smoke.,The firemen are outside.,0,4_15424a
Firemen stand outside a burning building with lots of smoke.,A man sits quietly in meditation.,2,4_15424b
Firemen stand outside a burning building with lots of smoke.,The firemen realize someone is trapped inside the building.,1,4_15424c
Two ladies getting their photo taken by a man in a light patterned hoodie while another man in a dark coat stands holding purses and observes.,two ladies are getting their picture taken by another tourist while one of their husbands stands in the background watching.,1,4_15489a
Two ladies getting their photo taken by a man in a light patterned hoodie while another man in a dark coat stands holding purses and observes.,two ladies are getting their photo taken by a woman in a dark hoodie while a woman in a dark coat stands holding purses and observes.,2,4_15489b
Two ladies getting their photo taken by a man in a light patterned hoodie while another man in a dark coat stands holding purses and observes.,a man is taking a picture of two women while someone else watches.,0,4_15489c
a girl walks in the ocean.,A boy walks on the lake shore.,2,4_15499a
a girl walks in the ocean.,A girl walks in the Atlantic ocean.,1,4_15499b
a girl walks in the ocean.,A female walks in the salty water.,0,4_15499c
Six men have a band practice in the woods.,Six women have a band practice in the woods.,2,4_15575a
Six men have a band practice in the woods.,Six sad men have a band practice in the woods.,1,4_15575b
Six men have a band practice in the woods.,Six people have a band practice in the woods.,0,4_15575c
A large cylinder being moved on truck.,A cylinder being moved on a Toyota Tundra.,1,4_15624a
A large cylinder being moved on truck.,A sphere being moved on a motor vehicle.,2,4_15624b
A large cylinder being moved on truck.,A cylinder being moved on a motor vehicle.,0,4_15624c
A yelling child plays on blue monkey bars.,A child playing falls off monkey bars.,1,4_15774a
A yelling child plays on blue monkey bars.,A monkey yells at child.,2,4_15774b
A yelling child plays on blue monkey bars.,A child is yelling.,0,4_15774c
A girl in pink and yellow on a pink and orange surfboard cuts through the wave.,A woman sit on her surfboard.,2,4_15907a
A girl in pink and yellow on a pink and orange surfboard cuts through the wave.,A girl surfs her first big wave by herself for the first time.,1,4_15907b
A girl in pink and yellow on a pink and orange surfboard cuts through the wave.,A girl surfs.,0,4_15907c
A man is sitting in the chain while texting.,A man is using his phone.,0,4_15914a
A man is sitting in the chain while texting.,A man is texting his wife.,1,4_15914b
A man is sitting in the chain while texting.,A man is using a laptop computer,2,4_15914c
A man wearing a stained blue shirt is surrounded by other people.,A man is wearing blue.,0,4_15925a
A man wearing a stained blue shirt is surrounded by other people.,A man wearing blue is playing a song on his guitar to the crowd.,1,4_15925b
A man wearing a stained blue shirt is surrounded by other people.,A man is sitting alone.,2,4_15925c
Runners competing in a marathon.,People competing in the Boston Marathon.,1,4_15948a
Runners competing in a marathon.,People running.,0,4_15948b
Runners competing in a marathon.,People lying down on a track.,2,4_15948c
A black dog looks into a pool of water.,The dog is chasing a squirrel.,2,4_16009a
A black dog looks into a pool of water.,A black dog gazes into the water.,0,4_16009b
A black dog looks into a pool of water.,The dog has dropped his ball in the water.,1,4_16009c
"A boy swings a baseball bat, and a catcher stands behind him.",A boy is swinging a bat while the ball is thrown to the catcher.,1,4_16011a
"A boy swings a baseball bat, and a catcher stands behind him.",A boy is swinging a bat.,0,4_16011b
"A boy swings a baseball bat, and a catcher stands behind him.",A boy throws a football to his friend.,2,4_16011c
A balding guy with a blue shirt along with a bunch of other people going down what looks like an escalator.,The man in the blue shirt is walking up the stairs.,2,4_16172a
A balding guy with a blue shirt along with a bunch of other people going down what looks like an escalator.,The man in the blue shirt is holding a shopping bag.,1,4_16172b
A balding guy with a blue shirt along with a bunch of other people going down what looks like an escalator.,The man in the blue shirt is on an escalator.,0,4_16172c
"His eyes filled with joyous expectation, a skier prepares for a jump.",A skier is about to race.,1,4_16359a
"His eyes filled with joyous expectation, a skier prepares for a jump.",A skier is sitting at the bar.,2,4_16359b
"His eyes filled with joyous expectation, a skier prepares for a jump.",A skier is about to ski.,0,4_16359c
A rider on a white horse is in the middle of a jump over a hurdle.,The rider is on a merry-go-round.,2,4_16404a
A rider on a white horse is in the middle of a jump over a hurdle.,The man is moving on top of an animal.,0,4_16404b
A rider on a white horse is in the middle of a jump over a hurdle.,The rider is formally dressed as an equestrian.,1,4_16404c
The boy in the blue shorts is carrying a bucket on the beach.,the boy is dressed up,1,4_16478a
The boy in the blue shorts is carrying a bucket on the beach.,The boy is wearing blue,0,4_16478b
The boy in the blue shorts is carrying a bucket on the beach.,The boy is sleeping.,2,4_16478c
There are a few firefighters surrounding a firetruck.,"Firefights casually talk to each other, passing time while at work.",1,4_16560a
There are a few firefighters surrounding a firetruck.,Firefighters surround firetruck.,0,4_16560b
There are a few firefighters surrounding a firetruck.,Police and firefighters engaged in a battle for supremacy.,2,4_16560c
Woman sorting bucket of food.,a women with food,0,4_16562a
Woman sorting bucket of food.,A woman napping in the house,2,4_16562b
Woman sorting bucket of food.,A women with bucket of tomoatos,1,4_16562c
A pack of dogs fighting near a car in an alley.,The dogs are rolling around on the grass.,2,4_16577a
A pack of dogs fighting near a car in an alley.,The dogs are fighting.,0,4_16577b
A pack of dogs fighting near a car in an alley.,The dogs are fighting over at steak.,1,4_16577c
A big group of people are enjoying a public event.,There is nobody enjoying a public event.,2,4_16618a
A big group of people are enjoying a public event.,There is a large turnout of people at an event.,1,4_16618b
A big group of people are enjoying a public event.,People are enjoying a public event.,0,4_16618c
Young boys and girls looking at the screens in some kind of a learning center.,The kids are outside playing.,2,4_16636a
Young boys and girls looking at the screens in some kind of a learning center.,The kids are watching a film.,0,4_16636b
Young boys and girls looking at the screens in some kind of a learning center.,The kids are watching an educational movie.,1,4_16636c
The dog is running in a field.,The dog is sitting on the couch.,2,4_16641a
The dog is running in a field.,The dog is chasing a squirrel.,1,4_16641b
The dog is running in a field.,There is an animal outside.,0,4_16641c
"A man wearing a white shirt and black apron, mopping the floor in the lobby of what looks like a museum.",a man was supposed to wear the arpon to clean,1,4_16693a
"A man wearing a white shirt and black apron, mopping the floor in the lobby of what looks like a museum.",a man enjoying art in a museum,2,4_16693b
"A man wearing a white shirt and black apron, mopping the floor in the lobby of what looks like a museum.",a man wearing an apron in a musem,0,4_16693c
Group dances on stage with shiny round objects.,A group is in a tent on a mountain.,2,4_16697a
Group dances on stage with shiny round objects.,Some people are dancing.,0,4_16697b
Group dances on stage with shiny round objects.,A group is tap dancing for a crowd.,1,4_16697c
A choir performing on stage with photographer in the audience.,A choir getting their pictures taken during a performance.,0,4_16759a
A choir performing on stage with photographer in the audience.,A choir attempting to become the best in country.,1,4_16759b
A choir performing on stage with photographer in the audience.,A choir performing outdoors on the grass with a photographer in the audience.,2,4_16759c
A young boy is sitting on a beach filling a water bottle with sand.,A young boy is filling a red water bottle with sand.,1,4_16848a
A young boy is sitting on a beach filling a water bottle with sand.,A child is near the ocean.,0,4_16848b
A young boy is sitting on a beach filling a water bottle with sand.,A young boy is swimming in the ocean.,2,4_16848c
Three people on a bridge watch calm waters.,People watching the skies for kites,2,4_16960a
Three people on a bridge watch calm waters.,People watching the water waiting for the boat race to pass.,1,4_16960b
Three people on a bridge watch calm waters.,People looking down and at the view,0,4_16960c
a skateboarder grinds a curb.,A boy skates on his skateboard.,1,4_17037a
a skateboarder grinds a curb.,A skater skates on a sidewalk.,0,4_17037b
a skateboarder grinds a curb.,A skater falls down the stairs.,2,4_17037c
A pretty young woman singing.,The woman has brown hair.,1,4_17131a
A pretty young woman singing.,The woman is eating dinner.,2,4_17131b
A pretty young woman singing.,The woman is not old.,0,4_17131c
"Two men boxing, blue and red gloves, in front of the referee.",Two men are boxing.,0,4_17291a
"Two men boxing, blue and red gloves, in front of the referee.",Two men are bowling.,2,4_17291b
"Two men boxing, blue and red gloves, in front of the referee.",Two men are in a boxing prizefight.,1,4_17291c
"Two wrestlers are fighting, the wrestler in blue has the advantage.",Two wrestlers are fighting. The one in red is better.,2,4_17333a
"Two wrestlers are fighting, the wrestler in blue has the advantage.",Two wrestlers are fighting. The one is blue is better.,1,4_17333b
"Two wrestlers are fighting, the wrestler in blue has the advantage.",Two wrestlers are fighting.,0,4_17333c
Two guys wrestling and having fun at the same time.,Two guys are wrestling in a rink.,1,4_17339a
Two guys wrestling and having fun at the same time.,Two people are interacting.,0,4_17339b
Two guys wrestling and having fun at the same time.,Two guys are riding a subway train with stern looks on their faces.,2,4_17339c
A woman is on the telephone while looking at a computer screen.,A woman talks on the phone while watching TV.,2,4_17379a
A woman is on the telephone while looking at a computer screen.,A woman is talking to her broker as she looks at her stock portfolio online.,1,4_17379b
A woman is on the telephone while looking at a computer screen.,A computer is on as someone uses the phone.,0,4_17379c
A man dressed in goggles and a spiked gas mask gazes in angst and anger.,The man is wearing nothing near his eyes.,2,4_17404a
A man dressed in goggles and a spiked gas mask gazes in angst and anger.,The man is a soldier.,1,4_17404b
A man dressed in goggles and a spiked gas mask gazes in angst and anger.,A man is wearing goggles.,0,4_17404c
A man in green and a woman in black stretching.,The man and woman are in love.,1,4_17456a
A man in green and a woman in black stretching.,The man and woman are eating fritos.,2,4_17456b
A man in green and a woman in black stretching.,The man and woman are exercising.,0,4_17456c
woman with blue gloves working on the sidewalk with some cleaner,woman with blue gloves working on the busy sidewalk with some cleaner,1,4_17503a
woman with blue gloves working on the sidewalk with some cleaner,woman with gloves working on the sidewalk with some cleaner,0,4_17503b
woman with blue gloves working on the sidewalk with some cleaner,man with blue gloves working on the sidewalk with some cleaner,2,4_17503c
Teenage boy is riding a unicycle through a grassy park.,a boy rides a unicycle for exercise,1,4_17571a
Teenage boy is riding a unicycle through a grassy park.,a boy rides a skateboard,2,4_17571b
Teenage boy is riding a unicycle through a grassy park.,a boy has a unicycle,0,4_17571c
A man with a black hat and green jacket on staring intently.,The man in the black hat had a menacing stare.,0,4_17572a
A man with a black hat and green jacket on staring intently.,"A tall dark man in an olive green jacket stared intently at the young women, each nervously hurrying across the street to get away.",1,4_17572b
A man with a black hat and green jacket on staring intently.,"An old man wearing a green jacket to stay warm, pull his black hat down over his eyes to take a nap on the park bench.",2,4_17572c
This lady is singing in a club.,This lady is singing outside,2,4_17574a
This lady is singing in a club.,This lady is a talented singer,1,4_17574b
This lady is singing in a club.,This lady is singing inside,0,4_17574c
Two people are outside walking their dog.,Two people are walking their cat outside.,2,4_17596a
Two people are outside walking their dog.,Two people are taking their dog and themselves outside for exercise.,1,4_17596b
Two people are outside walking their dog.,Two people are walking a dog.,0,4_17596c
A tennis player in a gray t-shirt is jumping and trying to hit a tennis ball.,two people playing football.,2,4_17618a
A tennis player in a gray t-shirt is jumping and trying to hit a tennis ball.,A tennis player training with another player.,1,4_17618b
A tennis player in a gray t-shirt is jumping and trying to hit a tennis ball.,A tennis player trying to hit a ball.,0,4_17618c
A bearded man cuddles with a bear at the zoo.,A bearded man is laying on a boat.,2,4_17644a
A bearded man cuddles with a bear at the zoo.,A man with a beard is laying with a bear.,0,4_17644b
A bearded man cuddles with a bear at the zoo.,The man with the beard is talking to the bear.,1,4_17644c
A dog leaping over a chain.,A dog jumps over something.,0,4_17662a
A dog leaping over a chain.,A dog sits calmly.,2,4_17662b
A dog leaping over a chain.,A dog hops a fence.,1,4_17662c
Three elderly people looking at a vendors items.,Three people are looking at a vendors store,0,4_17670a
Three elderly people looking at a vendors items.,Two young men eat dinner,2,4_17670b
Three elderly people looking at a vendors items.,The three are buying things,1,4_17670c
A goalie in a blue jersey catches a soccer ball by a player in a red jersey.,the man wore orange to the baseball game,2,4_17672a
A goalie in a blue jersey catches a soccer ball by a player in a red jersey.,the goalie is playing soccer,0,4_17672b
A goalie in a blue jersey catches a soccer ball by a player in a red jersey.,the soccer teams are screaming at their players,1,4_17672c
"A man walks toward a garage, on a poorly lit road.",A man is taking a long shower.,2,4_17675a
"A man walks toward a garage, on a poorly lit road.",A man is currently walking outside.,0,4_17675b
"A man walks toward a garage, on a poorly lit road.",A man is going to check on his vehicle.,1,4_17675c
The girls are playing soccer.,Humans playing.,0,4_17714a
The girls are playing soccer.,Nobody is playing.,2,4_17714b
The girls are playing soccer.,Tall people playing,1,4_17714c
"Two little girls, one on the floor, and one on the top bunk, are showing off their princess castle bunk bed.",The girls have a pink bunk bed and a pink room.,1,4_17767a
"Two little girls, one on the floor, and one on the top bunk, are showing off their princess castle bunk bed.",There is a child on top of the furniture and another on the ground.,0,4_17767b
"Two little girls, one on the floor, and one on the top bunk, are showing off their princess castle bunk bed.",The girls are in a room with a king size bed.,2,4_17767c
A white greyhound dog wearing the number eight is running on a track.,The dog is winning the race.,1,4_17801a
A white greyhound dog wearing the number eight is running on a track.,The dog is sitting down.,2,4_17801b
A white greyhound dog wearing the number eight is running on a track.,An animal is labelled with a number.,0,4_17801c
A man wearing sunglasses has green writing on his arm.,A man has a lot of tattoos.,1,4_17857a
A man wearing sunglasses has green writing on his arm.,A person has words on his arm.,0,4_17857b
A man wearing sunglasses has green writing on his arm.,The man is wearing a long sleeve shirt.,2,4_17857c
A rotund man on a bench reading a magazine.,the man is asleep on the bench,2,4_17871a
A rotund man on a bench reading a magazine.,the man is a businessman,1,4_17871b
A rotund man on a bench reading a magazine.,a man reads a magazine,0,4_17871c
Woman with a multicolored beanie while milking animals.,woman is on a fam,1,4_17878a
Woman with a multicolored beanie while milking animals.,A man is milking an animal.,2,4_17878b
Woman with a multicolored beanie while milking animals.,Woman is milking animals,0,4_17878c
Welders work in low light conditions underground.,welders work underground,0,4_17955a
Welders work in low light conditions underground.,it is bright down there,2,4_17955b
Welders work in low light conditions underground.,they are welding pipes,1,4_17955c
A man in a orange vest works on a city train track surrounded by brick pavement in a city.,A woman is awaiting a train.,2,4_18016a
A man in a orange vest works on a city train track surrounded by brick pavement in a city.,A man is working on a train track in Detroit.,1,4_18016b
A man in a orange vest works on a city train track surrounded by brick pavement in a city.,A man is on a train track.,0,4_18016c
A young lady looks through a microscope focusing on a specimen.,A college student looks through a microscope focusing on a specimen.,1,4_18034a
A young lady looks through a microscope focusing on a specimen.,A young girl is bending down over a microscope.,0,4_18034b
A young lady looks through a microscope focusing on a specimen.,A scientist is looking through a telescope.,2,4_18034c
A man wearing a gray button up shirt is drilling a hole on top of the metal keg barrel.,A man drilling a hole in a keg.,0,4_18078a
A man wearing a gray button up shirt is drilling a hole on top of the metal keg barrel.,A man drilling a hole in a keg of Blue Moon.,1,4_18078b
A man wearing a gray button up shirt is drilling a hole on top of the metal keg barrel.,A doctor writing a prescription.,2,4_18078c
A parade float has a white elephant on it.,The white elephant makes up the majority of the float.,1,4_18090a
A parade float has a white elephant on it.,The parade float has a black elephant.,2,4_18090b
A parade float has a white elephant on it.,There is a parade float with an animal on it.,0,4_18090c
Two women in shorts and protective equipment bumping into each other.,Two women in protective equipment are working a refinery.,1,4_18106a
Two women in shorts and protective equipment bumping into each other.,Two women are near each other.,0,4_18106b
Two women in shorts and protective equipment bumping into each other.,Two women in dresses are bumping into each other.,2,4_18106c
A guy doing a back flip over a blue mat in a park while others watch.,a man does flip,0,4_18129a
A guy doing a back flip over a blue mat in a park while others watch.,man performs in street,1,4_18129b
A guy doing a back flip over a blue mat in a park while others watch.,a doctor does surgery,2,4_18129c
